est_method,cp_time,dets,error,habitat
knn,40,406,53,4
knn,40,406,47,4
knn,40,300,75,4
knn,40,300,30,4
knn,40,300,34,4
knn,40,272,51,2
knn,40,272,19,2
knn,40,272,19,2
knn,40,255,67,1
knn,40,255,30,1
knn,40,255,37,1
knn,40,261,56,1
knn,40,261,35,1
knn,40,261,25,1
knn,40,253,50,1
knn,40,253,67,1
knn,40,253,71,1
knn,40,176,247,4
knn,40,176,71,4
knn,40,176,47,4
knn,40,288,33,5
knn,40,288,33,5
knn,40,288,12,5
knn,40,173,19,4
knn,40,173,25,4
knn,40,173,42,4
knn,40,324,53,4
knn,40,324,42,4
knn,40,324,30,4
knn,40,274,34,5
knn,40,274,53,5
knn,40,274,25,5
knn,40,284,33,5
knn,40,284,26,5
knn,40,284,24,5
knn,40,330,113,5
knn,40,330,42,5
knn,40,330,34,5
knn,40,281,198,2
knn,40,281,30,2
knn,40,281,42,2
knn,40,348,33,2
knn,40,348,8,2
knn,40,348,24,2
knn,40,339,83,2
knn,40,339,90,2
knn,40,339,60,2
knn,40,340,67,2
knn,40,340,37,2
knn,40,340,42,2
knn,40,319,19,5
knn,40,319,24,5
knn,40,319,63,5
knn,40,344,42,4
knn,40,344,24,4
knn,40,344,53,4
knn,40,259,63,5
knn,40,259,17,5
knn,40,259,30,5
knn,40,334,19,5
knn,40,334,24,5
knn,40,334,59,5
knn,40,349,60,3
knn,40,349,37,3
knn,40,349,37,3
knn,40,319,59,3
knn,40,319,42,3
knn,40,319,37,3
knn,40,242,8,3
knn,40,242,8,3
knn,40,242,24,3
knn,40,610,100,4
knn,40,610,108,4
knn,40,610,26,4
knn,40,331,35,4
knn,40,331,56,4
knn,40,331,59,4
knn,40,346,45,2
knn,40,346,19,2
knn,40,346,34,2
knn,40,379,8,3
knn,40,379,45,3
knn,40,379,17,3
knn,40,374,30,2
knn,40,374,37,2
knn,40,374,37,2
knn,40,328,56,2
knn,40,328,24,2
knn,40,328,26,2
knn,40,358,12,2
knn,40,358,19,2
knn,40,358,49,2
knn,40,310,30,4
knn,40,310,26,4
knn,40,310,26,4
knn,40,340,43,4
knn,40,340,8,4
knn,40,340,19,4
knn,40,770,95,4
knn,40,770,93,4
knn,40,770,69,4
knn,40,370,47,4
knn,40,370,19,4
knn,40,370,17,4
knn,40,217,65,4
knn,40,217,12,4
knn,40,217,33,4
knn,40,237,37,4
knn,40,237,0,4
knn,40,237,67,4
knn,40,304,42,2
knn,40,304,42,2
knn,40,304,65,2
knn,40,266,65,2
knn,40,266,42,2
knn,40,266,72,2
knn,40,283,71,2
knn,40,283,61,2
knn,40,283,17,2
knn,40,227,95,1
knn,40,227,33,1
knn,40,227,75,1
knn,40,270,83,1
knn,40,270,0,1
knn,40,270,33,1
knn,40,227,8,5
knn,40,227,45,5
knn,40,227,30,5
knn,40,275,12,5
knn,40,275,26,5
knn,40,275,19,5
knn,40,203,49,5
knn,40,203,30,5
knn,40,203,71,5
knn,40,323,83,2
knn,40,323,53,2
knn,40,323,84,2
knn,40,324,34,3
knn,40,324,56,3
knn,40,324,82,3
knn,40,299,19,2
knn,40,299,25,2
knn,40,299,136,2
knn,40,306,75,3
knn,40,306,8,3
knn,40,306,12,3
knn,40,332,17,3
knn,40,332,34,3
knn,40,332,12,3
knn,40,376,30,3
knn,40,376,17,3
knn,40,376,41,3
knn,40,314,19,4
knn,40,314,35,4
knn,40,314,34,4
knn,40,356,25,2
knn,40,356,30,2
knn,40,356,24,2
knn,40,326,8,4
knn,40,326,30,4
knn,40,326,37,4
knn,40,333,8,5
knn,40,333,34,5
knn,40,333,26,5
knn,40,342,132,5
knn,40,342,26,5
knn,40,342,8,5
knn,40,292,172,4
knn,40,292,33,4
knn,40,292,148,4
knn,40,318,79,3
knn,40,318,60,3
knn,40,318,24,3
knn,40,351,25,3
knn,40,351,53,3
knn,40,351,17,3
knn,40,261,25,2
knn,40,261,59,2
knn,40,261,8,2
knn,40,330,17,2
knn,40,330,51,2
knn,40,330,51,2
knn,40,348,50,1
knn,40,348,24,1
knn,40,348,53,1
knn,40,286,12,3
knn,40,286,35,3
knn,40,286,19,3
knn,40,327,42,3
knn,40,327,61,3
knn,40,327,12,3
knn,40,372,30,1
knn,40,372,12,1
knn,40,372,12,1
knn,40,836,41,2
knn,40,836,67,2
knn,40,836,30,2
knn,40,329,19,2
knn,40,329,25,2
knn,40,329,37,2
knn,40,349,19,1
knn,40,349,19,1
knn,40,349,19,1
knn,40,373,19,3
knn,40,373,34,3
knn,40,373,19,3
knn,40,312,17,3
knn,40,312,34,3
knn,40,312,34,3
knn,40,347,17,2
knn,40,347,33,2
knn,40,347,24,2
knn,40,378,8,2
knn,40,378,26,2
knn,40,378,17,2
knn,40,382,17,4
knn,40,382,25,4
knn,40,382,17,4
knn,40,307,37,4
knn,40,307,26,4
knn,40,307,17,4
knn,40,272,24,4
knn,40,272,42,4
knn,40,272,30,4
knn,40,313,19,2
knn,40,313,37,2
knn,40,313,24,2
knn,40,355,43,2
knn,40,355,8,2
knn,40,355,24,2
knn,40,337,50,4
knn,40,337,26,4
knn,40,337,34,4
knn,40,303,56,2
knn,40,303,37,2
knn,40,303,25,2
knn,40,575,29,2
knn,40,575,16,2
knn,40,575,17,2
knn,40,637,41,2
knn,40,637,42,2
knn,40,637,37,2
knn,40,274,105,5
knn,40,274,37,5
knn,40,274,56,5
knn,40,266,34,5
knn,40,266,35,5
knn,40,266,35,5
knn,40,200,34,4
knn,40,200,35,4
knn,40,200,37,4
knn,40,378,49,4
knn,40,378,24,4
knn,40,378,24,4
knn,40,348,53,4
knn,40,348,17,4
knn,40,348,53,4
knn,40,665,53,4
knn,40,665,59,4
knn,40,665,35,4
knn,40,306,56,4
knn,40,306,26,4
knn,40,306,37,4
knn,40,239,219,3
knn,40,239,33,3
knn,40,239,30,3
knn,40,314,160,3
knn,40,314,19,3
knn,40,314,24,3
knn,40,362,45,3
knn,40,362,17,3
knn,40,362,45,3
knn,40,372,34,3
knn,40,372,24,3
knn,40,372,24,3
knn,40,203,58,5
knn,40,203,24,5
knn,40,203,24,5
knn,40,362,75,4
knn,40,362,19,4
knn,40,362,42,4
knn,40,373,47,3
knn,40,373,37,3
knn,40,373,26,3
knn,40,335,42,3
knn,40,335,17,3
knn,40,335,17,3
knn,40,385,53,3
knn,40,385,12,3
knn,40,385,35,3
knn,40,402,17,4
knn,40,402,25,4
knn,40,402,25,4
knn,40,325,56,2
knn,40,325,35,2
knn,40,325,24,2
knn,40,292,56,2
knn,40,292,34,2
knn,40,292,51,2
knn,40,298,30,2
knn,40,298,30,2
knn,40,298,71,2
knn,40,351,42,4
knn,40,351,53,4
knn,40,351,34,4
knn,40,326,42,1
knn,40,326,45,1
knn,40,326,30,1
knn,40,283,53,2
knn,40,283,45,2
knn,40,283,45,2
knn,40,229,33,2
knn,40,229,34,2
knn,40,229,33,2
knn,40,280,30,2
knn,40,280,37,2
knn,40,280,24,2
knn,40,369,42,2
knn,40,369,30,2
knn,40,369,65,2
knn,40,399,26,2
knn,40,399,30,2
knn,40,399,56,2
knn,40,380,42,2
knn,40,380,30,2
knn,40,380,79,2
knn,40,304,30,2
knn,40,304,53,2
knn,40,304,67,2
knn,40,300,49,2
knn,40,300,42,2
knn,40,300,79,2
knn,40,341,41,2
knn,40,341,30,2
knn,40,341,67,2
knn,40,395,34,2
knn,40,395,25,2
knn,40,395,66,2
knn,40,371,59,2
knn,40,371,19,2
knn,40,371,65,2
knn,40,283,297,1
knn,40,283,37,1
knn,40,283,37,1
knn,40,381,56,2
knn,40,381,19,2
knn,40,381,19,2
knn,40,401,18,4
knn,40,401,12,4
knn,40,401,12,4
knn,40,433,45,2
knn,40,433,35,2
knn,40,433,17,2
knn,40,424,45,2
knn,40,424,37,2
knn,40,424,26,2
knn,40,423,42,3
knn,40,423,19,3
knn,40,423,42,3
knn,40,422,42,3
knn,40,422,19,3
knn,40,422,25,3
knn,40,294,53,3
knn,40,294,8,3
knn,40,294,35,3
knn,40,385,61,1
knn,40,385,47,1
knn,40,385,71,1
knn,40,326,17,1
knn,40,326,23,1
knn,40,326,75,1
knn,40,355,50,3
knn,40,355,16,3
knn,40,355,26,3
knn,40,360,24,1
knn,40,360,19,1
knn,40,360,34,1
knn,40,278,34,4
knn,40,278,8,4
knn,40,278,12,4
knn,40,322,24,4
knn,40,322,0,4
knn,40,322,33,4
knn,40,307,12,4
knn,40,307,17,4
knn,40,307,33,4
knn,40,315,24,2
knn,40,315,12,2
knn,40,315,36,2
knn,40,401,26,5
knn,40,401,61,5
knn,40,401,26,5
knn,40,416,35,2
knn,40,416,42,2
knn,40,416,67,2
knn,40,407,33,2
knn,40,407,49,2
knn,40,407,42,2
knn,40,415,19,2
knn,40,415,12,2
knn,40,415,12,2
knn,40,385,30,2
knn,40,385,53,2
knn,40,385,37,2
knn,40,399,24,2
knn,40,399,35,2
knn,40,399,16,2
knn,40,481,53,2
knn,40,481,19,2
knn,40,481,47,2
knn,40,444,19,2
knn,40,444,26,2
knn,40,444,17,2
knn,40,480,17,2
knn,40,480,12,2
knn,40,480,17,2
knn,40,411,17,4
knn,40,411,30,4
knn,40,411,8,4
knn,40,425,17,3
knn,40,425,19,3
knn,40,425,35,3
knn,40,477,17,3
knn,40,477,33,3
knn,40,477,17,3
knn,40,375,50,3
knn,40,375,12,3
knn,40,375,12,3
knn,40,392,30,3
knn,40,392,26,3
knn,40,392,30,3
knn,40,377,17,3
knn,40,377,30,3
knn,40,377,37,3
knn,40,394,34,3
knn,40,394,34,3
knn,40,394,0,3
knn,40,358,24,1
knn,40,358,35,1
knn,40,358,8,1
knn,40,349,19,1
knn,40,349,12,1
knn,40,349,8,1
knn,40,427,74,2
knn,40,427,26,2
knn,40,427,24,2
knn,40,257,92,5
knn,40,257,24,5
knn,40,257,34,5
knn,40,261,60,5
knn,40,261,37,5
knn,40,261,12,5
knn,40,266,102,5
knn,40,266,26,5
knn,40,266,12,5
knn,40,314,83,4
knn,40,314,12,4
knn,40,314,42,4
knn,40,366,30,3
knn,40,366,17,3
knn,40,366,12,3
knn,40,392,34,4
knn,40,392,24,4
knn,40,392,30,4
knn,40,343,113,2
knn,40,343,25,2
knn,40,343,19,2
knn,40,403,34,2
knn,40,403,30,2
knn,40,403,17,2
knn,40,327,200,4
knn,40,327,48,4
knn,40,327,37,4
knn,40,421,17,3
knn,40,421,34,3
knn,40,421,56,3
knn,40,319,160,2
knn,40,319,42,2
knn,40,319,17,2
knn,40,321,42,2
knn,40,321,26,2
knn,40,321,12,2
knn,40,370,111,3
knn,40,370,65,3
knn,40,370,33,3
knn,40,327,33,3
knn,40,327,8,3
knn,40,327,0,3
knn,40,262,35,2
knn,40,262,30,2
knn,40,262,24,2
knn,40,298,25,2
knn,40,298,51,2
knn,40,298,8,2
knn,40,401,12,3
knn,40,401,30,3
knn,40,401,30,3
knn,40,273,24,4
knn,40,273,37,4
knn,40,273,12,4
knn,40,265,17,4
knn,40,265,60,4
knn,40,265,26,4
knn,40,316,8,4
knn,40,316,88,4
knn,40,316,50,4
knn,40,324,33,3
knn,40,324,48,3
knn,40,324,25,3
knn,40,389,17,3
knn,40,389,67,3
knn,40,389,24,3
knn,40,353,19,2
knn,40,353,0,2
knn,40,353,17,2
knn,40,471,19,3
knn,40,471,34,3
knn,40,471,26,3
knn,40,338,75,3
knn,40,338,37,3
knn,40,338,69,3
knn,40,392,12,3
knn,40,392,8,3
knn,40,392,17,3
knn,40,350,53,2
knn,40,350,37,2
knn,40,350,95,2
knn,40,350,50,2
knn,40,350,19,2
knn,40,350,17,2
knn,40,202,19,3
knn,40,202,17,3
knn,40,202,25,3
knn,40,286,33,3
knn,40,286,138,3
knn,40,286,42,3
knn,40,273,37,1
knn,40,273,17,1
knn,40,273,45,1
knn,40,209,50,4
knn,40,209,37,4
knn,40,209,67,4
knn,40,391,56,3
knn,40,391,24,3
knn,40,391,25,3
knn,40,262,53,4
knn,40,262,65,4
knn,40,262,24,4
knn,40,344,35,4
knn,40,344,75,4
knn,40,344,30,4
knn,40,337,42,4
knn,40,337,118,4
knn,40,337,17,4
knn,40,333,30,4
knn,40,333,24,4
knn,40,333,26,4
knn,40,343,30,3
knn,40,343,30,3
knn,40,343,49,3
knn,40,413,35,3
knn,40,413,30,3
knn,40,413,24,3
knn,40,407,30,3
knn,40,407,17,3
knn,40,407,26,3
knn,40,365,37,3
knn,40,365,37,3
knn,40,365,25,3
knn,40,395,53,3
knn,40,395,18,3
knn,40,395,26,3
knn,40,373,37,3
knn,40,373,18,3
knn,40,373,17,3
knn,40,404,18,2
knn,40,404,53,2
knn,40,404,50,2
knn,40,337,30,3
knn,40,337,42,3
knn,40,337,8,3
knn,40,398,26,4
knn,40,398,67,4
knn,40,398,12,4
knn,40,370,48,3
knn,40,370,8,3
knn,40,370,35,3
knn,40,323,47,3
knn,40,323,19,3
knn,40,323,19,3
knn,40,252,50,3
knn,40,252,17,3
knn,40,252,37,3
knn,40,370,35,3
knn,40,370,24,3
knn,40,370,17,3
knn,40,349,23,1
knn,40,349,119,1
knn,40,349,12,1
knn,40,359,63,1
knn,40,359,59,1
knn,40,359,49,1
knn,40,253,53,4
knn,40,253,26,4
knn,40,253,12,4
knn,40,365,26,1
knn,40,365,26,1
knn,40,365,18,1
knn,40,387,26,4
knn,40,387,26,4
knn,40,387,12,4
knn,40,414,30,3
knn,40,414,59,3
knn,40,414,56,3
knn,40,393,37,3
knn,40,393,60,3
knn,40,393,89,3
knn,40,394,30,3
knn,40,394,34,3
knn,40,394,45,3
knn,40,372,30,3
knn,40,372,100,3
knn,40,372,8,3
knn,40,365,35,2
knn,40,365,42,2
knn,40,365,24,2
knn,40,424,26,1
knn,40,424,26,1
knn,40,424,25,1
knn,40,433,19,1
knn,40,433,17,1
knn,40,433,25,1
knn,40,344,18,2
knn,40,344,58,2
knn,40,344,87,2
knn,40,375,37,1
knn,40,375,37,1
knn,40,375,37,1
knn,40,477,50,2
knn,40,477,60,2
knn,40,477,53,2
knn,40,355,51,2
knn,40,355,89,2
knn,40,355,26,2
knn,40,316,56,2
knn,40,316,53,2
knn,40,316,35,2
knn,40,384,17,1
knn,40,384,17,1
knn,40,384,26,1
knn,40,280,35,1
knn,40,280,35,1
knn,40,280,51,1
knn,40,223,35,4
knn,40,223,34,4
knn,40,223,41,4
knn,40,301,8,4
knn,40,301,8,4
knn,40,301,26,4
knn,40,219,34,4
knn,40,219,60,4
knn,40,219,12,4
knn,40,245,34,5
knn,40,245,34,5
knn,40,245,34,5
knn,40,382,24,4
knn,40,382,63,4
knn,40,382,42,4
knn,40,311,42,2
knn,40,311,42,2
knn,40,311,234,2
knn,40,214,25,3
knn,40,214,25,3
knn,40,214,25,3
knn,40,501,53,4
knn,40,501,30,4
knn,40,501,63,4
knn,40,504,24,4
knn,40,504,37,4
knn,40,504,64,4
knn,40,374,12,4
knn,40,374,37,4
knn,40,374,37,4
knn,40,254,25,4
knn,40,254,30,4
knn,40,254,48,4
knn,40,470,24,5
knn,40,470,51,5
knn,40,470,34,5
knn,40,541,43,4
knn,40,541,58,4
knn,40,541,84,4
knn,40,618,17,4
knn,40,618,26,4
knn,40,618,92,4
knn,40,360,17,4
knn,40,360,12,4
knn,40,360,0,4
knn,40,363,56,4
knn,40,363,0,4
knn,40,363,12,4
knn,40,309,61,3
knn,40,309,37,3
knn,40,309,83,3
knn,40,378,59,3
knn,40,378,51,3
knn,40,378,33,3
knn,40,280,48,1
knn,40,280,48,1
knn,40,280,30,1
knn,40,321,19,3
knn,40,321,103,3
knn,40,321,24,3
knn,40,262,37,4
knn,40,262,37,4
knn,40,262,102,4
knn,40,409,53,1
knn,40,409,34,1
knn,40,409,74,1
knn,40,298,67,1
knn,40,298,66,1
knn,40,298,37,1
knn,40,326,12,2
knn,40,326,11,2
knn,40,326,47,2
knn,40,188,26,2
knn,40,188,30,2
knn,40,188,30,2
knn,40,242,0,4
knn,40,242,45,4
knn,40,242,19,4
knn,40,260,30,4
knn,40,260,12,4
knn,40,260,12,4
knn,40,241,8,1
knn,40,241,17,1
knn,40,241,8,1
knn,40,343,8,1
knn,40,343,8,1
knn,40,343,26,1
knn,40,259,19,4
knn,40,259,34,4
knn,40,259,105,4
knn,40,161,37,4
knn,40,161,58,4
knn,40,161,19,4
knn,40,265,25,4
knn,40,265,19,4
knn,40,265,12,4
knn,40,251,45,4
knn,40,251,24,4
knn,40,251,19,4
knn,40,243,17,4
knn,40,243,12,4
knn,40,243,33,4
knn,40,213,26,1
knn,40,213,25,1
knn,40,213,42,1
knn,40,196,56,4
knn,40,196,42,4
knn,40,196,49,4
knn,40,231,42,4
knn,40,231,19,4
knn,40,231,45,4
knn,40,177,58,4
knn,40,177,24,4
knn,40,177,24,4
knn,40,251,12,1
knn,40,251,12,1
knn,40,251,12,1
knn,40,280,26,1
knn,40,280,37,1
knn,40,280,27,1
knn,40,243,50,4
knn,40,243,50,4
knn,40,243,50,4
knn,40,231,25,4
knn,40,231,17,4
knn,40,231,17,4
knn,40,180,17,4
knn,40,180,12,4
knn,40,180,17,4
knn,40,235,12,4
knn,40,235,50,4
knn,40,235,17,4
knn,40,277,33,4
knn,40,277,12,4
knn,40,277,75,4
knn,45,196,37,4
knn,45,196,35,4
knn,45,196,19,4
knn,45,231,59,5
knn,45,231,77,5
knn,45,231,103,5
knn,45,253,79,5
knn,45,253,42,5
knn,45,253,109,5
knn,45,230,59,4
knn,45,230,71,4
knn,45,230,42,4
knn,45,150,42,4
knn,45,150,37,4
knn,45,150,30,4
knn,45,130,60,4
knn,45,130,33,4
knn,45,130,60,4
knn,45,196,77,4
knn,45,196,67,4
knn,45,196,56,4
knn,45,161,60,4
knn,45,161,33,4
knn,45,161,26,4
knn,45,175,19,4
knn,45,175,33,4
knn,45,175,75,4
knn,45,158,30,4
knn,45,158,45,4
knn,45,158,12,4
knn,45,227,26,4
knn,45,227,71,4
knn,45,227,26,4
knn,45,171,8,4
knn,45,171,30,4
knn,45,171,8,4
knn,45,151,35,4
knn,45,151,34,4
knn,45,151,56,4
knn,45,211,51,3
knn,45,211,42,3
knn,45,211,43,3
knn,45,196,0,3
knn,45,196,25,3
knn,45,196,30,3
knn,45,188,26,3
knn,45,188,17,3
knn,45,188,8,3
knn,45,264,42,4
knn,45,264,48,4
knn,45,264,34,4
knn,45,201,34,1
knn,45,201,61,1
knn,45,201,34,1
knn,45,222,19,4
knn,45,222,26,4
knn,45,222,53,4
knn,45,294,8,4
knn,45,294,42,4
knn,45,294,23,4
knn,45,329,26,4
knn,45,329,26,4
knn,45,329,26,4
knn,45,134,37,4
knn,45,134,67,4
knn,45,134,67,4
knn,45,126,42,4
knn,45,126,84,4
knn,45,126,0,4
knn,45,131,47,4
knn,45,131,150,4
knn,45,131,92,4
knn,45,120,26,3
knn,45,120,85,3
knn,45,120,30,3
knn,45,102,24,3
knn,45,102,34,3
knn,45,102,25,3
knn,45,127,71,3
knn,45,127,37,3
knn,45,127,37,3
knn,45,97,24,3
knn,45,97,37,3
knn,45,97,37,3
knn,45,153,53,4
knn,45,153,90,4
knn,45,153,69,4
knn,45,142,17,3
knn,45,142,17,3
knn,45,142,8,3
knn,45,200,42,4
knn,45,200,30,4
knn,45,200,0,4
knn,45,194,37,4
knn,45,194,35,4
knn,45,194,49,4
knn,45,245,34,4
knn,45,245,49,4
knn,45,245,53,4
knn,45,167,65,4
knn,45,167,105,4
knn,45,167,82,4
knn,45,182,59,4
knn,45,182,67,4
knn,45,182,12,4
knn,45,243,42,3
knn,45,243,100,3
knn,45,243,75,3
knn,45,131,26,3
knn,45,131,53,3
knn,45,131,12,3
knn,45,136,42,3
knn,45,136,42,3
knn,45,136,43,3
knn,45,224,24,5
knn,45,224,35,5
knn,45,224,109,5
knn,45,145,37,5
knn,45,145,42,5
knn,45,145,24,5
knn,45,125,42,4
knn,45,125,67,4
knn,45,125,51,4
knn,45,133,19,4
knn,45,133,37,4
knn,45,133,75,4
knn,45,147,8,4
knn,45,147,34,4
knn,45,147,12,4
knn,45,212,24,1
knn,45,212,64,1
knn,45,212,24,1
knn,45,97,17,4
knn,45,97,8,4
knn,45,97,17,4
knn,45,121,37,4
knn,45,121,30,4
knn,45,121,37,4
knn,45,170,53,5
knn,45,170,17,5
knn,45,170,8,5
knn,45,166,51,4
knn,45,166,0,4
knn,45,166,51,4
knn,45,143,67,4
knn,45,143,33,4
knn,45,143,77,4
knn,45,144,100,4
knn,45,144,19,4
knn,45,144,53,4
knn,45,228,45,1
knn,45,228,42,1
knn,45,228,30,1
knn,45,219,93,5
knn,45,219,60,5
knn,45,219,75,5
knn,45,164,79,5
knn,45,164,18,5
knn,45,164,51,5
knn,45,232,61,5
knn,45,232,33,5
knn,45,232,37,5
knn,45,165,103,5
knn,45,165,49,5
knn,45,165,24,5
knn,45,170,136,5
knn,45,170,24,5
knn,45,170,25,5
knn,45,161,111,5
knn,45,161,19,5
knn,45,161,42,5
knn,45,264,26,2
knn,45,264,67,2
knn,45,264,33,2
knn,45,179,49,4
knn,45,179,59,4
knn,45,179,19,4
knn,45,157,17,4
knn,45,157,24,4
knn,45,157,24,4
knn,45,131,8,4
knn,45,131,26,4
knn,45,131,26,4
knn,45,130,37,4
knn,45,130,53,4
knn,45,130,53,4
knn,45,201,24,4
knn,45,201,24,4
knn,45,201,37,4
knn,45,211,24,4
knn,45,211,8,4
knn,45,211,8,4
knn,45,250,58,4
knn,45,250,51,4
knn,45,250,60,4
knn,45,238,42,2
knn,45,238,65,2
knn,45,238,26,2
knn,45,263,34,4
knn,45,263,47,4
knn,45,263,37,4
knn,45,195,12,4
knn,45,195,77,4
knn,45,195,82,4
knn,45,249,8,4
knn,45,249,60,4
knn,45,249,19,4
knn,45,265,26,3
knn,45,265,77,3
knn,45,265,12,3
knn,45,262,42,2
knn,45,262,61,2
knn,45,262,34,2
knn,45,224,93,2
knn,45,224,72,2
knn,45,224,65,2
knn,45,174,53,2
knn,45,174,56,2
knn,45,174,42,2
knn,45,171,45,3
knn,45,171,25,3
knn,45,171,42,3
knn,45,194,37,4
knn,45,194,148,4
knn,45,194,51,4
knn,45,139,124,3
knn,45,139,135,3
knn,45,139,124,3
knn,45,314,53,5
knn,45,314,67,5
knn,45,314,26,5
knn,45,116,30,4
knn,45,116,77,4
knn,45,116,60,4
knn,45,148,37,4
knn,45,148,61,4
knn,45,148,79,4
knn,45,159,30,4
knn,45,159,25,4
knn,45,159,12,4
knn,45,166,65,4
knn,45,166,72,4
knn,45,166,59,4
knn,45,263,24,3
knn,45,263,24,3
knn,45,263,24,3
knn,45,249,25,5
knn,45,249,17,5
knn,45,249,8,5
knn,45,244,37,4
knn,45,244,34,4
knn,45,244,12,4
knn,45,282,26,4
knn,45,282,42,4
knn,45,282,25,4
knn,45,244,12,5
knn,45,244,69,5
knn,45,244,77,5
knn,45,266,17,4
knn,45,266,93,4
knn,45,266,8,4
knn,45,320,37,5
knn,45,320,82,5
knn,45,320,37,5
knn,45,338,33,5
knn,45,338,79,5
knn,45,338,17,5
knn,45,239,30,5
knn,45,239,53,5
knn,45,239,63,5
knn,45,207,50,5
knn,45,207,86,5
knn,45,207,34,5
knn,45,158,17,5
knn,45,158,89,5
knn,45,158,51,5
knn,45,222,19,4
knn,45,222,124,4
knn,45,222,24,4
knn,45,140,49,4
knn,45,140,97,4
knn,45,140,109,4
knn,45,284,67,5
knn,45,284,37,5
knn,45,284,108,5
knn,45,157,112,5
knn,45,157,53,5
knn,45,157,53,5
knn,45,164,97,5
knn,45,164,60,5
knn,45,164,108,5
knn,45,182,42,4
knn,45,182,100,4
knn,45,182,67,4
knn,45,179,60,4
knn,45,179,25,4
knn,45,179,71,4
knn,45,168,85,5
knn,45,168,42,5
knn,45,168,85,5
knn,45,238,26,4
knn,45,238,61,4
knn,45,238,93,4
knn,45,223,67,5
knn,45,223,50,5
knn,45,223,50,5
knn,45,247,16,5
knn,45,247,17,5
knn,45,247,35,5
knn,45,212,176,5
knn,45,212,34,5
knn,45,212,37,5
knn,45,309,79,4
knn,45,309,9,4
knn,45,309,50,4
knn,45,341,86,5
knn,45,341,53,5
knn,45,341,19,5
knn,45,296,71,5
knn,45,296,47,5
knn,45,296,59,5
knn,45,329,137,4
knn,45,329,24,4
knn,45,329,132,4
knn,45,387,63,4
knn,45,387,23,4
knn,45,387,24,4
knn,45,265,117,4
knn,45,265,23,4
knn,45,265,129,4
knn,45,273,149,4
knn,45,273,17,4
knn,45,273,65,4
knn,45,188,153,4
knn,45,188,49,4
knn,45,188,59,4
knn,45,205,83,4
knn,45,205,0,4
knn,45,205,190,4
knn,45,166,155,4
knn,45,166,45,4
knn,45,166,53,4
knn,45,156,67,4
knn,45,156,49,4
knn,45,156,154,4
knn,45,184,136,4
knn,45,184,26,4
knn,45,184,125,4
knn,45,310,26,3
knn,45,310,63,3
knn,45,310,105,3
knn,45,217,61,4
knn,45,217,136,4
knn,45,217,132,4
knn,45,203,60,4
knn,45,203,95,4
knn,45,203,118,4
knn,45,198,19,4
knn,45,198,100,4
knn,45,198,102,4
knn,45,168,42,1
knn,45,168,12,1
knn,45,168,56,1
knn,45,422,50,4
knn,45,422,33,4
knn,45,422,25,4
knn,45,472,30,5
knn,45,472,19,5
knn,45,472,26,5
knn,45,440,42,4
knn,45,440,42,4
knn,45,440,50,4
knn,45,526,26,4
knn,45,526,45,4
knn,45,526,63,4
knn,45,232,115,4
knn,45,232,77,4
knn,45,232,50,4
knn,45,481,12,5
knn,45,481,25,5
knn,45,481,26,5
knn,45,568,26,5
knn,45,568,26,5
knn,45,568,17,5
knn,45,333,49,4
knn,45,333,25,4
knn,45,333,146,4
knn,45,236,19,3
knn,45,236,56,3
knn,45,236,109,3
knn,45,229,33,4
knn,45,229,41,4
knn,45,229,8,4
knn,45,282,26,4
knn,45,282,86,4
knn,45,282,101,4
knn,45,217,37,4
knn,45,217,59,4
knn,45,217,103,4
knn,45,226,129,3
knn,45,226,49,3
knn,45,226,106,3
knn,45,231,19,4
knn,45,231,137,4
knn,45,231,105,4
knn,45,227,23,4
knn,45,227,124,4
knn,45,227,202,4
knn,45,268,24,4
knn,45,268,101,4
knn,45,268,179,4
knn,45,210,24,4
knn,45,210,142,4
knn,45,210,119,4
knn,45,229,155,4
knn,45,229,90,4
knn,45,229,34,4
knn,45,267,171,4
knn,45,267,26,4
knn,45,267,47,4
knn,45,239,112,5
knn,45,239,19,5
knn,45,239,59,5
knn,45,248,106,5
knn,45,248,25,5
knn,45,248,37,5
knn,45,234,41,5
knn,45,234,48,5
knn,45,234,69,5
knn,45,203,41,4
knn,45,203,91,4
knn,45,203,67,4
knn,45,343,89,4
knn,45,343,19,4
knn,45,343,45,4
knn,45,150,142,5
knn,45,150,34,5
knn,45,150,270,5
knn,45,253,164,4
knn,45,253,0,4
knn,45,253,35,4
knn,45,244,172,4
knn,45,244,53,4
knn,45,244,42,4
knn,45,314,130,5
knn,45,314,25,5
knn,45,314,42,5
knn,45,296,169,4
knn,45,296,26,4
knn,45,296,42,4
knn,45,248,113,4
knn,45,248,25,4
knn,45,248,90,4
knn,45,268,148,4
knn,45,268,19,4
knn,45,268,53,4
knn,45,255,155,4
knn,45,255,37,4
knn,45,255,42,4
knn,45,246,236,4
knn,45,246,61,4
knn,45,246,33,4
knn,45,264,210,4
knn,45,264,37,4
knn,45,264,23,4
knn,45,220,179,5
knn,45,220,45,5
knn,45,220,19,5
knn,45,224,49,4
knn,45,224,67,4
knn,45,224,72,4
knn,45,160,26,4
knn,45,160,175,4
knn,45,160,35,4
knn,45,204,26,4
knn,45,204,19,4
knn,45,204,50,4
knn,45,172,19,2
knn,45,172,86,2
knn,45,172,24,2
knn,45,241,24,2
knn,45,241,53,2
knn,45,241,24,2
