est_method,error,nodes,node_count
Multilateration,48.512241513841104,Subset,NA
Multilateration,13.435916225483396,Subset,NA
Multilateration,12.734135311025527,Subset,NA
Multilateration,26.606347029855733,Subset,NA
Multilateration,31.92395379513086,Subset,NA
Multilateration,27.87071871221681,Subset,NA
Multilateration,39.046781069533665,Subset,NA
Multilateration,60.44682034358377,Subset,NA
Multilateration,60.05595306097885,Subset,NA
Multilateration,73.11935306332283,Subset,NA
Multilateration,64.69075371030617,Subset,NA
Multilateration,58.504587512202264,Subset,NA
Multilateration,71.80855197417083,Subset,NA
Multilateration,68.45913700438793,Subset,NA
Multilateration,72.12797755695041,Subset,NA
Multilateration,82.49731267950413,Subset,NA
Multilateration,60.99561104044163,Subset,NA
Multilateration,85.38093327538311,Subset,NA
Multilateration,17.459273997813998,Subset,NA
Multilateration,33.89656754407717,Subset,NA
Multilateration,28.306657057657706,Subset,NA
Multilateration,26.685078183587155,Subset,NA
Multilateration,12.201302794385263,Subset,NA
Multilateration,19.522728970291467,Subset,NA
Multilateration,9.192967677055467,Subset,NA
Multilateration,31.034699490417974,Subset,NA
Multilateration,38.34123683402717,Subset,NA
Multilateration,52.04026045236265,Subset,NA
Multilateration,34.10890142407963,Subset,NA
Multilateration,49.64302753175769,Subset,NA
Multilateration,56.86509536997722,Subset,NA
Multilateration,51.80711934135275,Subset,NA
Multilateration,48.4569636130372,Subset,NA
Multilateration,49.79630764199308,Subset,NA
Multilateration,69.41512065662133,Subset,NA
Multilateration,48.917890278402965,Subset,NA
Multilateration,48.38479927757545,Subset,NA
Multilateration,67.51840662860148,Subset,NA
Multilateration,58.23646124796253,Subset,NA
Multilateration,51.90469186981076,Subset,NA
Multilateration,58.797109256447584,Subset,NA
Multilateration,60.008540746327334,Subset,NA
Multilateration,94.47483604481988,Subset,NA
Multilateration,105.67691533207297,Subset,NA
Multilateration,87.37932340629348,Subset,NA
Multilateration,111.283618368203,Subset,NA
Multilateration,78.60861128536843,Subset,NA
Multilateration,77.10933636866626,Subset,NA
Multilateration,64.66171406308078,Subset,NA
Multilateration,56.396549188802624,Subset,NA
Multilateration,56.61106582858415,Subset,NA
Multilateration,54.6794767492656,Subset,NA
Multilateration,46.31001711347806,Subset,NA
Multilateration,41.60801637345843,Subset,NA
Multilateration,68.40635577120274,Subset,NA
Multilateration,71.16789416963071,Subset,NA
Multilateration,43.21640753076141,Subset,NA
Multilateration,51.34608835474983,Subset,NA
Multilateration,40.21168675331267,Subset,NA
Multilateration,41.68062254792248,Subset,NA
Multilateration,21.71320614973446,Subset,NA
Multilateration,32.065557634686726,Subset,NA
Multilateration,19.718619851929272,Subset,NA
Multilateration,17.07462648190318,Subset,NA
Multilateration,17.52795273399686,Subset,NA
Multilateration,16.38600218736679,Subset,NA
Multilateration,13.25499708464711,Subset,NA
Multilateration,10.84778284893028,Subset,NA
Multilateration,12.744626781673976,Subset,NA
Multilateration,44.13108343319504,Subset,NA
Multilateration,22.087002887705022,Subset,NA
Multilateration,19.81429579538684,Subset,NA
Multilateration,50.597017731535395,Subset,NA
Multilateration,31.74339462451467,Subset,NA
Multilateration,29.294508200715573,Subset,NA
Multilateration,66.89182699612213,Subset,NA
Multilateration,46.08356315820664,Subset,NA
Multilateration,68.70058541935985,Subset,NA
Multilateration,45.950199643861815,Subset,NA
Multilateration,15.123433897627658,Subset,NA
Multilateration,55.44794094412703,Subset,NA
Multilateration,45.01446243242045,Subset,NA
Multilateration,3.0360030584415223,Subset,NA
Multilateration,14.660846776513544,Subset,NA
Multilateration,37.80506705869462,Subset,NA
Multilateration,30.630600084455345,Subset,NA
Multilateration,33.50935914800616,Subset,NA
Multilateration,35.07282651416544,Subset,NA
Multilateration,38.54718806600246,Subset,NA
Multilateration,19.040278247226937,Subset,NA
Multilateration,37.43314636006115,Subset,NA
Multilateration,57.90608578244959,Subset,NA
Multilateration,35.414536195872856,Subset,NA
Multilateration,45.65004625093053,Subset,NA
Multilateration,27.76717317307625,Subset,NA
Multilateration,34.562942660165476,Subset,NA
Multilateration,25.38934380816044,Subset,NA
Multilateration,22.26283259365074,Subset,NA
Multilateration,23.084350309559,Subset,NA
Multilateration,38.6255171051784,Subset,NA
Multilateration,39.220177828319024,Subset,NA
Multilateration,30.732017220638888,Subset,NA
Multilateration,64.18692715400931,Subset,NA
Multilateration,47.38886485560269,Subset,NA
Multilateration,45.30837505577945,Subset,NA
Multilateration,63.11425775356576,Subset,NA
Multilateration,88.87697242237101,Subset,NA
Multilateration,62.95675081190964,Subset,NA
Multilateration,95.12581519000815,Subset,NA
Multilateration,78.24047733419114,Subset,NA
Multilateration,77.05558538564858,Subset,NA
Multilateration,44.87385773180892,Subset,NA
Multilateration,22.49720056480628,Subset,NA
Multilateration,12.889020029509776,Subset,NA
Multilateration,38.42704266792656,Subset,NA
Multilateration,21.17383861272261,Subset,NA
Multilateration,8.710306992243945,Subset,NA
Multilateration,11.40834200588846,Subset,NA
Multilateration,43.951774846069235,Subset,NA
Multilateration,35.97728639849296,Subset,NA
Multilateration,48.13699127559772,Subset,NA
Multilateration,31.403413396227283,Subset,NA
Multilateration,7.676959583850871,Subset,NA
Multilateration,12.95710724848675,Subset,NA
Multilateration,44.87207090436252,Subset,NA
Multilateration,51.69961331251802,Subset,NA
Multilateration,26.94209009076338,Subset,NA
Multilateration,11.093774183842593,Subset,NA
Multilateration,33.430124599008224,Subset,NA
Multilateration,105.3239371936595,Subset,NA
Multilateration,73.42952556072697,Subset,NA
Multilateration,87.55351740624634,Subset,NA
Multilateration,59.6402871153396,Subset,NA
Multilateration,46.46880804354128,Subset,NA
Multilateration,72.41244106790731,Subset,NA
Multilateration,71.57440421224506,Subset,NA
Multilateration,20.182674407502493,Subset,NA
Multilateration,42.176535552167735,Subset,NA
Multilateration,65.82678243690833,Subset,NA
Multilateration,53.582843209280256,Subset,NA
Multilateration,47.81089508840527,Subset,NA
Multilateration,63.15248712643929,Subset,NA
Multilateration,68.70050768613565,Subset,NA
Multilateration,63.52939218345373,Subset,NA
Multilateration,47.102305475830725,Subset,NA
Multilateration,46.39051520126884,Subset,NA
Multilateration,51.83248684410715,Subset,NA
Multilateration,38.86001353547073,Subset,NA
Multilateration,65.94050159998832,Subset,NA
Multilateration,38.25442790866357,Subset,NA
Multilateration,38.50748408493004,Subset,NA
Multilateration,38.032896696744515,Subset,NA
Multilateration,38.0729401226321,Subset,NA
Multilateration,51.20292064971607,Subset,NA
Multilateration,46.782718286588285,Subset,NA
Multilateration,47.83492310134616,Subset,NA
Multilateration,19.762574550436938,Subset,NA
Multilateration,43.58465622207753,Subset,NA
Multilateration,51.50531086517656,Subset,NA
Multilateration,37.70373840077142,Subset,NA
Multilateration,33.22865253529757,Subset,NA
Multilateration,44.96414397038256,Subset,NA
Multilateration,28.801763262953276,Subset,NA
Multilateration,29.408996480881903,Subset,NA
Multilateration,26.689740052560776,Subset,NA
Multilateration,22.454290864039105,Subset,NA
Multilateration,23.97612319187685,Subset,NA
Multilateration,21.463738416140615,Subset,NA
Multilateration,7.15779676054002,Subset,NA
Multilateration,6.362474821879835,Subset,NA
Multilateration,27.173678849546015,Subset,NA
Multilateration,58.22562437239342,Subset,NA
Multilateration,68.83778893515807,Subset,NA
Multilateration,57.29532936728168,Subset,NA
Multilateration,43.55023172222724,Subset,NA
Multilateration,35.985819043877754,Subset,NA
Multilateration,36.25921339487346,Subset,NA
Multilateration,31.57713627542776,Subset,NA
Multilateration,29.493738569823694,Subset,NA
Multilateration,30.033501697057737,Subset,NA
Multilateration,20.306740779703834,Subset,NA
Multilateration,23.27604803158921,Subset,NA
Multilateration,19.728899486064943,Subset,NA
Multilateration,33.19851694467718,Subset,NA
Multilateration,37.01723574875687,Subset,NA
Multilateration,31.38026589026876,Subset,NA
Multilateration,55.45647106114501,Subset,NA
Multilateration,54.116165072268046,Subset,NA
Multilateration,51.16974912839863,Subset,NA
Multilateration,80.02045490027746,Subset,NA
Multilateration,60.797096656483774,Subset,NA
Multilateration,19.667777736798943,Subset,NA
Multilateration,21.278098897449297,Subset,NA
Multilateration,24.156128339041715,Subset,NA
Multilateration,28.803520587791297,Subset,NA
Multilateration,34.85604922978035,Subset,NA
Multilateration,38.84470740789651,Subset,NA
Multilateration,48.85016675444175,Subset,NA
Multilateration,50.269091560461824,Subset,NA
Multilateration,43.05244924079064,Subset,NA
Multilateration,41.88964519607724,Subset,NA
Multilateration,53.47033947849605,Subset,NA
Multilateration,44.97929873440625,Subset,NA
Multilateration,125.52609677911664,Subset,NA
Multilateration,72.7575960388697,Subset,NA
Multilateration,21.360433176659583,Subset,NA
Multilateration,41.66240991299869,Subset,NA
Multilateration,67.17158150632791,Subset,NA
Multilateration,89.62836693092393,Subset,NA
Multilateration,73.67584435330042,Subset,NA
Multilateration,58.703888067473855,Subset,NA
Multilateration,66.7946229812727,Subset,NA
Multilateration,49.60906815083397,Subset,NA
Multilateration,48.53509987346732,Subset,NA
Multilateration,50.394187707163795,Subset,NA
Multilateration,15.96628786691373,Subset,NA
Multilateration,18.414643050507166,Subset,NA
Multilateration,18.601522197116186,Subset,NA
Multilateration,40.42723321157825,Subset,NA
Multilateration,17.99528236723897,Subset,NA
Multilateration,61.40546587312101,Subset,NA
Multilateration,104.73261092362868,Subset,NA
Multilateration,22.545294348316368,Subset,NA
Multilateration,32.377761524335035,Subset,NA
Multilateration,19.370374036391496,Subset,NA
Multilateration,50.14480843674553,Subset,NA
Multilateration,14.201054665749112,Subset,NA
Multilateration,26.189335148706306,Subset,NA
Multilateration,34.427119725261676,Subset,NA
Multilateration,32.96824517766895,Subset,NA
Multilateration,59.5448653324754,Subset,NA
Multilateration,50.96191873722195,Subset,NA
Multilateration,52.74344028079734,Subset,NA
Multilateration,51.70032235441475,Subset,NA
Multilateration,30.39182551318944,Subset,NA
Multilateration,33.77135341051969,Subset,NA
Multilateration,32.43350726519768,Subset,NA
Multilateration,17.560745274099283,Subset,NA
Multilateration,16.99930654499849,Subset,NA
Multilateration,24.789516446990117,Subset,NA
Multilateration,34.11103440420329,Subset,NA
Multilateration,50.527649595991704,Subset,NA
Multilateration,30.61155618725753,Subset,NA
Multilateration,21.6116303647778,Subset,NA
Multilateration,17.103294528253887,Subset,NA
Multilateration,36.00681552924579,Subset,NA
Multilateration,18.163183145151216,Subset,NA
Multilateration,16.535750309375082,Subset,NA
Multilateration,15.771107159467102,Subset,NA
Multilateration,7.648320192054183,Subset,NA
Multilateration,7.040405873571307,Subset,NA
Multilateration,6.60359415458247,Subset,NA
Multilateration,18.640785654792268,Subset,NA
Multilateration,43.04355613883676,Subset,NA
Multilateration,16.81772221930386,Subset,NA
Multilateration,35.90749294541561,Subset,NA
Multilateration,47.46285635471011,Subset,NA
Multilateration,51.80732463136837,Subset,NA
Multilateration,52.955478159547035,Subset,NA
Multilateration,18.142786520620454,Subset,NA
Multilateration,7.572327905874983,Subset,NA
Multilateration,65.19306845375098,Subset,NA
Multilateration,51.80243962386136,Subset,NA
Multilateration,43.130990488281654,Subset,NA
Multilateration,58.35359713868989,Subset,NA
Multilateration,58.92833290431648,Subset,NA
Multilateration,58.40841071318376,Subset,NA
Multilateration,49.34150626945801,Subset,NA
Multilateration,84.70486171210123,Subset,NA
Multilateration,79.25151061532718,Subset,NA
Multilateration,2.5785020248056094,Subset,NA
Multilateration,14.392293518548971,Subset,NA
Multilateration,33.93802242324828,Subset,NA
Multilateration,47.65171947897296,Subset,NA
Multilateration,89.78111167178443,Subset,NA
Multilateration,78.91938389171592,Subset,NA
Multilateration,68.40635543476526,Subset,NA
Multilateration,21.565178402417722,Subset,NA
Multilateration,44.0139234418422,Subset,NA
Multilateration,72.83848100426971,Subset,NA
Multilateration,74.40128721126877,Subset,NA
Multilateration,44.7207606461307,Subset,NA
Multilateration,49.62079955067945,Subset,NA
Multilateration,26.334007424782488,Subset,NA
Multilateration,25.72814272400862,Subset,NA
Multilateration,50.29009509822309,Subset,NA
Multilateration,6.12912202028229,Subset,NA
Multilateration,19.99916512162225,Subset,NA
Multilateration,14.009425612236244,Subset,NA
Multilateration,121.74789826283248,Subset,NA
Multilateration,62.37716638764769,Subset,NA
Multilateration,31.474503802743225,Subset,NA
Multilateration,50.649420638695474,Subset,NA
Multilateration,23.406357700010098,Subset,NA
Multilateration,17.425918434995037,Subset,NA
Multilateration,57.63235887521858,Subset,NA
Multilateration,10.423205988947554,Subset,NA
Multilateration,22.785261230253,Subset,NA
Multilateration,22.375713434664178,Subset,NA
Multilateration,56.469116391215046,Subset,NA
Multilateration,50.4747438191328,Subset,NA
Multilateration,35.173437677859894,Subset,NA
Multilateration,42.96636972451196,Subset,NA
Multilateration,62.58246180659119,Subset,NA
Multilateration,68.54996953075435,Subset,NA
Multilateration,56.72984074115354,Subset,NA
Multilateration,21.382311658876983,Subset,NA
Multilateration,24.7556021211974,Subset,NA
Multilateration,24.667501635544784,Subset,NA
Multilateration,14.913350605217683,Subset,NA
Multilateration,28.124693903642143,Subset,NA
Multilateration,21.133565102707344,Subset,NA
Multilateration,14.885131271191687,Subset,NA
Multilateration,14.600756424969983,Subset,NA
Multilateration,17.70291090462409,Subset,NA
Multilateration,14.226976345067264,Subset,NA
Multilateration,29.68609207146688,Subset,NA
Multilateration,38.28441852034667,Subset,NA
Multilateration,29.46878574591173,Subset,NA
Multilateration,52.71105682720131,Subset,NA
Multilateration,24.759099079897,Subset,NA
Multilateration,29.93728655804753,Subset,NA
Multilateration,16.015045327892537,Subset,NA
Multilateration,15.330712798571966,Subset,NA
Multilateration,28.161828421231135,Subset,NA
Multilateration,35.76390985391498,Subset,NA
Multilateration,25.3179420841554,Subset,NA
Multilateration,51.50644038663296,Subset,NA
Multilateration,37.765044904199186,Subset,NA
Multilateration,23.376796249915245,Subset,NA
Multilateration,72.12386755362832,Subset,NA
Multilateration,41.292376737010706,Subset,NA
Multilateration,87.13886671810629,Subset,NA
Multilateration,28.03933911085782,Subset,NA
Multilateration,5.452833820981746,Subset,NA
Multilateration,16.41689377031703,Subset,NA
Multilateration,36.001274745486164,Subset,NA
Multilateration,35.11210577872697,Subset,NA
Multilateration,39.68362302746523,Subset,NA
Multilateration,39.06955004982748,Subset,NA
Multilateration,25.87926496213108,Subset,NA
Multilateration,30.76410569596168,Subset,NA
Multilateration,30.8305361194856,Subset,NA
Multilateration,36.64571957000516,Subset,NA
Multilateration,34.294741310428414,Subset,NA
Multilateration,41.79789446158656,Subset,NA
Multilateration,16.487930788987637,Subset,NA
Multilateration,45.541352319984355,Subset,NA
Multilateration,48.62933930979483,Subset,NA
Multilateration,56.92583184821909,Subset,NA
Multilateration,53.96184370671807,Subset,NA
Multilateration,7.854144569883158,Subset,NA
Multilateration,40.81275845152152,Subset,NA
Multilateration,28.460500418791675,Subset,NA
Multilateration,63.057790380958416,Subset,NA
Multilateration,22.914065048327934,Subset,NA
Multilateration,44.54808807746822,Subset,NA
Multilateration,21.23436038237122,Subset,NA
Multilateration,82.37071331750724,Subset,NA
Multilateration,45.08721145267585,Subset,NA
Multilateration,18.63860337399119,Subset,NA
Multilateration,36.351269814369466,Subset,NA
Multilateration,43.37357022069127,Subset,NA
Multilateration,42.9055194833312,Subset,NA
Multilateration,61.42404293671174,Subset,NA
Multilateration,12.886729389885998,Subset,NA
Multilateration,60.44551216772502,Subset,NA
Multilateration,74.81069665505989,Subset,NA
Multilateration,62.7079848184759,Subset,NA
Multilateration,48.588394958924695,Subset,NA
Multilateration,31.642652484120887,Subset,NA
Multilateration,43.72763131868593,Subset,NA
Multilateration,64.83717083350079,Subset,NA
Multilateration,59.10384063669267,Subset,NA
Multilateration,70.31498761198209,Subset,NA
Multilateration,39.60098917226063,Subset,NA
Multilateration,46.046453070706875,Subset,NA
Multilateration,74.78673919610108,Subset,NA
Multilateration,23.480749465659457,Subset,NA
Multilateration,22.352220954789537,Subset,NA
Multilateration,19.122791554248632,Subset,NA
Multilateration,19.3901231814579,Subset,NA
Multilateration,20.376009383795335,Subset,NA
Multilateration,20.550224048399073,Subset,NA
Multilateration,39.54611904788985,Subset,NA
Multilateration,40.30841912294552,Subset,NA
Multilateration,38.29292693187536,Subset,NA
Multilateration,57.41589020227724,Subset,NA
Multilateration,42.29567581813814,Subset,NA
Multilateration,42.91155911734854,Subset,NA
Multilateration,14.848070571323966,Subset,NA
Multilateration,27.820314764420495,Subset,NA
Multilateration,41.483759801324375,Subset,NA
Multilateration,26.593572854765412,Subset,NA
Multilateration,49.461847172893734,Subset,NA
Multilateration,49.3089675838037,Subset,NA
Multilateration,46.72840497225537,Subset,NA
Multilateration,13.400769093449863,Subset,NA
Multilateration,14.971543791164006,Subset,NA
Multilateration,7.61133119944728,Subset,NA
Multilateration,58.05431954608499,Subset,NA
Multilateration,28.926943577470432,Subset,NA
Multilateration,13.988494570071094,Subset,NA
Multilateration,26.710967461599505,Subset,NA
Multilateration,29.01756490150282,Subset,NA
Multilateration,19.77720591210759,Subset,NA
Multilateration,20.269986110979136,Subset,NA
Multilateration,29.804076707882007,Subset,NA
Multilateration,3.629477969815956,Subset,NA
Multilateration,2.9610381615659316,Subset,NA
Multilateration,8.053508551496904,Subset,NA
Multilateration,20.07175729126576,Subset,NA
Multilateration,22.144940605423297,Subset,NA
Multilateration,27.66043125810886,Subset,NA
Multilateration,44.69082265404762,Subset,NA
Multilateration,45.003854765624546,Subset,NA
Multilateration,51.93650953859009,Subset,NA
Multilateration,91.7893244983741,Subset,NA
Multilateration,72.84653892368411,Subset,NA
Multilateration,148.83765772776977,Subset,NA
Multilateration,22.34916963494056,Subset,NA
Multilateration,73.69625667928034,Subset,NA
Multilateration,51.25611604631527,Subset,NA
Multilateration,50.698666991916994,Subset,NA
Multilateration,65.18476434622903,Subset,NA
Multilateration,18.48524037587834,Subset,NA
Multilateration,49.763583844330405,Subset,NA
Multilateration,35.7155447472466,Subset,NA
Multilateration,39.61511642489219,Subset,NA
Multilateration,54.524729256180315,Subset,NA
Multilateration,50.766348557855046,Subset,NA
Multilateration,51.5977454195376,Subset,NA
Multilateration,46.76590233296627,Subset,NA
Multilateration,32.541204422892434,Subset,NA
Multilateration,34.738615824230145,Subset,NA
Multilateration,32.7976050072111,Subset,NA
Multilateration,31.62755009920054,Subset,NA
Multilateration,38.54370931037955,Subset,NA
Multilateration,37.6500476002936,Subset,NA
Multilateration,18.539106539650017,Subset,NA
Multilateration,48.59257225605492,Subset,NA
Multilateration,55.23302611405314,Subset,NA
Multilateration,34.354606827542504,Subset,NA
Multilateration,27.404539119200837,Subset,NA
Multilateration,23.96899554260509,Subset,NA
Multilateration,71.53870308728375,Subset,NA
Multilateration,43.184074450145175,Subset,NA
Multilateration,42.56279426400597,Subset,NA
Multilateration,48.27116335682256,Subset,NA
Multilateration,45.33986978391368,Subset,NA
Multilateration,42.125360566578905,Subset,NA
Multilateration,44.3298837047932,Subset,NA
Multilateration,42.821969051562185,Subset,NA
Multilateration,48.58236270858492,Subset,NA
Multilateration,40.2241477368276,Subset,NA
Multilateration,42.99953719176484,Subset,NA
Multilateration,68.94702368424593,Subset,NA
Multilateration,69.91627968494012,Subset,NA
Multilateration,63.2046242186551,Subset,NA
Multilateration,21.601000942236286,Subset,NA
Multilateration,5.425139760709567,Subset,NA
Multilateration,37.98045509619994,Subset,NA
Multilateration,47.896605207396675,Subset,NA
Multilateration,68.32235414861174,Subset,NA
Multilateration,45.13437360483011,Subset,NA
Multilateration,32.91583121549887,Subset,NA
Multilateration,26.32037579560681,Subset,NA
Multilateration,27.17888825874547,Subset,NA
Multilateration,3.8824787753267302,Subset,NA
Multilateration,6.703325843571407,Subset,NA
Multilateration,4.381757343184472,Subset,NA
Multilateration,21.75464858442504,Subset,NA
Multilateration,16.037098229969104,Subset,NA
Multilateration,20.4600070091536,Subset,NA
Multilateration,22.394228257954705,Subset,NA
Multilateration,25.56916862826228,Subset,NA
Multilateration,16.35805166779672,Subset,NA
Multilateration,26.725897414613044,Subset,NA
Multilateration,26.23436661009605,Subset,NA
Multilateration,21.071832998302707,Subset,NA
Multilateration,33.02664323151305,Subset,NA
Multilateration,31.93604659178776,Subset,NA
Multilateration,30.451116006089812,Subset,NA
Multilateration,41.21919167558755,Subset,NA
Multilateration,42.520185665318905,Subset,NA
Multilateration,50.24690859639696,Subset,NA
Multilateration,84.60880479638887,Subset,NA
Multilateration,77.4279150863668,Subset,NA
Multilateration,75.39078667925827,Subset,NA
Multilateration,70.05839322720887,Subset,NA
Multilateration,77.56365170879903,Subset,NA
Multilateration,80.4532802231448,Subset,NA
Multilateration,59.97849786434297,Subset,NA
Multilateration,37.97244907754019,Subset,NA
Multilateration,64.00722243965775,Subset,NA
Multilateration,46.411366892844974,Subset,NA
Multilateration,47.43209649624366,Subset,NA
Multilateration,43.04132310621625,Subset,NA
Multilateration,43.40054251083579,Subset,NA
Multilateration,40.56182618670213,Subset,NA
Multilateration,38.99103090654747,Subset,NA
Multilateration,10.14590809359523,Subset,NA
Multilateration,10.14590809359523,Subset,NA
Multilateration,10.14590809359523,Subset,NA
Multilateration,15.004212463887049,Subset,NA
Multilateration,15.004212463887049,Subset,NA
Multilateration,15.004212463887049,Subset,NA
Multilateration,39.96176924806518,Subset,NA
Multilateration,39.96176924806518,Subset,NA
Multilateration,39.96176924806518,Subset,NA
Multilateration,64.94912828571825,Subset,NA
Multilateration,64.94912828571825,Subset,NA
Multilateration,64.94912828571825,Subset,NA
Multilateration,89.9414540870601,Subset,NA
Multilateration,89.9414540870601,Subset,NA
Multilateration,89.9414540870601,Subset,NA
Multilateration,43.62053117365653,Subset,NA
Multilateration,53.11881198638598,Subset,NA
Multilateration,42.45762175243491,Subset,NA
Multilateration,31.37125814676134,Subset,NA
Multilateration,42.956284919490166,Subset,NA
Multilateration,38.316248802122715,Subset,NA
Multilateration,76.90896357608618,Subset,NA
Multilateration,26.671423309765352,Subset,NA
Multilateration,33.75845935891608,Subset,NA
Multilateration,41.78854374059943,Subset,NA
Multilateration,8.698342342240464,Subset,NA
Multilateration,49.24081117997699,Subset,NA
Multilateration,60.63874533861467,Subset,NA
Multilateration,27.866523682520587,Subset,NA
Multilateration,58.372649621701626,Subset,NA
Multilateration,42.046352651895965,Subset,NA
Multilateration,38.45227269018615,Subset,NA
Multilateration,36.51576588838277,Subset,NA
Multilateration,59.492104679516565,Subset,NA
Multilateration,97.94158683168344,Subset,NA
Multilateration,58.295533197802754,Subset,NA
Multilateration,37.37679932316426,Subset,NA
Multilateration,36.12007282211681,Subset,NA
Multilateration,37.76030668322028,Subset,NA
Multilateration,23.14702072154327,Subset,NA
Multilateration,22.326973281596484,Subset,NA
Multilateration,64.68220752175141,Subset,NA
Multilateration,55.33591453576776,Subset,NA
Multilateration,27.06749958807442,Subset,NA
Multilateration,50.24728261556512,Subset,NA
Multilateration,34.7439384591183,Subset,NA
Multilateration,40.52958203432757,Subset,NA
Multilateration,34.629244816986116,Subset,NA
Multilateration,49.08224992537531,Subset,NA
Multilateration,50.371778594055,Subset,NA
Multilateration,70.95680783446728,Subset,NA
Multilateration,53.067604395873154,Subset,NA
Multilateration,53.04750685445395,Subset,NA
Multilateration,53.85461445980623,Subset,NA
Multilateration,72.71328698362792,Subset,NA
Multilateration,75.23631982883326,Subset,NA
Multilateration,80.38048525655562,Subset,NA
Multilateration,107.60090638184452,Subset,NA
Multilateration,86.36503960069334,Subset,NA
Multilateration,112.23995413618395,Subset,NA
Multilateration,90.27457278312372,Subset,NA
Multilateration,124.15623768919563,Subset,NA
Multilateration,110.86687403992842,Subset,NA
Multilateration,47.46836123583197,Subset,NA
Multilateration,57.19716158561429,Subset,NA
Multilateration,50.70856648152875,Subset,NA
Multilateration,64.53037436686758,Subset,NA
Multilateration,64.53037436686758,Subset,NA
Multilateration,64.53037436686758,Subset,NA
Multilateration,42.27407039506431,Subset,NA
Multilateration,42.27407039506431,Subset,NA
Multilateration,42.27407039506431,Subset,NA
Multilateration,25.683738105113928,Subset,NA
Multilateration,25.683738105113928,Subset,NA
Multilateration,25.683738105113928,Subset,NA
Multilateration,27.961425680888148,Subset,NA
Multilateration,27.961425680888148,Subset,NA
Multilateration,27.961425680888148,Subset,NA
Multilateration,46.407518589941674,Subset,NA
Multilateration,46.407518589941674,Subset,NA
Multilateration,46.407518589941674,Subset,NA
Multilateration,69.10212551854875,Subset,NA
Multilateration,69.10212551854875,Subset,NA
Multilateration,69.10212551854875,Subset,NA
Multilateration,92.98483328250394,Subset,NA
Multilateration,92.98483328250394,Subset,NA
Multilateration,92.98483328250394,Subset,NA
Multilateration,67.86883753944606,Subset,NA
Multilateration,46.24081714059628,Subset,NA
Multilateration,46.31709517627227,Subset,NA
Multilateration,33.2717262173611,Subset,NA
Multilateration,64.554758295706,Subset,NA
Multilateration,21.090106652416043,Subset,NA
Multilateration,19.45221789628438,Subset,NA
Multilateration,27.160743422545156,Subset,NA
Multilateration,66.04973383767478,Subset,NA
Multilateration,67.98284399237764,Subset,NA
Multilateration,30.603538288909565,Subset,NA
Multilateration,83.09142545673606,Subset,NA
Multilateration,21.990680366234084,Subset,NA
Multilateration,47.74360614066456,Subset,NA
Multilateration,70.89596425830436,Subset,NA
Multilateration,56.619596886357826,Subset,NA
Multilateration,56.54674759160059,Subset,NA
Multilateration,63.4628026892012,Subset,NA
Multilateration,70.04541633551766,Subset,NA
Multilateration,40.05114344424091,Subset,NA
Multilateration,65.56164641801595,Subset,NA
Multilateration,68.3799172773254,Subset,NA
Multilateration,99.5206254651306,Subset,NA
Multilateration,56.446783788552366,Subset,NA
Multilateration,57.74955445435762,Subset,NA
Multilateration,51.066992396892296,Subset,NA
Multilateration,77.25488997478004,Subset,NA
Multilateration,56.22385869367282,Subset,NA
Multilateration,72.88701645320744,Subset,NA
Multilateration,52.927762594833446,Subset,NA
Multilateration,15.125242293750349,Subset,NA
Multilateration,64.46913434280772,Subset,NA
Multilateration,30.05957536244363,Subset,NA
Multilateration,75.65828124280421,Subset,NA
Multilateration,67.40720744341695,Subset,NA
Multilateration,69.3608081609012,Subset,NA
Multilateration,84.08252296179947,Subset,NA
Multilateration,78.02771142604418,Subset,NA
Multilateration,78.99134552646292,Subset,NA
Multilateration,89.0206272788294,Subset,NA
Multilateration,91.05138540374134,Subset,NA
Multilateration,90.98144474407216,Subset,NA
Multilateration,123.69999080708476,Subset,NA
Multilateration,130.63497101778322,Subset,NA
Multilateration,95.7582057224285,Subset,NA
Multilateration,96.85839191720495,Subset,NA
Multilateration,98.8938788994688,Subset,NA
Multilateration,96.44854998278556,Subset,NA
Multilateration,97.96537358503886,Subset,NA
Multilateration,97.96537358503886,Subset,NA
Multilateration,97.96537358503886,Subset,NA
Multilateration,77.26909500413515,Subset,NA
Multilateration,77.26909500413515,Subset,NA
Multilateration,77.26909500413515,Subset,NA
Multilateration,59.94531762924562,Subset,NA
Multilateration,59.94531762924562,Subset,NA
Multilateration,59.94531762924562,Subset,NA
Multilateration,49.658821930868946,Subset,NA
Multilateration,49.658821930868946,Subset,NA
Multilateration,49.658821930868946,Subset,NA
Multilateration,50.87421248399003,Subset,NA
Multilateration,50.87421248399003,Subset,NA
Multilateration,50.87421248399003,Subset,NA
Multilateration,62.92854511702841,Subset,NA
Multilateration,62.92854511702841,Subset,NA
Multilateration,62.92854511702841,Subset,NA
Multilateration,81.12612072221306,Subset,NA
Multilateration,81.12612072221306,Subset,NA
Multilateration,81.12612072221306,Subset,NA
Multilateration,60.704616079285906,Subset,NA
Multilateration,61.205862132354824,Subset,NA
Multilateration,65.41105201354945,Subset,NA
Multilateration,24.512280947971902,Subset,NA
Multilateration,36.80419723089005,Subset,NA
Multilateration,34.98649332464006,Subset,NA
Multilateration,66.10561715416002,Subset,NA
Multilateration,66.10561715416002,Subset,NA
Multilateration,66.10561715416002,Subset,NA
