tag,cp,error,x_est,y_est,est,nearest_gp_det,grid_point,distance_gp,mean_gp_distance,dist_center,habitat
34075261,Y_7,0.35168445375108814,185812.25267471903,447833.02603022347,Fingerprinting,TRUE,22A2,55.635745844256725,366.511105860792,298.74775850557126,1
521E1933,Y_7,29.3902753140634,185813.2062559953,447862.048959812,Fingerprinting,TRUE,22A2,55.635745844256725,366.511105860792,298.74775850557126,1
552A2D4B,Y_7,62.9648526563249,185824.3742885241,447770.88975609455,Fingerprinting,TRUE,22A2,55.635745844256725,366.511105860792,298.74775850557126,1
34075261,Y_8,62.83818969133477,185813.48379115647,447870.4959911676,Fingerprinting,TRUE,20,45.19969087431542,366.1539420997716,297.37424457940074,1
521E1933,Y_8,50.5365077767461,185813.07982362248,447858.2009438656,Fingerprinting,TRUE,20,45.19969087431542,366.1539420997716,297.37424457940074,1
552A2D4B,Y_8,20.13209156119568,185825.2832440212,447822.2903064973,Fingerprinting,TRUE,20,45.19969087431542,366.1539420997716,297.37424457940074,1
34075261,Y_9,46.58348827650585,185852.00970579425,447804.0445574832,Fingerprinting,TRUE,20,45.57829036092527,367.3447689349743,298.0984056754069,2
521E1933,Y_9,59.229658063294835,185868.17546801423,447796.6068737345,Fingerprinting,TRUE,20,45.57829036092527,367.3447689349743,298.0984056754069,2
552A2D4B,Y_9,89.6194425529194,185863.007644687,447855.4070328827,Fingerprinting,TRUE,20,45.57829036092527,367.3447689349743,298.0984056754069,2
071E2A4C,Z_1,33.89101628866985,185776.1381622255,447700.5914855503,Fingerprinting,TRUE,8A,7.0259445803641665,391.322749123936,330.1023252408458,2
19614B34,Z_1,37.904182287997955,185766.10818622832,447700.134870194,Fingerprinting,TRUE,8A,7.0259445803641665,391.322749123936,330.1023252408458,2
554B554C,Z_1,41.86825779484115,185782.69315583515,447691.71535267314,Fingerprinting,TRUE,8A,7.0259445803641665,391.322749123936,330.1023252408458,2
554B554C,Z_10,0.28506966206394296,185759.5509878224,447759.4801335075,Fingerprinting,TRUE,8A,29.994266529732865,405.8881680013623,350.3980256948877,4
071E2A4C,Z_10,29.66620819462563,185776.82027293235,447783.6747433025,Fingerprinting,TRUE,8A,29.994266529732865,405.8881680013623,350.3980256948877,4
19614B34,Z_10,26.9830767790051,185750.8890263762,447733.9029727006,Fingerprinting,TRUE,8A,29.994266529732865,405.8881680013623,350.3980256948877,4
071E2A4C,Z_11,47.82757269388619,185790.57230443505,447698.46590700536,Fingerprinting,TRUE,8A,18.077587177457303,409.8464676730662,354.55605274619717,4
19614B34,Z_11,34.3909081864221,185725.37676166117,447727.1223515808,Fingerprinting,TRUE,8A,18.077587177457303,409.8464676730662,354.55605274619717,4
554B554C,Z_11,34.96469783096941,185783.17212861785,447709.1289896071,Fingerprinting,TRUE,8A,18.077587177457303,409.8464676730662,354.55605274619717,4
071E2A4C,Z_12,18.73598521496724,185749.90585372123,447726.2162369163,Fingerprinting,TRUE,8A,31.679256610131233,415.5423941225097,360.40423508337454,NA
19614B34,Z_12,52.1515848287517,185751.0812705044,447761.069354504,Fingerprinting,TRUE,8A,31.679256610131233,415.5423941225097,360.40423508337454,NA
554B554C,Z_12,48.82058884988711,185735.44996967175,447752.612977715,Fingerprinting,TRUE,8A,31.679256610131233,415.5423941225097,360.40423508337454,NA
071E2A4C,Z_13,36.283404379716366,185775.55020358943,447715.8078769011,Fingerprinting,TRUE,8A,54.12933090293285,422.6827178928333,367.86197247344455,1
19614B34,Z_13,8.448438781863302,185765.79876820007,447684.4655640661,Fingerprinting,TRUE,8A,54.12933090293285,422.6827178928333,367.86197247344455,1
554B554C,Z_13,11.9165371143872,185748.17653467727,447676.8136516006,Fingerprinting,TRUE,8A,54.12933090293285,422.6827178928333,367.86197247344455,1
071E2A4C,Z_14,26.401397352998192,185748.85697033984,447684.69816707505,Fingerprinting,TRUE,6,51.17025154050637,431.1978912568341,376.8337152087386,1
19614B34,Z_14,13.716760627929052,185747.25710923717,447669.5441645343,Fingerprinting,TRUE,6,51.17025154050637,431.1978912568341,376.8337152087386,1
554B554C,Z_14,64.81201486820753,185789.8978528238,447714.9984726577,Fingerprinting,TRUE,6,51.17025154050637,431.1978912568341,376.8337152087386,1
071E2A4C,Z_15,60.64768594404688,185750.4069114971,447726.3461584956,Fingerprinting,TRUE,21A,38.68910385699899,423.06764942876913,372.9477278299981,4
554B554C,Z_15,73.0263250311785,185741.0925047308,447712.3480412234,Fingerprinting,TRUE,21A,38.68910385699899,423.06764942876913,372.9477278299981,4
19614B34,Z_15,61.13589502257325,185750.13022202707,447725.774817134,Fingerprinting,TRUE,21A,38.68910385699899,423.06764942876913,372.9477278299981,4
071E2A4C,Z_16,29.09875388754888,185717.69384389068,447736.6706912674,Fingerprinting,TRUE,8A,49.261795591781855,425.5820958721324,375.194917104863,4
19614B34,Z_16,71.12767148851394,185757.69668677176,447692.8366972259,Fingerprinting,TRUE,8A,49.261795591781855,425.5820958721324,375.194917104863,4
554B554C,Z_16,18.586820517889716,185750.75705470727,447750.6071850777,Fingerprinting,TRUE,8A,49.261795591781855,425.5820958721324,375.194917104863,4
071E2A4C,Z_17,24.907999674293528,185756.9835111121,447725.58316785144,Fingerprinting,TRUE,8A,43.05656257932888,429.4614443040589,379.08105194976514,4
19614B34,Z_17,18.63530268262772,185725.12972251445,447718.82185135095,Fingerprinting,TRUE,8A,43.05656257932888,429.4614443040589,379.08105194976514,4
554B554C,Z_17,18.922020758079366,185724.8054872587,447718.6728346563,Fingerprinting,TRUE,8A,43.05656257932888,429.4614443040589,379.08105194976514,4
071E2A4C,Z_18,58.820700930575605,185791.10176472928,447699.9310258384,Fingerprinting,TRUE,8A,50.305504688444906,434.78845262471594,384.5564484903176,4
19614B34,Z_18,24.99633459137021,185708.20557411673,447711.04360821546,Fingerprinting,TRUE,8A,50.305504688444906,434.78845262471594,384.5564484903176,4
554B554C,Z_18,23.363698652183295,185716.8906298777,447726.9632798708,Fingerprinting,TRUE,8A,50.305504688444906,434.78845262471594,384.5564484903176,4
071E2A4C,Z_19,43.05710658207281,185747.63832700747,447725.4980919386,Fingerprinting,TRUE,7A,38.23861359076114,441.5501425938199,391.554440915333,4
19614B34,Z_19,33.32364146951734,185765.65694931048,447683.72841399093,Fingerprinting,TRUE,7A,38.23861359076114,441.5501425938199,391.554440915333,4
554B554C,Z_19,23.83709972555068,185716.5660221214,447703.086983677,Fingerprinting,TRUE,7A,38.23861359076114,441.5501425938199,391.554440915333,4
554B554C,Z_2,34.827791826137656,185749.2619892652,447700.5625318668,Fingerprinting,TRUE,8A,26.946984334450857,397.33455811588914,336.37592550135037,1
071E2A4C,Z_2,18.40854151975857,185798.99036596616,447699.19561873504,Fingerprinting,TRUE,8A,26.946984334450857,397.33455811588914,336.37592550135037,1
19614B34,Z_2,36.49763077798034,185768.36027097784,447741.9460718466,Fingerprinting,TRUE,8A,26.946984334450857,397.33455811588914,336.37592550135037,1
19614B34,Z_20,41.686303603443534,185707.65941568476,447694.4205298128,Fingerprinting,TRUE,7A,38.58104820224423,449.80198745864146,399.995122881957,4
071E2A4C,Z_20,52.79608542955603,185782.06991411856,447675.5815738948,Fingerprinting,TRUE,7A,38.58104820224423,449.80198745864146,399.995122881957,4
554B554C,Z_20,18.828075910739734,185748.7113445896,447667.9949313913,Fingerprinting,TRUE,7A,38.58104820224423,449.80198745864146,399.995122881957,4
071E2A4C,Z_21,17.0665780656143,185725.24722630865,447710.12155754486,Fingerprinting,TRUE,7A,38.66257459619212,454.8412907667161,408.8106058843876,4
19614B34,Z_21,16.29491341100749,185724.45973720093,447709.89192010474,Fingerprinting,TRUE,7A,38.66257459619212,454.8412907667161,408.8106058843876,4
554B554C,Z_21,16.252039089816204,185724.35391318705,447709.2105998009,Fingerprinting,TRUE,7A,38.66257459619212,454.8412907667161,408.8106058843876,4
19614B34,Z_22,26.08896323183835,185715.67263500785,447710.7982742947,Fingerprinting,TRUE,7A,16.47624485990797,461.1387743398212,415.4002041534959,4
071E2A4C,Z_22,74.25655622045906,185781.45016753735,447691.38525243173,Fingerprinting,TRUE,7A,16.47624485990797,461.1387743398212,415.4002041534959,4
554B554C,Z_22,19.2838010349901,185724.80073881464,447694.34014673653,Fingerprinting,TRUE,7A,16.47624485990797,461.1387743398212,415.4002041534959,4
554B554C,Z_3,27.299713172021903,185776.74563870855,447710.3200470641,Fingerprinting,TRUE,6,50.09849657187727,404.7012042477121,344.3544415043591,1
071E2A4C,Z_3,11.846832360705324,185775.57727644595,447693.32986227074,Fingerprinting,TRUE,6,50.09849657187727,404.7012042477121,344.3544415043591,1
19614B34,Z_3,26.805175806871773,185757.04207615403,447692.4792329762,Fingerprinting,TRUE,6,50.09849657187727,404.7012042477121,344.3544415043591,1
071E2A4C,Z_4,26.080472052379942,185783.43011653793,447684.6253192102,Fingerprinting,TRUE,6,29.791945486357815,413.36240048526486,353.922589712909,1
19614B34,Z_4,35.01380821681814,185757.8281627483,447684.40341524326,Fingerprinting,TRUE,6,29.791945486357815,413.36240048526486,353.922589712909,1
554B554C,Z_4,42.77264571496708,185739.88819899337,447668.4601309417,Fingerprinting,TRUE,6,29.791945486357815,413.36240048526486,353.922589712909,1
071E2A4C,Z_5,58.79491470313755,185761.98638217323,447825.5187025519,Fingerprinting,TRUE,22A2,57.67020642288528,408.064888273668,356.1919226713289,4
19614B34,Z_5,67.8208069992865,185761.6899868294,447816.4976781344,Fingerprinting,TRUE,22A2,57.67020642288528,408.064888273668,356.1919226713289,4
554B554C,Z_5,59.3934187955951,185761.96672841767,447824.9205212428,Fingerprinting,TRUE,22A2,57.67020642288528,408.064888273668,356.1919226713289,4
071E2A4C,Z_6,49.99866297684904,185761.4543990521,447809.32736116415,Fingerprinting,TRUE,21A,40.39531635282109,404.6612505800753,351.50235262934376,4
19614B34,Z_6,26.64505532788569,185762.22129306197,447832.6683736486,Fingerprinting,TRUE,21A,40.39531635282109,404.6612505800753,351.50235262934376,4
554B554C,Z_6,30.376702592092578,185778.43934405097,447833.08200080926,Fingerprinting,TRUE,21A,40.39531635282109,404.6612505800753,351.50235262934376,4
071E2A4C,Z_7,8.714017484637946,185762.5615887454,447843.02552727296,Fingerprinting,TRUE,21A,17.944996152784814,402.5571968402077,348.54715897683906,4
19614B34,Z_7,13.73773172632412,185761.8243098782,447820.5858868457,Fingerprinting,TRUE,21A,17.944996152784814,402.5571968402077,348.54715897683906,4
554B554C,Z_7,9.06645301371463,185761.9777082887,447825.2546461818,Fingerprinting,TRUE,21A,17.944996152784814,402.5571968402077,348.54715897683906,4
19614B34,Z_8,9.08073290612511,185761.15640167065,447800.2575246863,Fingerprinting,TRUE,21A,16.183241751480633,402.10113306209496,347.3706092306419,4
071E2A4C,Z_8,17.251561254105987,185778.70477301892,447809.11488532054,Fingerprinting,TRUE,21A,16.183241751480633,402.10113306209496,347.3706092306419,4
554B554C,Z_8,15.225137378429494,185760.95463461176,447794.1164338733,Fingerprinting,TRUE,21A,16.183241751480633,402.10113306209496,347.3706092306419,4
19614B34,Z_9,16.336217266134373,185761.17021858844,447800.677917343,Fingerprinting,TRUE,21A,38.09730803784375,403.3494105941305,347.99074453879683,4
554B554C,Z_9,74.97952690266501,185763.0959597488,447859.2895995071,Fingerprinting,TRUE,21A,38.09730803784375,403.3494105941305,347.99074453879683,4
071E2A4C,Z_9,40.25719708752904,185759.31179741808,447744.1150247458,Fingerprinting,TRUE,21A,38.09730803784375,403.3494105941305,347.99074453879683,4
34556652,R_9,26.946643716309843,185998.07228244696,447577.7750277078,Multilateration,TRUE,4,14.327996125963033,360.00229643096446,264.677213482079,NA
784C5552,R_9,33.72679360178275,186012.15694545608,447583.7777204676,Multilateration,TRUE,4,14.327996125963033,360.00229643096446,264.677213482079,NA
78612A1E,R_9,21.515451175685385,186021.216332819,447562.86390372505,Multilateration,TRUE,4,14.327996125963033,360.00229643096446,264.677213482079,NA
34556652,R_8,14.718041819848477,186009.51908464383,447562.67826560215,Multilateration,TRUE,4,20.2177021233167,344.6919854190596,241.60465477979255,2
784C5552,R_8,27.24149682036064,186030.57309927937,447570.7652340863,Multilateration,TRUE,4,20.2177021233167,344.6919854190596,241.60465477979255,2
78612A1E,R_8,16.038706242974726,186014.16543942495,447563.96012912376,Multilateration,TRUE,4,20.2177021233167,344.6919854190596,241.60465477979255,2
34556652,R_6,52.44211429314447,185957.039580786,447646.199148112,Multilateration,TRUE,10A,42.137695234025614,318.25850234302146,196.8765424135735,3
784C5552,R_6,36.26595564032074,185973.16479528055,447609.8975536472,Multilateration,TRUE,10A,42.137695234025614,318.25850234302146,196.8765424135735,3
78612A1E,R_6,68.51376569777511,185937.23663855033,447620.8442494715,Multilateration,TRUE,10A,42.137695234025614,318.25850234302146,196.8765424135735,3
34556652,R_4,22.834855078836828,186008.1123929184,447653.3951494296,Multilateration,TRUE,10A,39.27436603859766,297.59675504485597,155.3960639782865,2
784C5552,R_4,38.058538141788006,185972.68705667413,447660.1245656351,Multilateration,TRUE,10A,39.27436603859766,297.59675504485597,155.3960639782865,2
78612A1E,R_4,22.520375051379713,185988.7291069511,447663.29675892554,Multilateration,TRUE,10A,39.27436603859766,297.59675504485597,155.3960639782865,2
34556652,R_3,26.872657704641377,185982.16958515407,447708.6064253412,Multilateration,TRUE,10A,57.448819829647945,289.6549943266969,136.80905881312836,2
784C5552,R_3,38.77509863919696,186014.89888489185,447663.03736383904,Multilateration,TRUE,10A,57.448819829647945,289.6549943266969,136.80905881312836,2
78612A1E,R_3,50.4327511734521,185976.95191671996,447661.4507961084,Multilateration,TRUE,10A,57.448819829647945,289.6549943266969,136.80905881312836,2
34556652,R_24,8.796074909995628,185994.27413016447,447777.11066200904,Multilateration,TRUE,19A,42.23146178013003,281.94256054047474,124.15922680957,3
784C5552,R_24,14.45129015555965,185998.44544522703,447783.344154808,Multilateration,TRUE,19A,42.23146178013003,281.94256054047474,124.15922680957,3
78612A1E,R_24,31.28289695535879,186015.7432021059,447784.8823461908,Multilateration,TRUE,19A,42.23146178013003,281.94256054047474,124.15922680957,3
34556652,R_21,52.89993639978947,185935.20366440128,447856.04584041674,Multilateration,TRUE,23A,41.329525897839176,282.7655188719431,133.68567320984891,2
784C5552,R_21,33.19968723813273,185955.8916071694,447860.5720271678,Multilateration,TRUE,23A,41.329525897839176,282.7655188719431,133.68567320984891,2
78612A1E,R_21,39.21098595267798,185950.1877396883,447862.5007765233,Multilateration,TRUE,23A,41.329525897839176,282.7655188719431,133.68567320984891,2
34556652,R_20,41.768759153234,185947.6790437328,447869.3598971573,Multilateration,TRUE,23A,46.18022549225504,286.30389318391553,145.57005562639293,NA
784C5552,R_20,33.623667096457744,185959.6413602044,447860.08652687486,Multilateration,TRUE,23A,46.18022549225504,286.30389318391553,145.57005562639293,NA
78612A1E,R_20,17.232872636766317,185971.6237956749,447878.6921235737,Multilateration,TRUE,23A,46.18022549225504,286.30389318391553,145.57005562639293,NA
34556652,R_2,43.742357272605695,185985.87192448784,447688.9373534109,Multilateration,TRUE,19A,54.72646848173157,283.26794924290874,120.5632632571234,2
784C5552,R_2,52.40482697241561,185968.5880208519,447692.5965574842,Multilateration,TRUE,19A,54.72646848173157,283.26794924290874,120.5632632571234,2
78612A1E,R_2,68.98331625487212,185959.78608784432,447677.6551410365,Multilateration,TRUE,19A,54.72646848173157,283.26794924290874,120.5632632571234,2
34556652,R_18,4.249025937568374,185993.50580221973,447929.76429495495,Multilateration,TRUE,33A,22.947866003742213,298.03495470251016,177.70257409325666,NA
784C5552,R_18,17.738008403338792,186004.3165525921,447915.8560340321,Multilateration,TRUE,33A,22.947866003742213,298.03495470251016,177.70257409325666,NA
78612A1E,R_18,18.79900649343633,186007.8055402598,447919.7465914838,Multilateration,TRUE,33A,22.947866003742213,298.03495470251016,177.70257409325666,NA
34556652,R_17,12.9916194120354,185978.24869985753,447951.2156072038,Multilateration,TRUE,33A,36.24172949305732,306.4124716424316,196.588368711765,NA
784C5552,R_17,38.16733484693926,185984.15035510028,447914.33690447937,Multilateration,TRUE,33A,36.24172949305732,306.4124716424316,196.588368711765,NA
78612A1E,R_17,21.027904770533485,185996.79514468103,447931.5660141253,Multilateration,TRUE,33A,36.24172949305732,306.4124716424316,196.588368711765,NA
34556652,R_16,56.570388360163655,185993.8677875356,448033.3666736916,Multilateration,TRUE,33A,57.878767816723624,316.2223906250061,216.7158706340751,NA
784C5552,R_16,51.61613393514358,186011.3447433656,448024.69821386127,Multilateration,TRUE,33A,57.878767816723624,316.2223906250061,216.7158706340751,NA
78612A1E,R_16,72.05318162567634,185993.41367972072,448048.865827125,Multilateration,TRUE,33A,57.878767816723624,316.2223906250061,216.7158706340751,NA
34556652,R_15,28.35124583524649,185981.55146978176,448027.80373319495,Multilateration,TRUE,37A,41.5437540100644,327.3252028906069,237.76995280942532,4
784C5552,R_15,39.064160011789106,186001.31749728095,448039.9476105285,Multilateration,TRUE,37A,41.5437540100644,327.3252028906069,237.76995280942532,4
78612A1E,R_15,28.273519502977944,186000.89225499035,448028.91905989905,Multilateration,TRUE,37A,41.5437540100644,327.3252028906069,237.76995280942532,4
34556652,R_14,8.52469443893467,185988.1712830491,448033.29044384946,Multilateration,TRUE,37A,19.027513857748165,339.6976049496357,259.5252055828632,3
784C5552,R_14,24.802358447903504,185989.0510749907,448051.1563793858,Multilateration,TRUE,37A,19.027513857748165,339.6976049496357,259.5252055828632,3
78612A1E,R_14,16.80794172672123,185986.6089156926,448042.0358551384,Multilateration,TRUE,37A,19.027513857748165,339.6976049496357,259.5252055828632,3
34556652,R_12,24.8657931069621,186002.5521154191,448100.5506316902,Multilateration,TRUE,37A,37.192251335657275,369.2190264720075,304.5338997230503,5
784C5552,R_12,18.192741279627587,185999.8991971811,448094.36638347834,Multilateration,TRUE,37A,37.192251335657275,369.2190264720075,304.5338997230503,5
78612A1E,R_12,32.0318434082002,186026.84697801815,448071.0398854064,Multilateration,TRUE,37A,37.192251335657275,369.2190264720075,304.5338997230503,5
34556652,R_11,31.079671720395663,186025.0105899143,448090.2058551688,Multilateration,TRUE,48,48.70124013771384,385.9805642345645,327.58155923852865,5
784C5552,R_11,33.512492811713564,185996.0834910444,448068.2273149261,Multilateration,TRUE,48,48.70124013771384,385.9805642345645,327.58155923852865,5
78612A1E,R_11,23.790479556503932,186019.55561539737,448097.47607720474,Multilateration,TRUE,48,48.70124013771384,385.9805642345645,327.58155923852865,5
34556652,R_10,16.17076589674647,186007.82480444023,448114.7353807609,Multilateration,TRUE,48,38.85732313290264,403.9334371190328,350.89665120148356,5
784C5552,R_10,25.540571044841165,185998.87404304385,448101.2529758896,Multilateration,TRUE,48,38.85732313290264,403.9334371190328,350.89665120148356,5
78612A1E,R_10,39.80355356980258,186008.0880405629,448088.502956789,Multilateration,TRUE,48,38.85732313290264,403.9334371190328,350.89665120148356,5
34556652,H_9,99.919008980505,186171.9657074676,447563.00697502965,Multilateration,FALSE,16,30.92601635560068,332.4685811835286,229.31611121889367,5
784C5552,H_9,102.90367905997913,186165.00430068577,447568.8023961921,Multilateration,FALSE,16,30.92601635560068,332.4685811835286,229.31611121889367,5
78612A1E,H_9,97.37363493453344,186172.53261762537,447566.8475487699,Multilateration,FALSE,16,30.92601635560068,332.4685811835286,229.31611121889367,5
34556652,H_8,147.35297679039513,186147.94706486264,447543.0338785354,Multilateration,FALSE,16,29.7909264118867,322.6772928656339,211.3164942316743,4
784C5552,H_8,144.85223153542452,186123.59151070903,447584.7031711155,Multilateration,FALSE,16,29.7909264118867,322.6772928656339,211.3164942316743,4
78612A1E,H_8,116.93857062342396,186158.3049669233,447579.0362362206,Multilateration,FALSE,16,29.7909264118867,322.6772928656339,211.3164942316743,4
34556652,H_7,165.09535110687037,186123.06422330908,447571.48417821154,Multilateration,FALSE,16,45.47755045732797,314.4389585507239,194.8677567207222,4
784C5552,H_7,160.29832214318387,186120.18569559412,447584.4832310803,Multilateration,FALSE,16,45.47755045732797,314.4389585507239,194.8677567207222,4
78612A1E,H_7,185.2574003517158,186113.81253621855,447550.46263170143,Multilateration,FALSE,16,45.47755045732797,314.4389585507239,194.8677567207222,4
34556652,H_6,217.12562981679457,186084.7847824609,447824.1330742243,Multilateration,FALSE,25,52.805660962856095,307.5741119455908,180.3946354025903,4
784C5552,H_6,164.35747401702386,186109.27000791728,447763.2989941292,Multilateration,FALSE,25,52.805660962856095,307.5741119455908,180.3946354025903,4
78612A1E,H_6,167.05406644038126,186108.8510561357,447768.5700027941,Multilateration,FALSE,25,52.805660962856095,307.5741119455908,180.3946354025903,4
34556652,H_4,160.4849925918954,186111.7447506625,447805.66371182015,Multilateration,FALSE,25,14.833362386013942,298.01021022195033,159.46720110587734,4
784C5552,H_4,156.1359592625456,186105.0586499965,447766.09775507834,Multilateration,FALSE,25,14.833362386013942,298.01021022195033,159.46720110587734,4
78612A1E,H_4,152.6401754420953,186109.35601893085,447770.6098330498,Multilateration,FALSE,25,14.833362386013942,298.01021022195033,159.46720110587734,4
34556652,H_24,98.72628567457004,186335.90579152165,447832.9223169334,Multilateration,FALSE,30,44.58787369092838,289.5591012712152,138.55455651183505,5
784C5552,H_24,75.0551075873108,186292.4448963393,447895.12213788234,Multilateration,FALSE,30,44.58787369092838,289.5591012712152,138.55455651183505,5
78612A1E,H_24,85.15909143802146,186321.6264919535,447828.86593070615,Multilateration,FALSE,30,44.58787369092838,289.5591012712152,138.55455651183505,5
34556652,H_23,84.10209534091258,186318.6918987436,447843.05457986455,Multilateration,FALSE,30,43.740780744279256,293.51457512676546,150.05381369207714,4
784C5552,H_23,123.60176873816232,186356.8245571808,447832.6559329636,Multilateration,FALSE,30,43.740780744279256,293.51457512676546,150.05381369207714,4
78612A1E,H_23,131.3591169221717,186362.28720978816,447824.47733512626,Multilateration,FALSE,30,43.740780744279256,293.51457512676546,150.05381369207714,4
34556652,H_22,50.18476699962014,186284.9920140378,447914.6671708208,Multilateration,FALSE,30,55.57032815625059,299.0477149474246,164.5749946869241,4
784C5552,H_22,69.8890804036081,186263.83098813656,447959.15289415047,Multilateration,FALSE,30,55.57032815625059,299.0477149474246,164.5749946869241,4
78612A1E,H_22,48.65352887352799,186286.4640506711,447906.0473619966,Multilateration,FALSE,30,55.57032815625059,299.0477149474246,164.5749946869241,4
34556652,H_21,48.84329411246206,186273.45126619737,447954.4590051898,Multilateration,TRUE,40A,35.21613265425613,306.0279438750528,181.39380019185987,5
784C5552,H_21,37.89988867112641,186264.6996594004,447947.5955357706,Multilateration,TRUE,40A,35.21613265425613,306.0279438750528,181.39380019185987,5
78612A1E,H_21,36.67293363863785,186262.9363959187,447947.4514128885,Multilateration,TRUE,40A,35.21613265425613,306.0279438750528,181.39380019185987,5
34556652,H_2,62.92235559435543,186318.2515118256,447819.26415603585,Multilateration,TRUE,29,50.19244305606978,295.2392769100088,152.70020292859775,4
784C5552,H_2,76.76279216186533,186329.6903132792,447827.4045028936,Multilateration,TRUE,29,50.19244305606978,295.2392769100088,152.70020292859775,4
78612A1E,H_2,63.94922695386192,186317.55592772888,447822.97460243106,Multilateration,TRUE,29,50.19244305606978,295.2392769100088,152.70020292859775,4
34556652,H_13,111.54066118229882,186148.98587649048,447560.67938088824,Multilateration,FALSE,2A,55.51499847837817,385.66383829097697,311.1442613508715,NA
784C5552,H_13,105.27044772492324,186153.96097438177,447556.23888344545,Multilateration,FALSE,2A,55.51499847837817,385.66383829097697,311.1442613508715,NA
78612A1E,H_13,93.66317264772071,186174.1535906075,447570.0669411709,Multilateration,FALSE,2A,55.51499847837817,385.66383829097697,311.1442613508715,NA
34556652,H_11,91.61691075177396,186162.30427988133,447562.05869268754,Multilateration,TRUE,12,60.224235295052154,356.4519608276979,268.69744158637803,5
784C5552,H_11,75.9506973918171,186177.95341497145,447573.3039240192,Multilateration,TRUE,12,60.224235295052154,356.4519608276979,268.69744158637803,5
78612A1E,H_11,69.09897908007231,186185.50465329623,447579.0640677107,Multilateration,TRUE,12,60.224235295052154,356.4519608276979,268.69744158637803,5
34556652,H_10,94.09240320476476,186167.21989266365,447558.0143948012,Multilateration,FALSE,16,47.69659512571614,343.7839132140473,248.5298714260677,4
784C5552,H_10,106.05442350255431,186153.4319821614,447561.0573905727,Multilateration,FALSE,16,47.69659512571614,343.7839132140473,248.5298714260677,4
78612A1E,H_10,88.96624165921507,186168.8969590027,447568.98162927653,Multilateration,FALSE,16,47.69659512571614,343.7839132140473,248.5298714260677,4
34556652,H_1,75.81829083285542,186336.2327306573,447832.9923427651,Multilateration,TRUE,29,41.16742616363801,296.0897904977116,155.35808265928864,4
784C5552,H_1,60.36927456640999,186321.70067256375,447826.3929308255,Multilateration,TRUE,29,41.16742616363801,296.0897904977116,155.35808265928864,4
78612A1E,H_1,57.20712333974505,186319.13898262824,447817.8961612636,Multilateration,TRUE,29,41.16742616363801,296.0897904977116,155.35808265928864,4
2D331955,A_9,62.0509256636403,186376.47252856087,447797.678042565,Multilateration,TRUE,28A,35.384204468271655,397.32414358467406,328.9209448837528,NA
4C2A341E,A_9,57.820404495555955,186380.01415249065,447801.32420230994,Multilateration,TRUE,28A,35.384204468271655,397.32414358467406,328.9209448837528,NA
78524B34,A_9,52.2268887948474,186386.2754368694,447798.9715152718,Multilateration,TRUE,28A,35.384204468271655,397.32414358467406,328.9209448837528,NA
2D331955,A_8,98.64694632515916,186348.64808112715,447794.5565322467,Multilateration,TRUE,28A,49.15080638625184,399.6298197474807,332.05085432276445,4
4C2A341E,A_8,88.57052119053253,186351.7789591498,447815.3658037473,Multilateration,TRUE,28A,49.15080638625184,399.6298197474807,332.05085432276445,4
78524B34,A_8,92.83134033617613,186361.5302430192,447783.97488305625,Multilateration,TRUE,28A,49.15080638625184,399.6298197474807,332.05085432276445,4
2D331955,A_7,113.99544085414716,186330.66676201165,447825.01015414856,Multilateration,FALSE,42A,29.074338355476183,403.2323104781005,337.0112041607747,NA
4C2A341E,A_7,114.63468208816806,186333.7596155967,447815.4244567749,Multilateration,FALSE,42A,29.074338355476183,403.2323104781005,337.0112041607747,NA
78524B34,A_7,123.06778420824728,186327.13697901845,447809.63667091494,Multilateration,FALSE,42A,29.074338355476183,403.2323104781005,337.0112041607747,NA
2D331955,A_6,132.57375114870436,186356.2100701205,447783.77627102885,Multilateration,FALSE,42A,19.768531093849255,408.2635535964187,343.7227568876466,4
4C2A341E,A_6,101.41022445334224,186359.77400293545,447824.14323212934,Multilateration,FALSE,42A,19.768531093849255,408.2635535964187,343.7227568876466,4
78524B34,A_6,107.26259831113776,186376.40586160097,447800.1946947113,Multilateration,FALSE,42A,19.768531093849255,408.2635535964187,343.7227568876466,4
2D331955,A_3,102.28547762922877,186365.03770934785,447805.6398980214,Multilateration,FALSE,42A,46.91248191451553,418.98466367370577,356.74265296966144,4
4C2A341E,A_3,99.91773030785788,186365.45061079317,447813.0209238687,Multilateration,FALSE,42A,46.91248191451553,418.98466367370577,356.74265296966144,4
78524B34,A_3,108.92862153328944,186363.10889362497,447791.9987129905,Multilateration,FALSE,42A,46.91248191451553,418.98466367370577,356.74265296966144,4
2D331955,A_2,113.42595470528995,186367.7600450762,447800.3754992027,Multilateration,FALSE,42A,22.285270898071293,422.38290666050335,361.3642239064129,4
4C2A341E,A_2,107.8803146607935,186357.12722556727,447842.9503394402,Multilateration,FALSE,42A,22.285270898071293,422.38290666050335,361.3642239064129,4
78524B34,A_2,122.5739501235398,186359.01027823245,447797.1136153862,Multilateration,FALSE,42A,22.285270898071293,422.38290666050335,361.3642239064129,4
2D331955,A_16,221.951776467966,186372.3764928133,447851.3260630036,Multilateration,FALSE,27,56.86822953563015,419.4653756593915,358.7582958914149,4
4C2A341E,A_16,214.7423334272325,186364.98499851392,447841.59660048655,Multilateration,FALSE,27,56.86822953563015,419.4653756593915,358.7582958914149,4
