tag,cp,x,y,error,x_est,y_est
664B1E61,E_24,186311.89744186937,447816.2578388802,8.796638761092822,186312.67676402777,447825.0198883246
78521E33,E_24,186311.89744186937,447816.2578388802,5.901084269395435,186307.58416146645,447820.2850473079
524B0778,E_21,186314.359952671,447891.2062047715,28.34270436141868,186340.99115703857,447900.90609366004
664B1E61,E_21,186314.359952671,447891.2062047715,12.263956324284912,186323.31336803938,447899.5871938518
78521E33,E_21,186314.359952671,447891.2062047715,20.92849756497819,186321.72726740857,447910.7950966208
524B0778,E_20,186315.1807950945,447916.1889929974,26.256112172719195,186339.89075163056,447907.311973542
664B1E61,E_20,186315.1807950945,447916.1889929974,16.07365340076582,186319.17459394393,447900.61941033124
78521E33,E_20,186315.1807950945,447916.1889929974,16.93980571815143,186332.09491381148,447915.25646643137
524B0778,E_19,186316.00164026287,447941.1717810276,27.69406017109636,186289.67721157492,447932.5703030724
664B1E61,E_19,186316.00164026287,447941.1717810276,38.269063136229036,186277.75909287645,447942.59612744703
78521E33,E_19,186316.00164026287,447941.1717810276,46.14901196363349,186269.9324419949,447938.45879813674
524B0778,E_17,186317.64333883347,447991.1373565012,80.74667204053522,186378.11828806726,447937.6321645962
664B1E61,E_17,186317.64333883347,447991.1373565012,57.670044741869994,186364.48578187477,447957.4978025438
78521E33,E_17,186317.64333883347,447991.1373565012,40.74422766889775,186320.74189406572,447950.5111205962
524B0778,E_14,186325.38884135248,447465.6779799372,209.87802979908284,186130.40509392615,447543.33186349703
664B1E61,E_14,186325.38884135248,447465.6779799372,200.68714830980818,186141.90735692036,447546.9791260995
78521E33,E_14,186325.38884135248,447465.6779799372,200.7515256370928,186154.76920978827,447571.4613263132
344C4B4B,Q_7,186030.52001004992,447625.424452895,68.23414061035177,185970.28559715222,447593.366482783
52344B66,Q_7,186030.52001004992,447625.424452895,43.8946078418864,186025.12914407504,447581.86213934724
6634661E,Q_7,186030.52001004992,447625.424452895,11.134847713321655,186027.60760573062,447614.67723303684
344C4B4B,Q_2,186034.62410969072,447750.3385539335,34.472251742309524,186054.76530264583,447722.3623410638
52344B66,Q_2,186034.62410969072,447750.3385539335,27.496395361834388,186059.27876896368,447738.16483083705
6634661E,Q_2,186034.62410969072,447750.3385539335,11.028241602306714,186045.05174814185,447753.9283267914
344C4B4B,N_9,186104.64764745132,447597.9792019504,28.233419970274852,186076.43366540305,447596.93171915924
52344B66,N_9,186104.64764745132,447597.9792019504,18.827685236459345,186094.05106106377,447613.5417881203
6634661E,N_9,186104.64764745132,447597.9792019504,19.018267976544696,186090.98187343526,447584.7526703805
344C4B4B,N_6,186107.11008897144,447672.927639094,52.12805860012839,186058.89413903945,447653.1145962794
52344B66,N_6,186107.11008897144,447672.927639094,60.155087128217296,186068.26172510054,447626.9990082418
6634661E,N_6,186107.11008897144,447672.927639094,38.84096148986424,186073.28526402684,447653.83571653697
344C4B4B,N_14,186095.26071754063,448073.47346876666,107.21441782293383,186001.10830712444,448022.18745700974
52344B66,N_14,186095.26071754063,448073.47346876666,71.03736201307984,186061.82331602013,448010.7977399609
6634661E,N_14,186095.26071754063,448073.47346876666,76.14376749467513,186052.53300505274,448010.447950809
2D1E4C2A,S_8,185978.9127425412,447577.1004266917,53.44607763710715,186012.15155855648,447618.9533157759
2D2D5555,S_8,185978.9127425412,447577.1004266917,20.884453346348323,185999.78767731806,447577.7308944844
521E521E,S_8,185978.9127425412,447577.1004266917,22.902198537413465,186001.80861887726,447576.5623331579
2D1E4C2A,S_4,185982.19599643693,447677.0317314738,13.861342056868672,185972.30013613863,447667.3256121373
2D2D5555,S_4,185982.19599643693,447677.0317314738,21.183954514631722,185964.72469162985,447665.05202207767
521E521E,S_4,185982.19599643693,447677.0317314738,10.518533364692223,185974.5607175778,447669.79695014417
2D1E4C2A,S_19,185963.77981071925,447877.71517243393,22.767486789982147,185943.68880175185,447888.4254391628
2D2D5555,S_19,185963.77981071925,447877.71517243393,16.63479844463082,185949.08033555673,447869.9278783442
521E521E,S_19,185963.77981071925,447877.71517243393,20.520775070142484,185947.92178572158,447864.6911464568
2D1E4C2A,S_11,185970.3466272276,448077.5777815628,15.881518134346418,185971.97144538036,448093.3759645033
2D2D5555,S_11,185970.3466272276,448077.5777815628,6.36347429799827,185970.26591022173,448083.94074391585
521E521E,S_11,185970.3466272276,448077.5777815628,15.785620467492105,185966.6860977434,448092.9331173598
2D1E4C2A,S_10,185971.16749163083,448102.5606068066,26.855744422929142,185945.19701371173,448109.3991216427
2D2D5555,S_10,185971.16749163083,448102.5606068066,14.678587014827068,185958.8234637381,448110.5032695928
521E521E,S_10,185971.16749163083,448102.5606068066,23.009730475884453,185961.83889633414,448123.5945081652
34075261,Y_4,185814.7036459949,447907.62306598126,20.260437128936022,185832.2945833276,447897.5709897573
521E1933,Y_4,185814.7036459949,447907.62306598126,16.792894301295345,185826.8500186049,447896.0270782513
552A2D4B,Y_4,185814.7036459949,447907.62306598126,28.854943096667494,185831.17455962164,447883.93094185926
34075261,Y_12,185808.13697345488,447707.7603141232,7.1030908182796235,185802.7112115956,447712.34452696936
521E1933,Y_12,185808.13697345488,447707.7603141232,24.61860546302076,185786.511763664,447719.5257735891
552A2D4B,Y_12,185808.13697345488,447707.7603141232,9.509897654181263,185814.17072238046,447715.11096221
34075261,K_5,186183.70015176872,447720.43079337454,96.78506958397057,186098.52219167736,447766.3879996544
521E1933,K_5,186183.70015176872,447720.43079337454,85.04319832957927,186117.24425959543,447773.49641291844
552A2D4B,K_5,186183.70015176872,447720.43079337454,91.02522652941067,186100.82627607704,447758.08066180156
34075261,K_19,186166.9257149595,447971.0796682589,88.45251725934885,186250.1456801026,448001.0510748174
521E1933,K_19,186166.9257149595,447971.0796682589,100.52144958975265,186266.14419748026,447954.94726131187
552A2D4B,K_19,186166.9257149595,447971.0796682589,87.6102640330154,186253.12452800054,447986.742458376
34075261,K_10,186179.5960718656,447595.51677361416,24.193843791348943,186186.21262090164,447572.2452597774
521E1933,K_10,186179.5960718656,447595.51677361416,16.408023093833922,186187.18648677587,447580.9699930996
552A2D4B,K_10,186179.5960718656,447595.51677361416,19.66265898073,186170.69240326318,447577.9855202759
2A786119,X_7,185842.9698886377,448006.7335812232,19.4743548308378,185862.30976458214,448004.4489161426
4C524C66,X_7,185842.9698886377,448006.7335812232,15.165137953117865,185845.88769477486,447991.8517864227
78073433,X_7,185842.9698886377,448006.7335812232,19.202273038618824,185858.9854824973,448017.327355016
2A786119,Q_23,186011.28294849664,447801.1250253477,15.303970729160838,186019.5481996272,447788.2449188331
4C524C66,Q_23,186011.28294849664,447801.1250253477,24.433528813175915,186034.5057867702,447808.7208869041
78073433,Q_23,186011.28294849664,447801.1250253477,21.025262040932777,186024.22979711762,447784.5587718583
2A786119,Q_19,186014.56630031476,447901.05631194555,8.497230203554379,186007.52948986224,447905.819317277
4C524C66,Q_19,186014.56630031476,447901.05631194555,27.406546410314036,185989.75532041912,447912.6982217012
78073433,Q_19,186014.56630031476,447901.05631194555,38.33057228967148,185977.6097355802,447890.88551575877
191E4C07,X_9,185841.32818252657,447956.7679015219,26.449041594364516,185848.9250072845,447982.1024639783
33557852,X_9,185841.32818252657,447956.7679015219,22.141221451907505,185863.00254689122,447952.2451129163
4C4B664C,X_9,185841.32818252657,447956.7679015219,30.216827440723222,185826.4186611198,447983.050268843
191E4C07,X_8,185842.1490342116,447981.750741482,4.568831096548379,185842.22737986254,447986.31890079926
33557852,X_8,185842.1490342116,447981.750741482,1.6921120578501974,185843.64492450203,447982.5416621198
4C4B664C,X_8,185842.1490342116,447981.750741482,12.013894816746829,185834.9248049173,447991.3499174764
191E4C07,X_4,185845.4324683626,448081.68209928094,60.93579805267093,185885.17578369996,448035.4907540926
33557852,X_4,185845.4324683626,448081.68209928094,63.02672441592688,185904.21468793138,448058.94405510015
4C4B664C,X_4,185845.4324683626,448081.68209928094,53.83577330213394,185882.04683167295,448042.2146584415
191E4C07,L_9,186155.43407716556,447621.32038995775,27.045846430695473,186142.80120419193,447597.4062031728
33557852,L_9,186155.43407716556,447621.32038995775,65.07004434249903,186130.82742372729,447561.08233489865
4C4B664C,L_9,186155.43407716556,447621.32038995775,45.24012006445547,186170.69858317668,447578.7332637377
191E4C07,L_5,186158.7173473784,447721.25161632494,86.42179339358759,186076.93140902024,447749.17627675686
33557852,L_5,186158.7173473784,447721.25161632494,77.08218410663808,186098.45942801182,447769.3207983469
4C4B664C,L_5,186158.7173473784,447721.25161632494,65.869372398427,186118.74370047628,447773.6050476691
191E4C07,L_4,186159.5381717907,447746.2344224219,51.93263415089331,186121.426019861,447781.5113605705
33557852,L_4,186159.5381717907,447746.2344224219,47.78001472613313,186121.46391319233,447775.1010231815
4C4B664C,L_4,186159.5381717907,447746.2344224219,47.341524334133,186123.32519661853,447776.7277061982
191E4C07,L_3,186160.3589989462,447771.21722831664,36.175794423721875,186124.68707301098,447777.2340216702
33557852,L_3,186160.3589989462,447771.21722831664,56.379622994275834,186105.01933042903,447781.99604909564
4C4B664C,L_3,186160.3589989462,447771.21722831664,33.853393086333625,186127.3370818258,447778.67411863036
191E4C07,L_24,186137.83869073945,447846.986481665,85.01289561731447,186101.3936431077,447770.18185339065
33557852,L_24,186137.83869073945,447846.986481665,89.76574941831682,186073.5578755323,447784.32974567486
4C4B664C,L_24,186137.83869073945,447846.986481665,75.20285605280853,186107.56896948337,447778.1445356322
191E4C07,L_23,186138.65952906944,447871.9692895074,245.5405038505717,186049.94076144378,447643.01706894126
33557852,L_23,186138.65952906944,447871.9692895074,226.7699510732733,186046.87910656273,447664.6025497581
4C4B664C,L_23,186138.65952906944,447871.9692895074,256.0158739387774,186068.45591490006,447625.7669737868
191E4C07,L_22,186139.48037014165,447896.95209714415,120.94889336705312,186022.93659824444,447929.2968654798
33557852,L_22,186139.48037014165,447896.95209714415,122.88896386439424,186017.4682824572,447911.6063763331
4C4B664C,L_22,186139.48037014165,447896.95209714415,125.33483813180119,186022.21664524823,447941.2018482581
191E4C07,L_2,186161.179828845,447796.20003400865,46.0024473739879,186119.4495710792,447776.84000427736
33557852,L_2,186161.179828845,447796.20003400865,47.12649670774681,186115.84395775135,447783.3328088173
4C4B664C,L_2,186161.179828845,447796.20003400865,43.3112454529519,186121.60795044465,447778.59519312455
191E4C07,L_14,186151.33005112808,447496.40635245753,40.839592473123595,186117.2135437975,447518.85487670597
33557852,L_14,186151.33005112808,447496.40635245753,48.9746400226101,186132.74968779378,447541.71954550006
4C4B664C,L_14,186151.33005112808,447496.40635245753,42.334072573887305,186117.34524102142,447521.6492996449
191E4C07,L_12,186152.971653313,447546.3719680651,49.90539356173919,186108.69125677375,447569.3892395993
33557852,L_12,186152.971653313,447546.3719680651,15.887361266416304,186145.73981657682,447560.51794931176
4C4B664C,L_12,186152.971653313,447546.3719680651,17.898399101199843,186139.16046758887,447534.9875998666
191E4C07,L_11,186153.7924585201,447571.3547755561,37.955767226894594,186140.58768932737,447535.77002690797
33557852,L_11,186153.7924585201,447571.3547755561,26.939961029536843,186180.38908913877,447575.64205208165
4C4B664C,L_11,186153.7924585201,447571.3547755561,13.119249514124753,186162.7687617101,447561.7870857171
344C4B4B,Q_24,186010.4621173984,447776.1422031917,22.12149859383254,186023.91174440496,447793.705466938
52344B66,Q_24,186010.4621173984,447776.1422031917,14.816171162999483,186022.9779222684,447784.07148792536
6634661E,Q_24,186010.4621173984,447776.1422031917,27.97696530876518,186037.44436396082,447783.53604916873
344C4B4B,Q_10,186028.05758317615,447550.4759898616,19.500286220721517,186015.02466374263,447564.98130522284
52344B66,Q_10,186028.05758317615,447550.4759898616,19.809588717481837,186028.69496227452,447570.2753219978
6634661E,Q_10,186028.05758317615,447550.4759898616,39.03616371121561,186052.180957297,447581.16613320296
344C4B4B,Q_1,186035.4449378472,447775.32137354295,23.597656550671733,186035.84646299866,447798.9156137773
52344B66,Q_1,186035.4449378472,447775.32137354295,15.959181312461627,186042.06523247377,447789.84263957664
6634661E,Q_1,186035.4449378472,447775.32137354295,14.479114676460577,186038.46926612122,447789.4811122519
344C4B4B,N_24,186087.0522342561,447823.6453425019,61.42850382760714,186026.40221853743,447813.8966669085
52344B66,N_24,186087.0522342561,447823.6453425019,43.429404164539775,186045.0904049102,447812.4507891819
6634661E,N_24,186087.0522342561,447823.6453425019,32.69714476990891,186067.90983414705,447797.137385316
344C4B4B,N_22,186088.6939089693,447873.6109693479,86.34926987294031,186017.01635294317,447825.4599115224
52344B66,N_22,186088.6939089693,447873.6109693479,97.66376595923354,185991.64451736235,447862.6735670026
6634661E,N_22,186088.6939089693,447873.6109693479,79.25241641511037,186020.9503667933,447832.47998344817
344C4B4B,N_13,186096.0815809551,448098.4562803052,94.54335504339758,186049.98759795926,448015.9105916568
52344B66,N_13,186096.0815809551,448098.4562803052,100.77897158390935,186036.04487575655,448017.51188493153
6634661E,N_13,186096.0815809551,448098.4562803052,94.24073921600375,186052.89061159856,448014.6955669963
344C4B4B,N_12,186102.1852306199,447523.030762995,16.748443433660942,186118.03085578093,447517.60614128405
52344B66,N_12,186102.1852306199,447523.030762995,14.787113453628177,186110.2236028961,447535.4421809414
6634661E,N_12,186102.1852306199,447523.030762995,10.876803285473848,186108.9285101258,447531.5649900377
344C4B4B,N_11,186103.00603348695,447548.0135761764,18.897290837524725,186121.24910908178,447543.08429693506
52344B66,N_11,186103.00603348695,447548.0135761764,14.001053219286913,186103.47219067506,447562.0068670233
6634661E,N_11,186103.00603348695,447548.0135761764,19.37834759119428,186108.92840453587,447566.46475165454
1E557866,P_9,186054.6820174592,447599.6208218415,5.6405421782953535,186050.54022581968,447595.79181699955
344C194C,P_9,186054.6820174592,447599.6208218415,7.213447553000171,186061.78604852463,447598.3691956108
55665534,P_9,186054.6820174592,447599.6208218415,29.67240389839589,186070.98179992137,447624.4153503669
1E557866,P_8,186055.50282895903,447624.603639906,28.85880104428926,186047.31397310237,447596.9310354483
344C194C,P_8,186055.50282895903,447624.603639906,50.04280634428799,186022.3106557273,447587.1528441472
55665534,P_8,186055.50282895903,447624.603639906,45.947281442446034,186041.14251429998,447580.9580899055
1E557866,P_7,186056.32364320065,447649.5864577756,10.156948807728778,186058.94983056365,447659.3980197826
344C194C,P_7,186056.32364320065,447649.5864577756,41.476866955042,186074.0040538445,447612.0666820317
55665534,P_7,186056.32364320065,447649.5864577756,12.699556790903296,186067.35607613545,447643.29645251133
1E557866,P_6,186057.14446018604,447674.5692754411,45.86367418660349,186035.9141609336,447715.22331587435
344C194C,P_6,186057.14446018604,447674.5692754411,26.45204824871813,186060.84990736627,447700.76050522795
55665534,P_6,186057.14446018604,447674.5692754411,11.615759729856135,186046.15300154348,447670.8124535115
1E557866,P_5,186057.9652799136,447699.5520929024,23.700003805935843,186068.65785548915,447720.7029559572
344C194C,P_5,186057.9652799136,447699.5520929024,19.291467022815453,186066.260424066,447716.9690755166
55665534,P_5,186057.9652799136,447699.5520929024,18.392530053873344,186072.3787807206,447710.9773349685
1E557866,P_4,186058.7861023837,447724.53491016914,2.6481153817886645,186061.4137540238,447724.8634857823
344C194C,P_4,186058.7861023837,447724.53491016914,7.3362540264291205,186064.19865999318,447729.48716655024
55665534,P_4,186058.7861023837,447724.53491016914,8.15892223143159,186066.72326398952,447722.64560404746
1E557866,P_24,186036.2657687455,447800.3041929629,7.471438384379567,186033.93549608995,447807.4029408019
344C194C,P_24,186036.2657687455,447800.3041929629,1.5774496611440072,186036.90900096344,447801.7445400555
55665534,P_24,186036.2657687455,447800.3041929629,3.0036423467130837,186035.22296321395,447797.4873820054
1E557866,P_22,186037.9074387707,447850.2698311733,33.4060921793368,186014.78721324593,447826.1571339708
344C194C,P_22,186037.9074387707,447850.2698311733,35.04121168039531,186015.50166400953,447823.32789780945
55665534,P_22,186037.9074387707,447850.2698311733,36.659976467739945,186021.455623996,447817.508700771
1E557866,P_21,186038.72827789665,447875.2526499776,75.56979771825443,186076.093607491,447809.56683361303
344C194C,P_21,186038.72827789665,447875.2526499776,42.200229743196985,186021.1724566389,447836.87749485945
55665534,P_21,186038.72827789665,447875.2526499776,69.24268391487733,185991.00014366515,447825.0871789989
1E557866,P_11,186053.04040268913,447549.6551850987,42.38418702716362,186014.61767645337,447567.5468987831
344C194C,P_11,186053.04040268913,447549.6551850987,23.453890620770565,186035.5184858609,447565.24580458336
55665534,P_11,186053.04040268913,447549.6551850987,35.1223470252845,186054.7558210783,447584.73561554524
1E557866,M_9,186130.45126922856,447622.14120214153,45.546666121498156,186091.9987046855,447597.7301580253
344C194C,M_9,186130.45126922856,447622.14120214153,49.49208737438498,186086.6988375643,447599.00699724624
55665534,M_9,186130.45126922856,447622.14120214153,40.98335709133494,186090.11444520374,447629.39214594674
1E557866,M_8,186131.2720828672,447647.12401177833,61.477188378851764,186120.70035057294,447586.56261180056
344C194C,M_8,186131.2720828672,447647.12401177833,58.55888906590732,186089.30162858882,447606.28745393734
55665534,M_8,186131.2720828672,447647.12401177833,59.139877730375936,186133.63808221213,447588.0314810738
1E557866,M_7,186132.09289925016,447672.1068212149,68.44293601915842,186084.54319608858,447622.87815862725
344C194C,M_7,186132.09289925016,447672.1068212149,54.01096670410324,186096.2709819947,447631.684367449
55665534,M_7,186132.09289925016,447672.1068212149,69.72297937886813,186080.9176099679,447624.75300805963
1E557866,M_6,186132.91371837576,447697.0896304531,87.68329918446246,186077.0828993996,447629.4783842856
344C194C,M_6,186132.91371837576,447697.0896304531,102.20666589610741,186063.48192649183,447622.086771645
55665534,M_6,186132.91371837576,447697.0896304531,69.84974054506796,186067.8898137982,447671.57731798047
1E557866,M_5,186133.73454024448,447722.0724394937,53.697987008858995,186080.0551067033,447723.48390097136
344C194C,M_5,186133.73454024448,447722.0724394937,62.93624345424693,186070.8998849921,447725.64691000665
55665534,M_5,186133.73454024448,447722.0724394937,54.65792644411405,186083.78094211084,447699.8885048411
1E557866,M_4,186134.55536485693,447747.05524832546,38.971080092139125,186103.71255200435,447770.8767927525
344C194C,M_4,186134.55536485693,447747.05524832546,35.27071574122129,186108.02278383903,447770.2941281054
55665534,M_4,186134.55536485693,447747.05524832546,38.377897335489024,186100.65055376486,447765.03653828765
1E557866,M_24,186112.03504607687,447822.8245079665,44.389121275907414,186091.22654546704,447783.6148103138
344C194C,M_24,186112.03504607687,447822.8245079665,43.29416641695004,186103.69502373697,447780.3412303963
55665534,M_24,186112.03504607687,447822.8245079665,54.8840475721052,186093.27038563084,447771.2479028413
1E557866,M_23,186112.85588186205,447847.8073187404,75.6159520350017,186048.32235483386,447808.39670987095
344C194C,M_23,186112.85588186205,447847.8073187404,71.11719938545994,186057.25561549142,447803.4647158855
55665534,M_23,186112.85588186205,447847.8073187404,47.784188308212116,186076.23725603207,447817.10870485316
1E557866,M_22,186113.67672039053,447872.7901293257,130.34896464332482,185991.95005008727,447919.4106218206
344C194C,M_22,186113.67672039053,447872.7901293257,104.0024199816693,186022.24726367454,447922.3598560413
55665534,M_22,186113.67672039053,447872.7901293257,132.15848244309066,185984.71577578803,447901.6854446708
1E557866,M_21,186114.497561662,447897.77293970954,111.09421487579876,186020.84219880172,447957.5274172521
344C194C,M_21,186114.497561662,447897.77293970954,101.11463911915473,186030.65775353034,447954.2977733373
55665534,M_21,186114.497561662,447897.77293970954,102.50308946750003,186021.71549346912,447941.34324120305
1E557866,M_20,186115.31840567704,447922.75574989145,90.920743920449,186030.75661336226,447956.16061414144
344C194C,M_20,186115.31840567704,447922.75574989145,93.11365745122468,186045.32221024157,447984.16166026256
55665534,M_20,186115.31840567704,447922.75574989145,88.81481853536968,186032.05909290267,447953.67433374986
1E557866,M_2,186136.19702231156,447797.0208653947,22.842087409248602,186123.38495067824,447778.1102393428
344C194C,M_2,186136.19702231156,447797.0208653947,24.849479386130426,186123.61593856316,447775.5916106835
55665534,M_2,186136.19702231156,447797.0208653947,28.418482262199877,186117.88245555907,447775.2910062429
1E557866,M_19,186116.1392524356,447947.738559866,83.0643879316454,186050.5142733896,447998.66060487274
344C194C,M_19,186116.1392524356,447947.738559866,76.5347313715811,186060.9952581665,448000.81119878823
55665534,M_19,186116.1392524356,447947.738559866,76.85864454179897,186044.80510115396,447976.3513210353
1E557866,M_18,186116.96010193703,447972.7213696556,63.07550222796203,186057.5993732799,447994.04794637585
344C194C,M_18,186116.96010193703,447972.7213696556,68.58066566823179,186060.43698515734,448011.5600742299
55665534,M_18,186116.96010193703,447972.7213696556,82.67063089788294,186040.4888803616,448004.1313280099
1E557866,M_17,186117.78095418127,447997.70417923946,80.07570480462746,186037.7090051773,447996.92862610484
344C194C,M_17,186117.78095418127,447997.70417923946,67.03450253087846,186050.89141002958,448002.11024468846
55665534,M_17,186117.78095418127,447997.70417923946,74.77901665882494,186043.05805300846,447994.80773784046
1E557866,M_16,186118.60180916908,448022.68698862434,76.66384556696433,186042.1612138573,448016.84057044773
344C194C,M_16,186118.60180916908,448022.68698862434,80.74576471877721,186039.63672697713,448005.82299400744
55665534,M_16,186118.60180916908,448022.68698862434,121.02538400451851,186002.2323079833,447989.4411953985
1E557866,M_15,186119.4226669,448047.66979781433,90.22622769142292,186034.88863631035,448016.1298257837
344C194C,M_15,186119.4226669,448047.66979781433,75.74040346587063,186056.75688407474,448005.130305809
55665534,M_15,186119.4226669,448047.66979781433,77.27961032673225,186048.06678856362,448017.9969685071
1E557866,M_14,186120.2435273744,448072.65260680666,103.22367433215564,186036.59145024177,448012.1756944018
344C194C,M_14,186120.2435273744,448072.65260680666,92.70689737221325,186048.64782802947,448013.75757598324
55665534,M_14,186120.2435273744,448072.65260680666,99.17085900158514,186035.58698594337,448020.99866922153
1E557866,M_13,186127.16804210603,447522.2099615705,21.19584099002983,186107.54332505583,447530.2183419295
344C194C,M_13,186127.16804210603,447522.2099615705,14.372190589108124,186113.73953045506,447517.0879563802
55665534,M_13,186127.16804210603,447522.2099615705,15.043497876245574,186112.8059997007,447517.7335158487
1E557866,M_12,186127.9888447718,447547.19277201826,22.603634151440968,186107.9317070709,447536.7699363149
344C194C,M_12,186127.9888447718,447547.19277201826,25.85710100812003,186117.65999815016,447523.48824502423
55665534,M_12,186127.9888447718,447547.19277201826,14.206588967126947,186114.03684560338,447549.87025017594
1E557866,M_11,186128.80965018063,447572.1755822617,34.55384490978101,186158.52751332676,447589.8055796547
344C194C,M_11,186128.80965018063,447572.1755822617,31.243859435292627,186160.01296437017,447570.5843764292
55665534,M_11,186128.80965018063,447572.1755822617,26.891157609236682,186111.16861603022,447551.87956610904
1E557866,M_1,186137.01785515423,447822.0036736244,42.112706372585194,186119.94754590816,447783.5058219926
344C194C,M_1,186137.01785515423,447822.0036736244,44.38231942606324,186116.09485467314,447782.86266790784
55665534,M_1,186137.01785515423,447822.0036736244,51.97393159497955,186106.88986693101,447779.65283076314
33344C34,O_9,186079.66483382697,447598.8000117942,8.896070623423611,186083.35663940394,447606.89387639146
34191E2A,O_9,186079.66483382697,447598.8000117942,19.127710070311053,186090.0560653761,447614.85901548143
4C1E4B2A,O_9,186079.66483382697,447598.8000117942,23.840399280748098,186055.85576402652,447597.57819629967
33344C34,O_8,186080.4856451249,447623.78282712144,17.131873579747143,186077.64990183723,447606.88727586204
34191E2A,O_8,186080.4856451249,447623.78282712144,25.781207792640554,186061.33598379488,447606.5212760268
4C1E4B2A,O_8,186080.4856451249,447623.78282712144,28.417843043648784,186086.56471442187,447596.0228069533
33344C34,O_7,186081.306459166,447648.76564224507,24.65997255218095,186086.45705629446,447624.64955642057
34191E2A,O_7,186081.306459166,447648.76564224507,23.85011684487209,186081.0025630438,447624.9174615878
4C1E4B2A,O_7,186081.306459166,447648.76564224507,25.248925477872593,186065.41870875072,447629.141992622
33344C34,O_6,186082.1272759502,447673.7484571731,17.670685256036148,186069.13173022505,447685.7221328295
34191E2A,O_6,186082.1272759502,447673.7484571731,31.70670591299574,186067.7864055065,447702.0266225091
4C1E4B2A,O_6,186082.1272759502,447673.7484571731,23.157458439179887,186059.8898929295,447680.2111715992
33344C34,O_5,186082.94809547713,447698.7312718862,27.53230430475111,186066.60161649098,447720.8857388192
34191E2A,O_5,186082.94809547713,447698.7312718862,32.46924341849963,186058.93779373594,447720.58892909065
4C1E4B2A,O_5,186082.94809547713,447698.7312718862,22.783712784046248,186070.72318008525,447717.9575302816
33344C34,O_4,186083.7689177472,447723.7140864154,23.341115203134002,186060.58818793966,447726.44564723596
34191E2A,O_4,186083.7689177472,447723.7140864154,23.404153850767404,186061.1801484207,447729.8379673569
4C1E4B2A,O_4,186083.7689177472,447723.7140864154,45.05392684132675,186039.25038958175,447730.6391838015
33344C34,O_24,186062.0694196932,447824.4661772264,31.91311438629714,186030.4277028589,447820.31303075526
34191E2A,O_24,186062.0694196932,447824.4661772264,35.29239571575021,186028.34964458726,447814.0484057679
4C1E4B2A,O_24,186062.0694196932,447824.4661772264,24.54875103492403,186044.32081421305,447807.5065728417
33344C34,O_23,186062.89025587737,447849.4489934982,41.215126035049565,186031.42792135294,447822.82554292626
34191E2A,O_23,186062.89025587737,447849.4489934982,47.08628337105984,186029.6227442832,447816.126467273
4C1E4B2A,O_23,186062.89025587737,447849.4489934982,42.98359297814607,186029.09996118274,447822.8819980008
33344C34,O_22,186063.71109480417,447874.4318095592,43.88321847968013,186020.12552659633,447869.3293485711
34191E2A,O_22,186063.71109480417,447874.4318095592,79.18993410398278,185999.22401247607,447828.47028351616
4C1E4B2A,O_22,186063.71109480417,447874.4318095592,54.41099654255585,186017.44115813653,447845.8022879857
33344C34,O_21,186064.53193647432,447899.41462542367,68.16852356953599,185999.64513441856,447920.3108098751
34191E2A,O_21,186064.53193647432,447899.41462542367,68.86139264791937,186002.2860310044,447928.8652391633
4C1E4B2A,O_21,186064.53193647432,447899.41462542367,65.56692699794216,186025.00491534584,447951.72749684803
33344C34,O_20,186065.35278088675,447924.39744109754,51.48558268420335,186041.35584134932,447969.94864434365
34191E2A,O_20,186065.35278088675,447924.39744109754,61.071255078984954,186004.4939259099,447919.30843649665
4C1E4B2A,O_20,186065.35278088675,447924.39744109754,36.22662119823564,186035.70569325602,447945.2161413081
33344C34,O_2,186085.41057051584,447773.6797148534,6.0091313167800715,186090.62393399488,447770.6913205659
34191E2A,O_2,186085.41057051584,447773.6797148534,12.728848273378743,186097.73697540333,447770.504290328
4C1E4B2A,O_2,186085.41057051584,447773.6797148534,10.766618222042219,186078.84694547305,447782.2142853896
33344C34,O_19,186066.1736280425,447949.3802565584,43.604615305464314,186043.92722765848,447986.88305839896
34191E2A,O_19,186066.1736280425,447949.3802565584,38.008812317869776,186029.05817886925,447957.57252403954
4C1E4B2A,O_19,186066.1736280425,447949.3802565584,47.177827233006845,186021.08524008704,447963.2649479127
33344C34,O_17,186067.81533058215,447999.3458869063,14.123029319785628,186059.20264474646,448010.53881323786
34191E2A,O_17,186067.81533058215,447999.3458869063,8.425711739360386,186067.88755158812,448007.77128911874
4C1E4B2A,O_17,186067.81533058215,447999.3458869063,15.632050238607823,186058.52080635473,448011.9146105507
33344C34,O_15,186069.4570440931,448049.3115164504,38.33330072832278,186063.0207796705,448011.5224116051
34191E2A,O_15,186069.4570440931,448049.3115164504,38.70270479609681,186056.5668490916,448012.81847284816
4C1E4B2A,O_15,186069.4570440931,448049.3115164504,48.36151982725494,186028.555917652,448023.50581057265
33344C34,O_14,186070.27790496344,448074.2943309372,65.00590139495901,186059.13223754228,448010.25105405424
34191E2A,O_14,186070.27790496344,448074.2943309372,62.835264230611195,186057.06408037746,448012.8641651329
4C1E4B2A,O_14,186070.27790496344,448074.2943309372,74.88911278579464,186021.5429692707,448017.43234665185
33344C34,O_13,186071.0987685761,448099.2771452091,83.00290871292056,186048.03065568145,448019.5441845072
34191E2A,O_13,186071.0987685761,448099.2771452091,94.0928029025177,186048.0464519586,448008.05189510464
