tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
071E2A4C,I_14,29.99154307625774,186226.278461501,447493.94395826774,186210.6132947604,447519.5192433509,22
19614B34,I_14,30.91510776722272,186226.278461501,447493.94395826774,186252.29549249847,447510.6429997473,19
071E2A4C,I_15,37.66833518849825,186225.45766513105,447468.96115839214,186208.4029267229,447502.547455802,21
554B554C,I_15,41.67706309831304,186225.45766513105,447468.96115839214,186226.82620590707,447510.6157461904,17
19614B34,I_15,60.855667119231164,186225.45766513105,447468.96115839214,186284.56523813828,447483.44242331345,16
071E2A4C,I_16,7.309140063370872,186219.35387959384,448044.3863629087,186217.50280844438,448037.3155027018,20
554B554C,I_16,25.580607807768526,186219.35387959384,448044.3863629087,186195.29273997401,448053.07135317987,18
19614B34,I_16,18.449452153140168,186219.35387959384,448044.3863629087,186212.02989828688,448027.4529172296,19
071E2A4C,I_17,15.688896158143038,186218.5330226547,448019.40356469265,186218.01781599902,448003.72313023556,23
19614B34,I_17,18.45282716579448,186218.5330226547,448019.40356469265,186226.7446036639,448002.8785301166,20
554B554C,I_17,31.866990482610298,186218.5330226547,448019.40356469265,186250.39974883007,448019.27377531125,17
071E2A4C,I_18,30.079740075059537,186217.71216845937,447994.4207662743,186192.275919041,447978.3649891673,26
19614B34,I_18,29.64189101314456,186217.71216845937,447994.4207662743,186202.15719173162,448019.6533722007,22
554B554C,I_18,9.025328286648683,186217.71216845937,447994.4207662743,186217.41578708478,447985.40030571166,23
19614B34,I_19,23.57129330451769,186216.89131700833,447969.4379676709,186234.1064581994,447985.5390478154,23
071E2A4C,I_19,34.61042680378041,186216.89131700833,447969.4379676709,186209.81886868094,448003.3180815756,28
554B554C,I_19,46.494533396827485,186216.89131700833,447969.4379676709,186250.5659933751,448001.4966296421,26
071E2A4C,I_2,20.019233724243996,186236.12823198395,447793.7375410332,186227.8548344728,447811.9672040177,29
19614B34,I_2,9.105865682587634,186236.12823198395,447793.7375410332,186236.42725282643,447802.83849572844,28
554B554C,I_2,23.691190614061476,186236.12823198395,447793.7375410332,186236.9062108988,447817.4159544412,26
071E2A4C,I_20,2.891981795245125,186216.07046830072,447944.45516886,186215.97550173785,447941.5647467358,25
19614B34,I_20,29.94574576258597,186216.07046830072,447944.45516886,186200.1369376871,447969.8100557945,23
554B554C,I_20,29.295783286781166,186216.07046830072,447944.45516886,186200.59980895862,447969.33290223556,25
071E2A4C,I_21,52.51891237034114,186215.24962233807,447919.4723698512,186199.00935817443,447969.4172392219,28
554B554C,I_21,1.1493400768274404,186215.24962233807,447919.4723698512,186215.2118822233,447918.323649565,25
19614B34,I_21,17.371285459432073,186215.24962233807,447919.4723698512,186232.54845066438,447917.8874102145,23
071E2A4C,I_22,54.969794084154636,186214.42877911837,447894.4895706411,186198.17536924157,447947.001520986,23
19614B34,I_22,18.987791393774113,186214.42877911837,447894.4895706411,186231.05627955287,447885.32101288566,23
554B554C,I_22,77.27745612652181,186214.42877911837,447894.4895706411,186200.1621171393,447970.4386824289,25
19614B34,I_23,36.82065613841819,186213.60793864337,447869.5067712381,186246.90119861127,447885.2331681291,24
071E2A4C,I_23,49.992563155890295,186213.60793864337,447869.5067712381,186263.57441498613,447867.8919607897,24
554B554C,I_23,32.60718908972897,186213.60793864337,447869.5067712381,186246.2112106498,447869.001365651,22
071E2A4C,I_24,37.60826016398932,186212.787100912,447844.52397163335,186228.66248185863,447810.4306656575,29
19614B34,I_24,35.04633887268448,186212.787100912,447844.52397163335,186247.1670256402,447851.3259304735,23
554B554C,I_24,16.210116585363444,186212.787100912,447844.52397163335,186212.44896188396,447828.31738218,27
071E2A4C,I_3,34.83643822354774,186235.30740268456,447768.7547435743,186228.0799662381,447802.8332058418,28
19614B34,I_3,50.085123091615806,186235.30740268456,447768.7547435743,186236.9521046234,447818.8128549114,27
554B554C,I_3,65.98043448198824,186235.30740268456,447768.7547435743,186301.26652105845,447767.0777111446,23
071E2A4C,I_4,7.794575879391364,186234.48657612893,447743.771945912,186227.06578115074,447741.38715765486,25
554B554C,I_4,41.36721491401254,186234.48657612893,447743.771945912,186272.35505203932,447727.12187077804,23
19614B34,I_4,50.52985554768351,186234.48657612893,447743.771945912,186241.29359010485,447693.70268525835,26
071E2A4C,I_5,50.26957907703033,186233.6657523178,447718.7891480457,186204.8895721903,447760.00761524006,27
19614B34,I_5,18.660836635817844,186233.6657523178,447718.7891480457,186224.85471019306,447702.3394562363,22
554B554C,I_5,24.825879652007554,186233.6657523178,447718.7891480457,186234.4809842188,447743.60163880023,22
071E2A4C,I_6,11.778693259151977,186232.8449312505,447693.8063499865,186240.9059669831,447685.218141919,26
554B554C,I_6,11.52890399550353,186232.8449312505,447693.8063499865,186241.31729043735,447701.62522184546,24
19614B34,I_6,18.595840995206327,186232.8449312505,447693.8063499865,186249.83291989414,447701.37031350855,23
071E2A4C,I_7,25.00538040817022,186232.02411292755,447668.823551725,186232.85432696293,447693.8151461922,26
19614B34,I_7,25.688842861287746,186232.02411292755,447668.823551725,186206.33576932648,447668.9837097263,23
554B554C,I_7,9.135775587537811,186232.02411292755,447668.823551725,186222.89636693013,447669.2064989699,22
071E2A4C,I_8,59.60324656985073,186231.2032973485,447643.8407532716,186272.35798752008,447600.72650413576,21
19614B34,I_8,75.75280272623593,186231.2032973485,447643.8407532716,186269.35101976644,447578.3942988588,22
554B554C,I_8,101.53446624818993,186231.2032973485,447643.8407532716,186244.6785190405,447543.2044465197,20
071E2A4C,I_9,55.993070963224746,186230.38248451415,447618.8579545981,186279.51997236788,447592.0115156663,17
19614B34,I_9,42.62005179898732,186230.38248451415,447618.8579545981,186254.46044951514,447583.69091865874,19
554B554C,I_9,78.35777446675613,186230.38248451415,447618.8579545981,186252.01868539932,447543.546497099,14
072A5219,J_1,16.086561701875052,186211.9662659249,447819.54117182374,186228.0394831503,447820.1962713682,29
07614B78,J_1,42.30633615847685,186211.9662659249,447819.54117182374,186210.57700591654,447777.25765215256,29
66782A34,J_1,26.581031608040515,186211.9662659249,447819.54117182374,186237.9040275611,447825.353551943,29
07614B78,J_10,46.951319611592766,186204.578874516,447594.69596457866,186170.3070018119,447562.60445238894,23
66782A34,J_10,36.31432804137888,186204.578874516,447594.69596457866,186235.3690774687,447575.44255388784,26
072A5219,J_10,35.93469396483495,186204.578874516,447594.69596457866,186213.06500839448,447559.77766332927,24
072A5219,J_11,44.01790489184339,186203.7580669684,447569.7131627683,186160.99888633407,447580.16440300795,21
07614B78,J_11,8.277590099596466,186203.7580669684,447569.7131627683,186195.48075568228,447569.6452236087,27
66782A34,J_11,17.749618504293448,186203.7580669684,447569.7131627683,186188.09185234373,447561.3693820676,24
072A5219,J_12,35.33103502140129,186202.93726216425,447544.7303607527,186209.6000737979,447510.03325746127,25
07614B78,J_12,50.46489108685891,186202.93726216425,447544.7303607527,186196.61469708342,447594.79761954735,25
66782A34,J_12,67.16568449230343,186202.93726216425,447544.7303607527,186143.55306143855,447513.34969986917,24
072A5219,J_13,47.21481920607099,186202.1164601035,447519.7475585427,186185.7427867371,447564.0323411791,24
07614B78,J_13,34.541521043445094,186202.1164601035,447519.7475585427,186168.65474566852,447528.3167092046,21
66782A34,J_13,30.466714560012655,186202.1164601035,447519.7475585427,186220.34643971213,447544.1583868685,22
07614B78,J_14,35.389082833394674,186201.29566078735,447494.7647561246,186175.92122564625,447519.4330601818,25
072A5219,J_14,10.85363708259731,186201.29566078735,447494.7647561246,186209.7333738727,447501.59164676454,23
66782A34,J_14,86.97563030469607,186201.29566078735,447494.7647561246,186228.68751571054,447577.314417243,21
072A5219,J_15,52.901827529149756,186200.4748642152,447469.78195350454,186184.29742216005,447520.14953955426,24
07614B78,J_15,59.83580344666607,186200.4748642152,447469.78195350454,186169.08744034276,447520.7245976915,25
66782A34,J_15,94.88761539312009,186200.4748642152,447469.78195350454,186145.3533416351,447547.01716117206,25
072A5219,J_16,49.99423280845045,186194.3710805355,448045.2072213426,186193.13745033686,447995.2282110419,27
07614B78,J_16,18.584584459289186,186194.3710805355,448045.2072213426,186185.39447928465,448028.9343171916,28
66782A34,J_16,42.111454359090516,186194.3710805355,448045.2072213426,186192.98817727686,448003.11847977416,29
072A5219,J_17,11.704026397686961,186193.5502233989,448020.2244203828,186184.84083396307,448012.4058035248,28
07614B78,J_17,18.830755550982555,186193.5502233989,448020.2244203828,186184.82623649816,448003.53641848994,31
66782A34,J_17,11.853135890590359,186193.5502233989,448020.2244203828,186185.03883051686,448011.97499484837,30
072A5219,J_18,18.647568819713925,186192.7293690051,447995.2416192246,186201.63996291228,448011.62249646324,29
07614B78,J_18,42.796466252752516,186192.7293690051,447995.2416192246,186191.3239800086,447952.4682349127,31
66782A34,J_18,16.728790708641448,186192.7293690051,447995.2416192246,186192.18001491769,447978.52185102465,30
072A5219,J_19,24.996282949838502,186191.908517356,447970.2588178629,186192.7293690051,447995.2416192246,30
07614B78,J_19,41.387255199516886,186191.908517356,447970.2588178629,186193.26763310132,448011.6237510472,31
66782A34,J_19,16.254721233051846,186191.908517356,447970.2588178629,186192.44230705764,447986.50477215677,31
072A5219,J_2,22.28015800237634,186211.14543368111,447794.5583718235,186228.7503838671,447808.21381650906,29
07614B78,J_2,41.43165547338531,186211.14543368111,447794.5583718235,186209.78490009726,447753.1490609909,29
66782A34,J_2,26.97793388971102,186211.14543368111,447794.5583718235,186196.21971048135,447817.0312822697,29
072A5219,J_20,43.17621582364531,186191.0876684501,447945.2760163119,186185.02127216503,447988.0239337929,31
07614B78,J_20,33.577364232953045,186191.0876684501,447945.2760163119,186192.19031103927,447978.8352708947,30
66782A34,J_20,42.19838866122967,186191.0876684501,447945.2760163119,186192.4734164167,447987.4516456276,30
072A5219,J_21,34.05373303618388,186190.2668222881,447920.29321455903,186166.67672140998,447944.85260938585,29
07614B78,J_21,41.71792953979951,186190.2668222881,447920.29321455903,186164.58250009536,447887.41919383465,30
66782A34,J_21,30.887200518790735,186190.2668222881,447920.29321455903,186165.01076085476,447938.07383650437,28
072A5219,J_22,35.047060386515554,186189.4459788697,447895.3104126133,186155.7515137522,447904.95299847925,27
07614B78,J_22,8.440435204152395,186189.4459788697,447895.3104126133,186189.26530674042,447886.8719113236,29
66782A34,J_22,42.066410728529405,186189.4459788697,447895.3104126133,186188.0645825427,447853.2666894698,29
072A5219,J_23,8.439019473141494,186188.62513819544,447870.3276104578,186188.9022639213,447878.7620784908,29
66782A34,J_23,18.548081281313024,186188.62513819544,447870.3276104578,186180.64903844436,447887.07315171446,28
07614B78,J_23,44.52901685127267,186188.62513819544,447870.3276104578,186173.1711902805,447912.0889422802,29
072A5219,J_24,10.660607473387747,186187.8043002648,447845.34480810654,186180.12205651496,447852.7361329316,30
07614B78,J_24,63.07059177399816,186187.8043002648,447845.34480810654,186210.8855772938,447786.64937219,30
66782A34,J_24,25.2502521303404,186187.8043002648,447845.34480810654,186204.32080504915,447826.24558554764,30
07614B78,J_3,42.85620282432779,186210.3246041822,447769.5755716211,186196.18918066527,447810.0334994291,29
66782A34,J_3,8.462824777083844,186210.3246041822,447769.5755716211,186210.60250787952,447778.0338322427,29
072A5219,J_3,34.89311566066825,186210.3246041822,447769.5755716211,186217.22150106536,447735.37085946195,28
072A5219,J_4,49.53423663135106,186209.5037774263,447744.5927712157,186211.1303840323,447794.1002933674,28
07614B78,J_4,26.126091588957777,186209.5037774263,447744.5927712157,186210.36170759282,447770.70477262395,29
66782A34,J_4,16.374450721814668,186209.5037774263,447744.5927712157,186210.0414827127,447760.95839095546,26
072A5219,J_5,23.362761451980628,186208.68295341491,447719.60997060774,186191.59764496548,447703.6753900406,28
07614B78,J_5,0.06788228988469311,186208.68295341491,447719.60997060774,186208.68518527088,447719.67781619786,27
66782A34,J_5,0.8183679204306042,186208.68295341491,447719.60997060774,186208.65608272378,447718.79204394895,28
072A5219,J_6,41.75301835140017,186207.86213214768,447694.6271698033,186175.39054762397,447720.87427897693,26
07614B78,J_6,37.5919661245386,186207.86213214768,447694.6271698033,186174.81144587154,447712.53828517295,26
66782A34,J_6,33.950644423067764,186207.86213214768,447694.6271698033,186175.3353078026,447704.35609342135,26
072A5219,J_7,8.794576566111195,186207.0413136241,447669.64436879795,186198.26098884584,447669.1438952567,26
07614B78,J_7,26.17014947722447,186207.0413136241,447669.64436879795,186181.8040205749,447662.71935881895,26
66782A34,J_7,24.1589911705767,186207.0413136241,447669.64436879795,186189.51648154444,447653.0149636685,26
07614B78,J_8,50.243845408960986,186206.22049784375,447644.66156758624,186156.92795213367,447654.39239174966,25
66782A34,J_8,35.26462593103601,186206.22049784375,447644.66156758624,186240.07036133445,447634.7731610555,25
072A5219,J_8,55.108498103532845,186206.22049784375,447644.66156758624,186239.0891527817,447600.4281177344,25
072A5219,J_9,25.258125658125362,186205.399684808,447619.6787661891,186230.6441889852,447618.8493563931,25
66782A34,J_9,24.59992384960509,186205.399684808,447619.6787661891,186228.78028264813,447612.0299820998,26
07614B78,J_9,52.41371322996381,186205.399684808,447619.6787661891,186220.01984360395,447569.3453946416,25
34075261,K_1,8.269342469958023,186186.9834650784,447820.36200556665,186187.3498967475,447828.62322537473,28
521E1933,K_1,47.567619929905696,186186.9834650784,447820.36200556665,186147.35559267012,447846.6737936889,28
552A2D4B,K_1,49.20247813276248,186186.9834650784,447820.36200556665,186145.44709628855,447846.7364993468,28
552A2D4B,K_10,36.65324717135565,186179.5960718656,447595.51677361416,186144.8483549531,447607.18110803893,25
34075261,K_10,75.02249885966101,186179.5960718656,447595.51677361416,186253.8460488656,447584.7782331804,22
521E1933,K_10,17.24775631097918,186179.5960718656,447595.51677361416,186185.06820745615,447579.1600982233,21
34075261,K_11,50.53488573908315,186178.77526411583,447570.5339690704,186228.89208008558,447577.02083531814,22
521E1933,K_11,59.17124714889851,186178.77526411583,447570.5339690704,186237.61389718726,447576.799090573,22
552A2D4B,K_11,39.11935044393395,186178.77526411583,447570.5339690704,186170.24145616684,447532.3567808418,26
521E1933,K_12,49.889086821468716,186177.9544591104,447545.55116430414,186203.2781199717,447502.5670604463,19
552A2D4B,K_12,19.962112846917357,186177.9544591104,447545.55116430414,186169.8661525318,447527.3010890713,26
34075261,K_12,64.2661386554442,186177.9544591104,447545.55116430414,186237.86960603797,447568.7957711265,21
552A2D4B,K_13,11.917165762725078,186177.1336568478,447520.56835935474,186169.42629089885,447529.65765800455,26
521E1933,K_13,25.37680837600565,186177.1336568478,447520.56835935474,186201.09542818804,447512.21276735957,21
34075261,K_13,8.384038629881326,186177.1336568478,447520.56835935474,186185.15704039976,447518.1357845614,18
34075261,K_14,25.045167113074303,186176.31285732973,447495.5855541884,186175.57049315606,447520.61971667,20
521E1933,K_14,49.993651761728344,186176.31285732973,447495.5855541884,186226.26763689698,447493.61445935053,23
552A2D4B,K_14,68.85966026593505,186176.31285732973,447495.5855541884,186162.48325659693,447563.04216954607,26
521E1933,K_15,53.23959855042471,186170.20913881256,448071.01088347385,186203.5447545653,448029.4995407324,21
552A2D4B,K_15,53.517455996743074,186170.20913881256,448071.01088347385,186127.2539820778,448039.0895331538,25
34075261,K_15,24.691010459288623,186170.20913881256,448071.01088347385,186176.21112881528,448047.06047400954,14
521E1933,K_16,17.643846371881832,186169.38827873385,448046.0280799612,186168.80887127976,448028.3937497557,27
552A2D4B,K_16,35.35008370047301,186169.38827873385,448046.0280799612,186193.5502233989,448020.2244203829,30
34075261,K_16,33.51826064506991,186169.38827873385,448046.0280799612,186202.90079983868,448045.4078172191,25
34075261,K_17,8.66699367295353,186168.56742139935,448021.0452762589,186168.2828063469,448012.3829570776,25
552A2D4B,K_17,40.9089615069547,186168.56742139935,448021.0452762589,186127.66816576984,448021.9363545547,28
521E1933,K_17,18.145459120530035,186168.56742139935,448021.0452762589,186152.85984248365,448011.9606930928,25
552A2D4B,K_18,31.123704252948716,186167.74656680776,447996.0624723677,186151.59002307346,448022.6641839853,29
34075261,K_18,41.77300114404173,186167.74656680776,447996.0624723677,186199.89232850526,447969.3860102809,25
521E1933,K_18,33.53593445391033,186167.74656680776,447996.0624723677,186168.84785640333,448029.5803192694,27
34075261,K_19,23.848440899457646,186166.9257149595,447971.0796682589,186183.73477177141,447987.99722548295,26
552A2D4B,K_19,14.15455789549233,186166.9257149595,447971.0796682589,186157.25100824938,447981.41173287784,29
521E1933,K_19,65.47983002810925,186166.9257149595,447971.0796682589,186215.50260070479,447927.1718749666,24
552A2D4B,K_2,37.23974176432117,186186.16263263483,447795.3792028139,186152.3538117344,447779.76632364327,27
34075261,K_2,41.8256165114851,186186.16263263483,447795.3792028139,186184.7891619929,447753.57614341675,26
521E1933,K_2,56.503393371537975,186186.16263263483,447795.3792028139,186210.83882636772,447744.548907464,26
552A2D4B,K_20,33.32869616697604,186166.10486585545,447946.0968639654,186133.05890998335,447941.76479878934,29
34075261,K_20,102.12219305177248,186166.10486585545,447946.0968639654,186152.8336107197,448047.3530543975,20
521E1933,K_20,64.13706661106744,186166.10486585545,447946.0968639654,186168.21106065228,448010.1993386208,23
34075261,K_21,205.91810934351082,186165.284019495,447921.1140594658,185967.3567267877,447977.9212294108,17
521E1933,K_21,24.83022469186851,186165.284019495,447921.1140594658,186140.47321692025,447922.09596264065,28
552A2D4B,K_21,61.105186230792604,186165.284019495,447921.1140594658,186107.1679565673,447939.9917450783,29
34075261,K_22,24.220142160412873,186164.46317587773,447896.1312547783,186157.27842526077,447919.26120602863,28
521E1933,K_22,9.22956504813279,186164.46317587773,447896.1312547783,186164.16009154965,447886.9066674776,29
552A2D4B,K_22,43.34242277142424,186164.46317587773,447896.1312547783,186124.11989286827,447911.973764924,28
34075261,K_23,32.231909259110466,186163.64233500377,447871.1484498867,186164.70078377932,447903.3629755029,26
552A2D4B,K_23,70.72478369740237,186163.64233500377,447871.1484498867,186124.5676547777,447930.098974857,29
521E1933,K_23,63.13613321504933,186163.64233500377,447871.1484498867,186207.92774111507,447826.1487374109,26
552A2D4B,K_24,29.92703700764957,186162.8214968744,447846.16564479575,186138.37909282616,447863.43400975596,28
34075261,K_24,44.12987393727796,186162.8214968744,447846.16564479575,186202.88946604487,447827.67230490607,27
521E1933,K_24,23.558900930565486,186162.8214968744,447846.16564479575,186145.64085576602,447830.0458624101,27
552A2D4B,K_3,49.76239593119318,186185.3418029362,447770.39639986714,186136.62304585412,447780.5343857219,27
34075261,K_3,31.971420155746976,186185.3418029362,447770.39639986714,186153.4339559303,447772.4115937097,26
521E1933,K_3,35.247515422194375,186185.3418029362,447770.39639986714,186161.32501783536,447796.1952637347,25
34075261,K_4,52.390331457525946,186184.5209759804,447745.4135967184,186170.5029679597,447795.8937144021,25
521E1933,K_4,34.235474091856055,186184.5209759804,447745.4135967184,186177.21329024783,447778.8600526671,27
552A2D4B,K_4,55.45702596024814,186184.5209759804,447745.4135967184,186161.91042079034,447796.0519667786,27
34075261,K_5,18.663576962545296,186183.70015176872,447720.43079337454,186191.2237877939,447703.3508634567,25
521E1933,K_5,16.747241253116506,186183.70015176872,447720.43079337454,186183.0174876811,447703.6974715485,27
552A2D4B,K_5,50.827832779078655,186183.70015176872,447720.43079337454,186134.03588466192,447731.2441720215,25
34075261,K_6,25.755740209503845,186182.87933030055,447695.44798981654,186189.9051799994,447720.2269242115,26
552A2D4B,K_6,18.797507256146577,186182.87933030055,447695.44798981654,186166.23867645705,447704.19069641724,27
521E1933,K_6,11.581886823655921,186182.87933030055,447695.44798981654,186191.10446065976,447687.2940133038,24
552A2D4B,K_7,60.06957566622477,186182.0585115761,447670.465186064,186133.18649549477,447705.39196611696,27
34075261,K_7,18.623206125275942,186182.0585115761,447670.465186064,186198.97016011167,447678.2639007141,26
521E1933,K_7,18.755155021771504,186182.0585115761,447670.465186064,186198.7183463205,447661.85091034404,25
552A2D4B,K_8,24.901581712058306,186181.23769559537,447645.4823821253,186156.33839752243,447645.819616817,27
521E1933,K_8,29.96012017565068,186181.23769559537,447645.4823821253,186198.56609946094,447669.9228244374,25
34075261,K_8,25.432371975236137,186181.23769559537,447645.4823821253,186205.68112056257,447652.50552388374,25
552A2D4B,K_9,87.25260611732685,186180.4168823583,447620.4995779657,186193.4195046462,447534.2212545704,26
521E1933,K_9,19.160636502892377,186180.4168823583,447620.4995779657,186172.70504297374,447638.0397468504,25
34075261,K_9,82.19166982929619,186180.4168823583,447620.4995779657,186236.83176428662,447560.7264093502,22
191E4C07,L_1,65.02900517710665,186162.000661488,447821.1828394975,186111.1105521052,447780.6986662772,26
33557852,L_1,16.24541829487463,186162.000661488,447821.1828394975,186145.76845761266,447821.8379524073,27
4C4B664C,L_1,27.505418499257516,186162.000661488,447821.1828394975,186135.40362848656,447814.17242707463,27
191E4C07,L_10,23.952817428548023,186154.61326647125,447596.3375828606,186131.6800158969,447603.25158899743,26
33557852,L_10,32.53900114073917,186154.61326647125,447596.3375828606,186122.11904220475,447598.0440366559,25
4C4B664C,L_10,84.6907095862501,186154.61326647125,447596.3375828606,186135.86292687018,447513.7485941571,25
191E4C07,L_11,50.23935581000379,186153.7924585201,447571.3547755561,186152.14274823692,447521.14251282887,26
33557852,L_11,57.81609340575823,186153.7924585201,447571.3547755561,186160.43830599595,447513.9219159021,26
4C4B664C,L_11,28.721452240337694,186153.7924585201,447571.3547755561,186131.09522445296,447588.9547012518,26
191E4C07,L_12,48.34475961004898,186152.971653313,447546.3719680651,186112.4336043704,447572.7136151222,24
33557852,L_12,25.228950045061712,186152.971653313,447546.3719680651,186160.5582127493,447522.31071214826,25
4C4B664C,L_12,17.94628770875572,186152.971653313,447546.3719680651,186152.38235335294,447528.4353583497,25
191E4C07,L_13,22.922073676641112,186152.150850849,447521.38916036056,186137.05495836632,447504.139943225,26
33557852,L_13,42.47906160207871,186152.150850849,447521.38916036056,186185.0974569295,447494.5751374925,26
4C4B664C,L_13,10.995217040164354,186152.150850849,447521.38916036056,186160.3518122079,447528.713027546,26
191E4C07,L_14,47.67471476232721,186151.33005112808,447496.40635245753,186152.8955425904,447544.05535731756,26
33557852,L_14,23.45992058548349,186151.33005112808,447496.40635245753,186169.41067486032,447511.354894839,26
4C4B664C,L_14,47.16886756368312,186151.33005112808,447496.40635245753,186152.8789337254,447543.5497828582,26
191E4C07,L_15,50.07129794368071,186145.2263344655,448071.83174503926,186141.98607931967,448021.86540012236,24
33557852,L_15,54.66072819869698,186145.2263344655,448071.83174503926,186100.1597896039,448040.8995330031,26
4C4B664C,L_15,23.33679378688402,186145.2263344655,448071.83174503926,186128.69439430907,448055.36053078785,25
191E4C07,L_16,50.70096829232792,186144.40547418865,448046.848938796,186134.32258507155,447997.16067526396,26
33557852,L_16,8.926405376859618,186144.40547418865,448046.848938796,186144.34342317894,448055.7751284996,26
4C4B664C,L_16,28.076325794071845,186144.40547418865,448046.848938796,186152.1849755637,448019.87192212534,26
2A786119,L_17,93.01259038181466,186143.584616656,448021.8661323484,186059.25194436783,447982.63167868496,35
4C524C66,L_17,92.94787213920634,186143.584616656,448021.8661323484,186059.39426949783,447982.4796831483,33
78073433,L_17,100.0779047445044,186143.584616656,448021.8661323484,186043.61650611548,448017.1795671877,32
191E4C07,L_18,18.398875728595772,186142.7637618659,447996.8833257015,186159.48671356705,448004.5554515137,28
33557852,L_18,41.21340509849437,186142.7637618659,447996.8833257015,186141.7681421741,447955.6819482823,28
4C4B664C,L_18,52.30701656967924,186142.7637618659,447996.8833257015,186158.26847511015,447946.9270663376,29
191E4C07,L_19,35.10335710412578,186141.94290981969,447971.90051886096,186149.39307211578,447937.59686363675,27
33557852,L_19,24.652922737696528,186141.94290981969,447971.90051886096,186133.38355887192,447948.7811739121,28
4C4B664C,L_19,12.37901646092589,186141.94290981969,447971.90051886096,186149.87956148232,447981.4004982781,27
191E4C07,L_2,6.6257537154657955,186161.179828845,447796.20003400865,186154.55541579291,447796.3333157158,27
33557852,L_2,24.838237345734054,186161.179828845,447796.20003400865,186136.3502864518,447796.8571937975,27
4C4B664C,L_2,8.590447466776348,186161.179828845,447796.20003400865,186161.97174275183,447787.64616587525,27
191E4C07,L_20,11.531900355101586,186141.12206051697,447946.91771182016,186149.74360891586,447954.57627754787,29
33557852,L_20,42.534688873342596,186141.12206051697,447946.91771182016,186099.23444531212,447939.5266733273,28
4C4B664C,L_20,33.35576683857408,186141.12206051697,447946.91771182016,186139.86904219628,447913.5854882748,26
191E4C07,L_21,23.417501138696412,186140.3012139573,447921.9349045776,186124.63507404487,447939.34040427813,28
33557852,L_21,33.55364906871356,186140.3012139573,447921.9349045776,186141.49658005856,447955.4672541182,29
4C4B664C,L_21,36.27666039014804,186140.3012139573,447921.9349045776,186105.0495716946,447930.49748636375,29
191E4C07,L_22,24.280072121861824,186139.48037014165,447896.95209714415,186141.00405277646,447921.1843131689,29
33557852,L_22,44.44344412534717,186139.48037014165,447896.95209714415,186097.64824119446,447881.94234319986,29
4C4B664C,L_22,16.934953934652263,186139.48037014165,447896.95209714415,186122.5548828264,447897.51826311805,29
191E4C07,L_23,30.148488082996515,186138.65952906944,447871.9692895074,186154.68536810324,447846.4329660259,28
33557852,L_23,12.519399912700743,186138.65952906944,447871.9692895074,186128.37850447846,447864.825347491,28
4C4B664C,L_23,16.52807314657019,186138.65952906944,447871.9692895074,186138.41111092307,447855.44308333774,28
191E4C07,L_24,10.513209074224036,186137.83869073945,447846.986481665,186144.3249041935,447838.71263128764,28
33557852,L_24,34.43500892602696,186137.83869073945,447846.986481665,186103.40558360616,447847.3483834241,28
4C4B664C,L_24,1.9917844470439978,186137.83869073945,447846.986481665,186139.31901468107,447845.6538728284,28
191E4C07,L_3,13.0575920304322,186160.3589989462,447771.21722831664,186168.64696090034,447781.3073421059,27
33557852,L_3,26.812992234506012,186160.3589989462,447771.21722831664,186135.164920882,447780.393010739,27
4C4B664C,L_3,23.63159286918615,186160.3589989462,447771.21722831664,186177.04222452966,447787.9540788467,27
191E4C07,L_4,53.91482912130721,186159.5381717907,447746.2344224219,186192.02551444547,447703.2067410248,27
33557852,L_4,8.432421664623911,186159.5381717907,447746.2344224219,186159.26165343198,447737.80653581093,27
4C4B664C,L_4,18.751287123323216,186159.5381717907,447746.2344224219,186151.33412043023,447763.09574829077,27
191E4C07,L_5,37.15489281148291,186158.7173473784,447721.25161632494,186125.09490249926,447705.43968221865,27
33557852,L_5,26.368033499680514,186158.7173473784,447721.25161632494,186133.45890101715,447713.68299174344,27
4C4B664C,L_5,18.541937486779542,186158.7173473784,447721.25161632494,186142.2965585763,447729.86330262205,27
2A786119,L_6,57.99140941369393,186157.89652570977,447696.26881003054,186100.28842380713,447702.92539781716,44
4C524C66,L_6,57.223940269072955,186157.89652570977,447696.26881003054,186101.38060204356,447705.24264488934,44
78073433,L_6,108.30357440943094,186157.89652570977,447696.26881003054,186089.0414034332,447612.6707456622,40
191E4C07,L_7,18.28753085653432,186157.0757067848,447671.28600353806,186166.60253274086,447686.8960442821,27
33557852,L_7,18.946513418581695,186157.0757067848,447671.28600353806,186140.06977637231,447662.93323743774,27
4C4B664C,L_7,49.514243796241225,186157.0757067848,447671.28600353806,186149.4862379866,447720.2151390513,27
191E4C07,L_8,33.92299190002287,186156.25489060307,447646.3031968484,186123.058972019,447639.3174707724,27
33557852,L_8,41.71439691077136,186156.25489060307,447646.3031968484,186123.87742939917,447672.60511532635,26
4C4B664C,L_8,34.15395797181586,186156.25489060307,447646.3031968484,186189.66834326123,447653.37667029514,21
191E4C07,L_9,33.402763413472364,186155.43407716556,447621.32038995775,186122.06972042262,447622.92173401394,25
4C4B664C,L_9,24.9993086188157,186155.43407716556,447621.32038995775,186155.86644417924,447646.31595936883,26
33557852,L_9,28.63348514991866,186155.43407716556,447621.32038995775,186163.48972193024,447593.8434348998,25
1E557866,M_1,25.007753782161707,186137.01785515423,447822.0036736244,186135.44027757036,447797.04572903365,27
