method,error
KNN (7),51.28571242779983
KNN (7),64.80192010457448
KNN (7),26.338029496500408
KNN (7),96.12284099640804
KNN (7),57.16020040767472
KNN (7),45.15306412746964
KNN (7),13.210185534950636
KNN (7),51.76603601225008
KNN (7),41.74807050998024
KNN (7),36.0792140183991
KNN (7),30.6732672917085
KNN (7),21.31001432239114
KNN (7),17.99560030191019
KNN (7),69.91656480282336
KNN (7),43.29366172424626
KNN (7),16.406774748821977
KNN (7),51.644204719587925
KNN (7),52.67630822867158
KNN (7),23.266246884019633
KNN (7),39.14057041247513
KNN (7),36.84119812152732
KNN (7),21.691616939458168
KNN (7),38.70840069751318
KNN (7),36.163664361618075
KNN (7),28.748634716946956
KNN (7),26.716420381455308
KNN (7),2.6313073735950017
KNN (7),12.828982999799443
KNN (7),31.37174629570605
KNN (7),56.789053497249334
KNN (7),258.8331037288917
KNN (7),36.31307471019717
KNN (7),18.30569226686937
KNN (7),14.462826018206474
KNN (7),6.911604835277166
KNN (7),44.00564438326492
KNN (7),28.995664174695708
KNN (7),52.037080567508774
KNN (7),44.34616120451213
KNN (7),42.363232485659
KNN (7),62.510448272552736
KNN (7),28.05630627973293
KNN (7),33.55629154328802
KNN (7),42.31642495841497
KNN (7),28.699087105718046
KNN (7),26.16556411499924
KNN (7),50.35221318779927
KNN (7),22.329710209904142
KNN (7),43.22244715451457
KNN (7),60.81871233800856
KNN (7),32.01447350978661
KNN (7),38.891762104798424
KNN (7),69.56034814752422
KNN (7),22.64483837175161
KNN (7),58.62177712398696
KNN (7),43.366142296268634
KNN (7),26.9838629063193
KNN (7),53.46184548398906
KNN (7),2.453679557837771
KNN (7),22.61467605190175
KNN (7),80.85024163932655
KNN (7),11.75173862994065
KNN (7),32.94966827641562
KNN (7),82.63739895169417
KNN (7),68.43039155071996
KNN (7),15.75594899274315
KNN (7),18.860749764337307
KNN (7),40.671035125822925
KNN (7),67.17740048381346
KNN (7),57.99210865303931
KNN (7),45.909156395758906
KNN (7),8.421496868847893
KNN (7),33.29476381312468
KNN (7),11.445272584657024
KNN (7),20.224860236298372
KNN (7),25.73780576053753
KNN (7),35.03565317917503
KNN (7),28.79862189740677
KNN (7),38.271735813212224
KNN (7),53.26067807157695
KNN (7),29.01607443783783
KNN (7),33.618191659441756
KNN (7),19.60763571554242
KNN (7),78.13433441283333
KNN (7),53.77955856103543
KNN (7),27.94268674867107
KNN (7),56.95421734873773
KNN (7),61.295631110293066
KNN (7),25.502410968711715
KNN (7),59.97602157242455
KNN (7),19.44389834367811
KNN (7),20.14909906703204
KNN (7),61.78242822710336
KNN (7),29.95078129603681
KNN (7),23.045403135949577
KNN (7),53.75829339238129
KNN (7),33.39650385311521
KNN (7),10.889617772431448
KNN (7),28.431789583741303
KNN (7),60.98109058884605
KNN (7),44.482876394368645
KNN (7),3.12129271769315
KNN (7),13.896513463600284
KNN (7),9.114907462929622
KNN (7),26.70465554364788
KNN (7),55.780463821321966
KNN (7),69.45838917931101
KNN (7),35.46060941741144
KNN (7),110.02224295373664
KNN (7),13.636800914461643
KNN (7),31.82613835843058
KNN (7),33.81113973033566
KNN (7),75.26354009598803
KNN (7),56.34808589654063
KNN (7),46.664967801774615
KNN (7),80.48875920311488
KNN (7),16.710854093465176
KNN (7),29.41505271339907
KNN (7),32.963985205995876
KNN (7),64.21115407355816
KNN (7),54.41520011657651
KNN (7),13.827214130619309
KNN (7),44.492223510295936
KNN (7),45.60792223430327
KNN (7),58.37268009616541
KNN (7),42.26970621578806
KNN (7),30.87398676110579
KNN (7),42.756874769660065
KNN (7),58.87544564306683
KNN (7),62.89905330765415
KNN (7),19.60828777139894
KNN (7),11.098518421194155
KNN (7),139.4801679057016
KNN (7),35.603278854520255
KNN (7),24.953268380479148
KNN (7),78.20221570874705
KNN (7),30.15178704585749
KNN (7),108.03138541924858
KNN (7),12.373250807185029
KNN (7),44.44322554636999
KNN (7),53.23317572493837
KNN (7),50.54969898784829
KNN (7),50.36243797867349
KNN (7),28.6172130852765
KNN (7),26.8788760605998
KNN (7),25.41913697080916
KNN (7),8.435411265978146
KNN (7),10.621181453859585
KNN (7),31.050258006847425
KNN (7),25.8410024048673
KNN (7),37.80021851911642
KNN (7),4.1617847100977174
KNN (7),25.334355883995077
KNN (7),34.93126208614102
KNN (7),35.257251787555056
KNN (7),38.81960776478177
KNN (7),33.28958913114351
KNN (7),50.70119165360113
KNN (7),17.10901203515515
KNN (7),17.53774912212475
KNN (7),29.150219418511536
KNN (7),14.081880767724169
KNN (7),14.361643673829814
KNN (7),28.810221287432576
KNN (7),33.75686754861963
KNN (7),21.31341396265169
KNN (7),19.03096735632901
KNN (7),29.08712085506623
KNN (7),42.87567312842944
KNN (7),55.05186362104585
KNN (7),30.565396871159468
KNN (7),15.375414727984296
KNN (7),9.976670923642466
KNN (7),15.281847381273828
KNN (7),31.573286876855324
KNN (7),26.16498336844488
KNN (7),36.470031251267336
KNN (7),24.83656662742671
KNN (7),15.451308611328678
KNN (7),47.47631619034781
KNN (7),22.77796796811766
KNN (7),51.446825068069565
KNN (7),35.49306491598952
KNN (7),37.70677681920136
KNN (7),35.59889659233749
KNN (7),36.2999894961611
KNN (7),47.72712520426476
KNN (7),20.520907334919396
KNN (7),26.818562837041235
KNN (7),27.981890937466048
KNN (7),67.61431653141929
KNN (7),6.619301532261515
KNN (7),27.693979287541566
KNN (7),37.4686288145754
KNN (7),26.5265660846877
KNN (7),10.02621340354253
KNN (7),15.170691892589614
KNN (7),14.151445175242698
KNN (7),7.861292919289675
KNN (7),27.0905132513698
KNN (7),25.825768305184248
KNN (7),9.646610445340698
KNN (7),18.783363825062654
KNN (7),68.69974427708277
KNN (7),100.05248897408453
KNN (7),86.62067321622787
KNN (7),51.06404886964109
KNN (7),52.89127060951685
KNN (7),79.4980120583272
KNN (7),15.29661859464139
KNN (7),30.26161544047309
KNN (7),11.885451492427991
KNN (7),28.589944179267363
KNN (7),12.465193279449563
KNN (7),39.13698583415511
KNN (7),23.21925937276657
KNN (7),22.430792501363683
KNN (7),18.34084817541788
KNN (7),40.11452223235808
KNN (7),42.806494168817245
KNN (7),39.11778944094724
KNN (7),6.9876103923227255
KNN (7),46.2046978238639
KNN (7),44.953185551352846
KNN (7),49.2475371259356
KNN (7),62.21467268958739
KNN (7),81.65853523161252
KNN (7),41.272794828276666
KNN (7),81.28309494739608
KNN (7),96.48831559593476
KNN (7),31.19824921295452
KNN (7),16.0373426877646
KNN (7),39.98494731156506
KNN (7),12.771084059601929
KNN (7),25.617028847236817
KNN (7),21.10300746352152
KNN (7),7.96608189172439
KNN (7),31.99046767862788
KNN (7),17.811477182043255
KNN (7),24.245716082904032
KNN (7),11.93848847949424
KNN (7),14.558081920748506
KNN (7),12.638069272702376
KNN (7),8.395302927811592
KNN (7),29.88402299038296
KNN (7),41.277457575488384
KNN (7),36.16980610157057
KNN (7),42.8994084238887
KNN (7),37.75037529202641
KNN (7),26.110383458570126
KNN (7),29.098118726354407
KNN (7),50.238902426348794
KNN (7),7.683595707421069
KNN (7),36.57772179859797
KNN (7),22.161503910209344
KNN (7),34.49356734152663
KNN (7),72.26609711011949
KNN (7),14.4219495849216
KNN (7),50.531274975578945
KNN (7),31.62407862418651
KNN (7),39.48320932891687
KNN (7),14.527177722602593
KNN (7),16.620640675192856
KNN (7),22.545207880290103
KNN (7),18.697195153127335
KNN (7),45.04340650527677
KNN (7),14.688467981766566
KNN (7),17.75823630402035
KNN (7),39.809967764681275
KNN (7),34.009276549674766
KNN (7),36.653304444857255
KNN (7),43.87918288565345
KNN (7),8.604782300282402
KNN (7),28.489478808911315
KNN (7),19.02233683522978
KNN (7),50.802970209392214
KNN (7),18.875773492692545
KNN (7),47.32209891551262
KNN (7),16.364890587557813
KNN (7),20.39025094398141
KNN (7),7.925746400166228
KNN (7),6.640973470859443
KNN (7),19.640516553279287
KNN (7),66.25710121848209
KNN (7),30.236568118885852
KNN (7),73.36240398942792
KNN (7),15.74650028454391
KNN (7),34.21288303158562
KNN (7),31.177320864556027
KNN (7),29.53209057413224
KNN (7),37.8761870055792
KNN (7),12.108035121196425
KNN (7),71.72403497732468
KNN (7),17.59051125737974
KNN (7),44.718358147554746
KNN (7),10.738059962886446
KNN (7),33.67031691960372
KNN (7),29.244508295390492
KNN (7),46.56482168444359
KNN (7),54.159256659244214
KNN (7),41.027560257603206
KNN (7),63.21970476732928
KNN (7),32.65369811764862
KNN (7),26.032581708183365
KNN (7),41.14098781269542
KNN (7),16.937168321461375
KNN (7),43.552350161136665
KNN (7),17.123466366252263
KNN (7),57.917387216657325
KNN (7),35.92948444499619
KNN (7),27.82528394206891
KNN (7),32.67849617469745
KNN (7),2.0536590271618804
KNN (7),50.75424654864344
KNN (7),33.217455623066655
KNN (7),34.02304638463852
KNN (7),26.50284531336678
KNN (7),22.19070596875471
KNN (7),65.66456697026582
KNN (7),56.50922339055908
KNN (7),208.16062496968124
KNN (7),30.320606501210413
KNN (7),68.96931880170692
KNN (7),7.694892511561688
KNN (7),10.19570781185359
KNN (7),38.679006350106675
KNN (7),21.04696696796216
KNN (7),58.82315645869933
KNN (7),67.11556706378184
KNN (7),44.48145987406147
KNN (7),48.81773338781278
KNN (7),25.221664620939336
KNN (7),40.148657666362105
KNN (7),42.28286735966884
KNN (7),28.925195041334476
KNN (7),19.191212439213295
KNN (7),29.656812441450327
KNN (7),67.92355080032264
KNN (7),22.53443634522808
KNN (7),3.5989077416059745
KNN (7),32.00407205520548
KNN (7),39.82211899453157
KNN (7),15.25515583920975
KNN (7),27.57271152668321
KNN (7),55.69164177156284
KNN (7),26.66145582774203
KNN (7),8.485220945376579
KNN (7),28.25121465103159
KNN (7),8.428564773585205
KNN (7),25.258634214197475
KNN (7),69.62778990731584
KNN (7),25.213571587713393
KNN (7),89.84491225493046
KNN (7),53.77503786072454
KNN (7),38.89091486385613
KNN (7),18.532150482365655
KNN (7),29.84951192210759
KNN (7),35.274057489048744
KNN (7),45.0784556609058
KNN (7),40.13637297957048
KNN (7),47.49836301017994
KNN (7),5.307626350490874
KNN (7),38.98494128955576
KNN (7),19.297435406192147
KNN (7),11.879375419827882
KNN (7),5.703051886314503
KNN (7),15.983547758541963
KNN (7),7.0043350404383515
KNN (7),41.24646833244048
KNN (7),26.61226290850976
KNN (7),45.311257897553105
KNN (7),46.61466530191006
KNN (7),63.62364289382057
KNN (7),29.08772882275156
KNN (7),19.189279674538952
KNN (7),3.6267796384221818
KNN (7),8.01537006093991
KNN (7),49.212953010218726
KNN (7),23.65632650991962
KNN (7),34.62615002599573
KNN (7),36.25955405359689
KNN (7),22.23569749627595
KNN (7),43.793230432104046
KNN (7),28.856487786129335
KNN (7),26.463230619974095
KNN (7),28.833936456086988
KNN (7),21.585266055724745
KNN (7),32.05659705171039
KNN (7),15.487788297465858
KNN (7),4.506523890009641
KNN (7),52.52090545777405
KNN (7),10.61794582218678
KNN (7),7.50593518003433
KNN (7),15.201866560980385
KNN (7),35.115707416231736
KNN (7),20.711608807629137
KNN (7),16.278482071545643
KNN (7),14.908047880050963
KNN (7),22.52267953577991
KNN (7),17.764561160471096
KNN (7),55.66790557268344
KNN (7),15.330354297727917
KNN (7),24.49843383970164
KNN (7),3.9169877290845
KNN (7),12.010798900620006
KNN (7),26.620643883737387
KNN (7),14.792931846238394
KNN (7),14.950353783545928
KNN (7),13.453691171465644
KNN (7),7.475234438196467
KNN (7),18.405755656371344
KNN (7),25.041546031653784
KNN (7),12.79747148625316
KNN (7),31.666525498850305
KNN (7),67.3245254766216
KNN (7),107.87382487197802
KNN (7),31.400637074140583
KNN (7),18.279270971814363
KNN (7),37.08206723066397
KNN (7),19.767440613263823
KNN (7),42.30801085923348
KNN (7),44.89309270585845
KNN (7),45.8189214829983
KNN (7),23.27593328365077
KNN (7),10.07092329111484
KNN (7),31.440341337020584
KNN (7),21.938799647917993
KNN (7),27.860712981041864
KNN (7),33.65411210748823
KNN (7),37.26927775479345
KNN (7),51.424191902452456
KNN (7),41.28774461868717
KNN (7),51.65711495596726
KNN (7),19.485585403599725
KNN (7),81.18996419907748
KNN (7),17.60347555603977
KNN (7),39.037733287624555
KNN (7),21.45074658082804
KNN (7),19.333982107946273
KNN (7),50.20641901427808
KNN (7),27.355021422264944
KNN (7),32.337538903034456
KNN (7),51.182418623082256
KNN (7),28.49487165303806
KNN (7),16.05947909956712
KNN (7),29.115890230063183
KNN (7),22.62292864470032
KNN (7),28.084218989428845
KNN (7),51.30166722880977
KNN (7),49.6478892530989
KNN (7),43.432792335162134
KNN (7),51.822902874208985
KNN (7),64.83123426035156
KNN (7),15.15758769594932
KNN (7),30.49190457893765
KNN (7),57.66635524175938
KNN (7),12.381797813833948
KNN (7),26.19682411237695
KNN (7),8.772586381240352
KNN (7),30.89838890677921
KNN (7),31.13839279076953
KNN (7),21.093648377281763
KNN (7),4.224758428724127
KNN (7),17.76874104968225
KNN (7),49.59324557071498
KNN (7),18.63160840839955
KNN (7),25.896554474143585
KNN (7),14.18891253285238
KNN (7),25.271912786120673
KNN (7),16.196983157570294
KNN (7),19.915971268580943
KNN (7),19.25379446398301
KNN (7),35.17787720050196
KNN (7),45.59162090296493
KNN (7),52.85357777973372
KNN (7),36.78990039690514
KNN (7),9.983413755007716
KNN (7),25.79828515787376
KNN (7),25.557507413699433
KNN (7),56.85636324736007
KNN (7),8.167875625904408
KNN (7),12.351437129552831
KNN (7),20.147799490297768
KNN (7),19.847529366338343
KNN (7),33.53582287354156
KNN (7),18.882157343210217
KNN (7),24.007050442233112
KNN (7),12.370821812705682
KNN (7),33.5859124808701
KNN (7),27.510554062232785
KNN (7),11.461763919723026
KNN (7),21.58015027054559
KNN (7),115.10896891060654
KNN (7),52.48834082735026
KNN (7),13.670229711567924
KNN (7),17.37164889440544
KNN (7),20.451929204217667
KNN (7),8.050162081060943
KNN (7),30.825140889586795
KNN (7),24.46464931712311
KNN (7),91.0166389002545
KNN (7),33.8414047420607
KNN (7),33.46861175235975
KNN (7),30.18674662324982
KNN (7),28.176512985937624
KNN (7),52.93484098353885
KNN (7),46.26460169152365
KNN (7),35.354065520308104
KNN (7),62.29109218193021
KNN (7),61.21209851453844
KNN (7),31.164947267668833
KNN (7),77.40980154302271
KNN (7),18.924390703465413
KNN (7),31.365950564254604
KNN (7),16.802511059105402
KNN (7),6.909146614907511
KNN (7),8.239701311000497
KNN (7),10.24749959796499
KNN (7),14.732085111385102
KNN (7),29.42664360109962
KNN (7),36.514516660957874
KNN (7),36.434221080748245
KNN (7),34.05997714341577
KNN (7),13.670661488105464
KNN (7),50.12366607345416
KNN (7),88.40020265182521
KNN (7),24.100941695517054
KNN (7),40.72238160783315
KNN (7),25.9184159065028
KNN (7),17.229682102067457
KNN (7),41.34463507455278
KNN (7),41.67101290638073
KNN (7),50.87709231348106
KNN (7),13.388831806184657
KNN (7),5.017531859000925
KNN (7),13.315850145405014
KNN (7),10.472817556996718
KNN (7),22.957756174472554
KNN (7),12.695506743240202
KNN (7),21.035564986022553
KNN (7),14.551313443836028
KNN (7),24.21725549657131
KNN (7),18.668767371104913
KNN (7),17.8026419229677
KNN (7),17.757148393243124
KNN (7),14.358772281648069
KNN (7),15.340232985237977
KNN (7),35.24843025444484
KNN (7),7.942145212799583
KNN (7),20.167235741324752
KNN (7),21.90221646435882
KNN (7),20.584673536158313
KNN (7),24.973869436986963
KNN (7),16.46158479192617
KNN (7),20.289545398275788
KNN (7),10.479427383866682
KNN (7),19.351778347420627
KNN (7),23.94127130948295
KNN (7),38.36713001376026
KNN (7),17.80329754352919
KNN (7),16.79788204827936
KNN (7),25.543388884010664
KNN (7),11.276253622461898
KNN (7),17.694663820737354
KNN (7),21.752481290179514
KNN (7),15.834298345049705
KNN (7),33.09864093522348
KNN (7),29.211633653406228
KNN (7),33.89615621852434
KNN (7),17.582622957004983
KNN (7),26.603771775565395
KNN (7),35.00645532823128
KNN (7),32.28591050293783
KNN (7),58.25158567749686
KNN (7),45.281498248668896
KNN (7),65.49538670896708
KNN (7),19.82352393659877
KNN (7),17.778006660116734
KNN (7),67.25183761125862
KNN (7),41.11078796892972
KNN (7),48.76773513822925
KNN (7),76.32528997551984
KNN (7),67.41732983964464
KNN (7),77.98054769478088
KNN (7),30.485310872490288
KNN (7),33.80684394116065
KNN (7),55.43498490978246
KNN (7),20.860362256315643
KNN (7),26.465329185556175
KNN (7),18.13303256212639
KNN (7),30.15555422647196
KNN (7),25.75835366974756
KNN (7),30.284105855713523
KNN (7),53.39161592479501
KNN (7),20.278256267549217
KNN (7),32.53972078851691
KNN (7),13.962661634803192
KNN (7),6.310727341993818
KNN (7),22.549400219751227
KNN (7),37.57141022197495
KNN (7),30.444551358264903
KNN (7),42.78427688170644
KNN (7),30.345711888667008
KNN (7),58.59454675668193
KNN (7),39.99063805122001
KNN (7),15.83981832370698
KNN (7),21.726757313720615
KNN (7),14.69102920983208
KNN (7),41.74646070336426
KNN (7),25.225670747135126
KNN (7),31.07759656806016
KNN (7),53.03387115999248
KNN (7),48.47715679984647
KNN (7),50.94799828502703
KNN (7),25.343925451855483
KNN (7),17.98264049289027
KNN (7),25.301588929316186
KNN (7),34.49972667157728
KNN (7),29.490058279967208
KNN (7),28.081452224044916
KNN (7),45.11144887095803
KNN (7),42.61082267250461
KNN (7),38.29595837899122
KNN (7),33.76196300691467
KNN (7),32.1558464530214
KNN (7),35.30294374804364
KNN (7),26.961017799256727
KNN (7),20.06464853532781
KNN (7),25.017487722455883
KNN (7),19.25147065026264
KNN (7),17.581282249123742
KNN (7),20.330094482616285
KNN (7),23.363848221475457
KNN (7),20.42799643406404
KNN (7),14.45547919547408
KNN (7),19.102884070989376
KNN (7),30.69585499825408
KNN (7),64.67063798115863
KNN (7),21.951312871241218
KNN (7),42.37913729609702
KNN (7),17.833413217002345
KNN (7),52.80423586800355
KNN (7),38.65778702189715
KNN (7),28.37794555735881
KNN (7),35.07418132519703
KNN (7),34.789324678168256
KNN (7),22.90400505891112
KNN (7),53.63927551033905
KNN (7),37.32547350007612
KNN (7),48.93415859352776
KNN (7),27.92311566402775
KNN (7),22.7472991391979
KNN (7),28.12863639429364
KNN (7),28.1865880963033
KNN (7),24.746451953290553
KNN (7),14.342719713497653
KNN (7),14.594667480372586
KNN (7),22.549334574802323
KNN (7),14.611784346815863
KNN (7),24.444592392149033
KNN (7),32.98931880234248
KNN (7),31.68072152150228
KNN (7),36.39914402675164
KNN (7),18.21182158422931
KNN (7),39.16478049915445
KNN (7),38.714191643908414
KNN (7),37.53421324868983
KNN (7),16.272274112666285
KNN (7),43.06561662379342
KNN (7),44.020754229156395
KNN (7),32.18739470326849
KNN (7),26.84678918754468
KNN (7),29.996298731904943
KNN (7),30.36283809038068
KNN (7),19.06002903857254
KNN (7),50.16713521505462
KNN (7),10.84205441840745
KNN (7),50.23035200340772
KNN (7),43.06272142741311
KNN (7),33.6568260180301
KNN (7),23.369164487565165
KNN (7),25.37574400880074
KNN (7),154.5184873697623
KNN (7),45.534778871803375
KNN (7),33.03164959021457
KNN (7),19.079050271411745
KNN (7),31.6330371766778
KNN (7),17.284239992417312
KNN (7),28.477587073770103
KNN (7),43.59212218523703
KNN (7),22.6731868698895
KNN (7),17.508790378938684
KNN (7),28.6770515664864
KNN (7),27.737675904545902
KNN (7),32.12165191594797
KNN (7),10.431126167000173
KNN (7),17.727239360256156
KNN (7),6.380084820316619
KNN (7),16.389623717817397
KNN (7),17.792038655066744
KNN (7),18.14346184344049
KNN (7),57.86233390722644
KNN (7),13.644723457796369
KNN (7),14.813713708452529
KNN (7),45.35347500411868
KNN (7),25.031520800975667
KNN (7),19.167579725802515
KNN (7),48.581762444611805
KNN (7),38.12638565404762
KNN (7),48.71992254147226
KNN (7),12.187349814420156
KNN (7),33.13659898455367
KNN (7),19.724770699351858
KNN (7),23.30609108543129
KNN (7),44.8659313652055
KNN (7),25.056356135247523
KNN (7),29.73200371329877
KNN (7),21.967131884942816
KNN (7),46.73711570737371
KNN (7),21.282248250026058
KNN (7),18.11497363603226
KNN (7),14.243046768219616
KNN (7),11.427542760706295
KNN (7),28.81116044570477
KNN (7),22.552038353540972
KNN (7),7.2462873606210065
KNN (7),16.639349811208405
KNN (7),29.60742912014078
KNN (7),9.959215581922914
KNN (7),19.30203771506843
KNN (7),17.870778970581142
KNN (7),32.29040517305795
KNN (7),10.276051593523844
KNN (7),21.67680135780031
KNN (7),45.83397830456524
KNN (7),42.66755000531721
KNN (7),23.02488555905808
KNN (7),10.196755672382723
KNN (7),38.7615746677388
KNN (7),8.206884090887515
KNN (7),3.3966149813274393
KNN (7),14.61510019474902
KNN (7),12.68372706205875
KNN (7),18.125763579483326
KNN (7),17.92925822704854
KNN (7),30.226624591866408
KNN (7),18.297491411477083
KNN (7),16.229559229353878
KNN (7),25.454732297676745
KNN (7),31.314813096025564
KNN (7),21.911018180823465
KNN (7),38.11611563733387
KNN (7),25.305834881444195
KNN (7),22.855291299923152
KNN (7),20.194073866397453
KNN (7),18.479542643098387
KNN (7),29.184178320942713
KNN (7),10.226943673295992
KNN (7),11.207763492008985
KNN (7),8.08075266858974
KNN (7),29.950372965700513
KNN (7),39.16670478690866
KNN (7),19.398228229087636
KNN (7),26.02245014647345
KNN (7),31.610530678946272
KNN (7),7.538961570526559
KNN (7),11.096358396905291
KNN (7),45.37316657611685
KNN (7),18.4378702658492
KNN (7),24.900910019080086
KNN (7),24.754895780838396
KNN (7),18.81505460697889
KNN (7),17.553406989463515
KNN (7),14.917056213099425
KNN (7),14.488837937386885
KNN (7),14.092799757598714
KNN (7),28.879737088243235
KNN (7),21.782545508459375
KNN (7),20.667970876167377
KNN (7),15.196004602062352
KNN (7),13.27316272476884
KNN (7),29.58255549598056
KNN (7),22.397081018152537
KNN (7),15.059259682103564
KNN (7),8.49696489854137
KNN (7),11.045776485375622
KNN (7),8.404004181784956
KNN (7),36.99369196133193
KNN (7),55.215182110838285
KNN (7),53.96582110579769
KNN (7),44.84467751370002
KNN (7),14.536427092189877
KNN (7),22.56272365458801
KNN (7),36.98608531955391
KNN (7),12.00397262372188
KNN (7),13.271988034321945
KNN (7),18.8830920616421
KNN (7),8.567896729272386
KNN (7),19.230044361307502
KNN (7),21.82356330520765
KNN (7),4.392719974445619
KNN (7),18.447457783764374
KNN (7),5.456896367104296
KNN (7),7.9735202896247666
KNN (7),16.31772932414993
KNN (7),32.741319065350375
KNN (7),43.23795742764044
KNN (7),20.57566013756056
KNN (7),21.96407041827476
KNN (7),37.061391272855886
KNN (7),33.337076339877164
KNN (7),29.322404019846037
KNN (7),32.90152108264953
KNN (7),8.146691358047184
KNN (7),7.607591943629004
KNN (7),45.74486206342704
KNN (7),26.0542801670413
KNN (7),33.24474263331735
KNN (7),20.91685882715917
KNN (7),18.93207123750193
KNN (7),29.094146423802407
KNN (7),12.274281762581484
KNN (7),22.838457261371214
KNN (7),11.390774668978109
KNN (7),25.33677803157773
KNN (7),29.901345627495488
KNN (7),45.103806009141906
KNN (7),37.66123096926188
KNN (7),22.962582560899637
KNN (7),18.416103282432168
KNN (7),37.554277323143054
KNN (7),14.39914240561142
KNN (7),43.16820537050071
KNN (7),45.9241322548808
KNN (7),8.551478592223189
KNN (7),17.757227983725805
KNN (7),10.493899668367074
KNN (7),30.70899040194498
KNN (7),3.0195847920431156
KNN (7),17.197044898136557
KNN (7),14.708417848283982
KNN (7),7.32756546343352
KNN (7),21.28254493644599
KNN (7),52.09717145876009
KNN (7),20.126856240200983
KNN (7),29.057951116064434
KNN (7),28.982229895017667
KNN (7),10.194626605600304
KNN (7),32.350621232806695
KNN (7),24.60597283751862
KNN (7),21.792429297571164
KNN (7),43.70779057359182
KNN (7),9.378588323404117
KNN (7),5.590198496095508
KNN (7),22.839433926198065
KNN (7),30.890624866913384
KNN (7),28.91069352907244
KNN (7),19.20296884791802
KNN (7),7.476416559628922
KNN (7),13.804802437498964
KNN (7),19.573814329012738
KNN (7),3.5719780871793154
KNN (7),12.502779174902518
KNN (7),11.26157424230128
KNN (7),10.517535401949408
KNN (7),14.135011835305678
KNN (7),12.89858642243726
KNN (7),24.780769931406983
KNN (7),22.569696440179367
KNN (7),18.94075167530506
KNN (7),20.104773514844464
KNN (7),23.712224072941144
KNN (7),15.592922597917775
KNN (7),29.955863655670292
KNN (7),22.69890772050676
KNN (7),23.32036505636493
KNN (7),27.074898562140664
KNN (7),17.294412652233632
KNN (7),32.74273152214272
KNN (7),35.1818186326508
KNN (7),15.167635810467145
KNN (7),11.287518418778935
KNN (7),18.160033028882307
KNN (7),10.085468228147729
KNN (7),28.07101346121006
KNN (7),33.446815667461784
KNN (7),20.65603941387015
KNN (7),30.263737543571704
KNN (7),8.505850691348561
KNN (7),7.711265047933638
KNN (7),5.5120208768402605
KNN (7),28.289068737807053
KNN (7),14.193048764796623
KNN (7),31.432923207379
KNN (7),14.007911032174416
KNN (7),15.976086855221835
KNN (7),46.58851628860322
KNN (7),3.329905839863069
KNN (7),24.9922716816306
KNN (7),22.806519508057868
KNN (7),20.791894482297725
KNN (7),14.892845029137238
KNN (7),33.916093570121824
KNN (7),36.440679684116475
KNN (7),25.89223813536488
KNN (7),21.301816239014332
KNN (7),14.651988316394505
KNN (7),14.204096440986891
KNN (7),32.61498756041992
KNN (7),37.28668271890043
KNN (7),26.479886027801815
KNN (7),35.415855955853985
KNN (7),17.306750327542975
KNN (7),35.18651584860018
KNN (7),22.753926479254833
KNN (7),10.60273655569488
KNN (7),9.949525759600675
KNN (7),16.895594783571728
KNN (7),11.815427253798656
KNN (7),15.224561026446493
KNN (7),14.815532508749042
KNN (7),25.45693453284528
KNN (7),52.09093700223991
KNN (7),48.29611277433635
KNN (7),20.55149757419576
KNN (7),34.524804587232715
KNN (7),46.774295202876345
KNN (7),39.80544600348325
KNN (7),41.1668951552236
KNN (7),22.35789035195431
KNN (7),10.35547964118686
KNN (7),15.830082140856568
KNN (7),33.40918300518555
KNN (7),23.330617726711647
KNN (7),33.06805127304223
KNN (7),33.853157266576176
KNN (7),51.873982541570555
KNN (7),39.40115381282092
KNN (7),37.27551432643111
KNN (7),72.18191325842366
KNN (7),40.81081218515363
KNN (7),6.072333580806681
KNN (7),48.37614491889981
KNN (7),4.42827159916286
KNN (7),23.88712995585656
KNN (7),46.65154827845594
KNN (7),22.939987892294234
KNN (7),25.50622652488351
KNN (7),34.343347038118644
KNN (7),43.11431745777283
KNN (7),26.158315645618483
KNN (7),43.59755178107187
KNN (7),16.36474097973298
KNN (7),36.76158618114443
KNN (7),32.80206581663299
KNN (7),9.457767229635513
KNN (7),58.57370390698321
KNN (7),18.639849140830645
KNN (7),18.672513754639343
KNN (7),34.630462159562164
KNN (7),14.392978897971483
KNN (7),24.92989911775597
KNN (7),42.73312493117291
KNN (7),37.84185926869037
KNN (7),54.741375529631625
KNN (7),42.449775142363755
KNN (7),20.546545890786057
KNN (7),12.33774916728228
KNN (7),8.579367349379105
KNN (7),30.600279396315543
KNN (7),20.630978128591707
KNN (7),41.495880906185874
KNN (7),19.303014029258573
KNN (7),24.344533063069527
KNN (7),46.244669639433255
KNN (7),22.428448165888422
KNN (7),20.11488641346214
KNN (7),42.825786695930454
KNN (7),45.25797988311294
KNN (7),26.91049900423154
KNN (7),24.07138803718011
KNN (7),45.42915695177064
KNN (7),38.77660243057873
KNN (7),41.14795968857217
KNN (7),31.60135397379624
KNN (7),27.587845940970524
KNN (7),38.08045790379289
KNN (7),29.14291041009822
KNN (7),24.40196159455333
KNN (7),44.35163194724512
KNN (7),14.716206572013432
KNN (7),23.63940168981878
KNN (7),54.402336665207706
KNN (7),61.042273215590235
KNN (7),35.493539964226876
KNN (7),56.4738694558091
KNN (7),29.68601561160576
KNN (7),45.021093714732096
