est_method,cp_time,cp,tag,dets,error
knn,30,H_16,34556652,159,48
knn,30,H_16,784C5552,159,48
knn,30,H_16,78612A1E,159,67
knn,30,H_17,34556652,200,24
knn,30,H_17,784C5552,200,24
knn,30,H_17,78612A1E,200,43
knn,30,H_18,34556652,147,42
knn,30,H_18,784C5552,147,42
knn,30,H_18,78612A1E,147,67
knn,30,H_19,34556652,188,37
knn,30,H_19,784C5552,188,34
knn,30,H_19,78612A1E,188,42
knn,30,H_2,34556652,230,142
knn,30,H_2,784C5552,230,53
knn,30,H_2,78612A1E,230,41
knn,30,H_20,34556652,180,102
knn,30,H_20,784C5552,180,19
knn,30,H_20,78612A1E,180,42
knn,30,H_21,34556652,101,142
knn,30,H_21,784C5552,101,19
knn,30,H_21,78612A1E,101,271
knn,30,H_22,34556652,195,153
knn,30,H_22,784C5552,195,19
knn,30,H_22,78612A1E,195,35
knn,30,H_23,34556652,167,146
knn,30,H_23,784C5552,167,53
knn,30,H_23,78612A1E,167,42
knn,30,H_24,34556652,249,160
knn,30,H_24,784C5552,249,33
knn,30,H_24,78612A1E,249,42
knn,30,H_3,34556652,207,132
knn,30,H_3,784C5552,207,33
knn,30,H_3,78612A1E,207,42
knn,30,H_4,34556652,181,152
knn,30,H_4,784C5552,181,25
knn,30,H_4,78612A1E,181,112
knn,30,H_5,34556652,195,148
knn,30,H_5,784C5552,195,8
knn,30,H_5,78612A1E,195,35
knn,30,H_6,34556652,157,199
knn,30,H_6,784C5552,157,82
knn,30,H_6,78612A1E,157,45
knn,30,H_7,34556652,161,236
knn,30,H_7,784C5552,161,61
knn,30,H_7,78612A1E,161,75
knn,30,H_8,34556652,176,201
knn,30,H_8,784C5552,176,47
knn,30,H_8,78612A1E,176,24
knn,30,H_9,34556652,148,179
knn,30,H_9,784C5552,148,51
knn,30,H_9,78612A1E,148,42
knn,30,I_1,071E2A4C,174,19
knn,30,I_1,19614B34,174,150
knn,30,I_1,554B554C,174,19
knn,30,I_10,071E2A4C,162,49
knn,30,I_10,19614B34,162,53
knn,30,I_10,554B554C,162,65
knn,30,I_11,071E2A4C,100,17
knn,30,I_11,19614B34,100,166
knn,30,I_11,554B554C,100,60
knn,30,I_12,071E2A4C,141,37
knn,30,I_12,19614B34,141,19
knn,30,I_12,554B554C,141,17
knn,30,I_13,071E2A4C,104,25
knn,30,I_13,19614B34,104,86
knn,30,I_13,554B554C,104,24
knn,30,I_14,071E2A4C,169,8
knn,30,I_14,19614B34,169,59
knn,30,I_14,554B554C,169,34
knn,30,I_15,071E2A4C,141,50
knn,30,I_15,19614B34,141,61
knn,30,I_15,554B554C,141,37
knn,30,I_16,071E2A4C,123,24
knn,30,I_16,19614B34,123,50
knn,30,I_16,554B554C,123,8
knn,30,I_17,071E2A4C,158,19
knn,30,I_17,19614B34,158,12
knn,30,I_17,554B554C,158,42
knn,30,I_18,071E2A4C,220,26
knn,30,I_18,19614B34,220,17
knn,30,I_18,554B554C,220,17
knn,30,I_19,071E2A4C,149,82
knn,30,I_19,19614B34,149,72
knn,30,I_19,554B554C,149,65
knn,30,I_2,071E2A4C,173,24
knn,30,I_2,19614B34,173,19
knn,30,I_2,554B554C,173,343
knn,30,I_20,071E2A4C,190,23
knn,30,I_20,19614B34,190,41
knn,30,I_20,554B554C,190,19
knn,30,I_21,071E2A4C,198,53
knn,30,I_21,19614B34,198,25
knn,30,I_21,554B554C,198,33
knn,30,I_22,071E2A4C,207,90
knn,30,I_22,19614B34,207,33
knn,30,I_22,554B554C,207,58
knn,30,I_23,071E2A4C,130,42
knn,30,I_23,19614B34,130,82
knn,30,I_23,554B554C,130,71
knn,30,I_24,071E2A4C,195,42
knn,30,I_24,19614B34,195,30
knn,30,I_24,554B554C,195,42
knn,30,I_3,071E2A4C,180,42
knn,30,I_3,19614B34,180,69
knn,30,I_3,554B554C,180,111
knn,30,I_4,071E2A4C,213,23
knn,30,I_4,19614B34,213,51
knn,30,I_4,554B554C,213,110
knn,30,I_5,071E2A4C,220,42
knn,30,I_5,19614B34,220,42
knn,30,I_5,554B554C,220,49
knn,30,I_6,071E2A4C,148,35
knn,30,I_6,19614B34,148,261
knn,30,I_6,554B554C,148,25
knn,30,I_7,071E2A4C,175,50
knn,30,I_7,19614B34,175,61
knn,30,I_7,554B554C,175,26
knn,30,I_8,071E2A4C,86,101
knn,30,I_8,19614B34,86,190
knn,30,I_8,554B554C,86,153
knn,30,I_9,071E2A4C,128,79
knn,30,I_9,19614B34,128,93
knn,30,I_9,554B554C,128,87
knn,30,J_1,072A5219,268,30
knn,30,J_1,07614B78,268,47
knn,30,J_1,66782A34,268,19
knn,30,J_10,072A5219,203,17
knn,30,J_10,07614B78,203,53
knn,30,J_10,66782A34,203,12
knn,30,J_11,072A5219,272,8
knn,30,J_11,07614B78,272,8
knn,30,J_11,66782A34,272,42
knn,30,J_12,072A5219,204,43
knn,30,J_12,07614B78,204,51
knn,30,J_12,66782A34,204,34
knn,30,J_13,072A5219,210,12
knn,30,J_13,07614B78,210,45
knn,30,J_13,66782A34,210,43
knn,30,J_14,072A5219,194,37
knn,30,J_14,07614B78,194,30
knn,30,J_14,66782A34,194,53
knn,30,J_15,072A5219,270,25
knn,30,J_15,07614B78,270,51
knn,30,J_15,66782A34,270,85
knn,30,J_16,072A5219,213,26
knn,30,J_16,07614B78,213,34
knn,30,J_16,66782A34,213,35
knn,30,J_17,072A5219,281,35
knn,30,J_17,07614B78,281,17
knn,30,J_17,66782A34,281,12
knn,30,J_18,072A5219,228,26
knn,30,J_18,07614B78,228,17
knn,30,J_18,66782A34,228,17
knn,30,J_19,072A5219,289,42
knn,30,J_19,07614B78,289,17
knn,30,J_19,66782A34,289,25
knn,30,J_2,072A5219,306,19
knn,30,J_2,07614B78,306,19
knn,30,J_2,66782A34,306,19
knn,30,J_20,072A5219,232,59
knn,30,J_20,07614B78,232,37
knn,30,J_20,66782A34,232,35
knn,30,J_21,072A5219,310,26
knn,30,J_21,07614B78,310,59
knn,30,J_21,66782A34,310,45
knn,30,J_22,072A5219,282,49
knn,30,J_22,07614B78,282,8
knn,30,J_22,66782A34,282,69
knn,30,J_23,072A5219,244,24
knn,30,J_23,07614B78,244,34
knn,30,J_23,66782A34,244,34
knn,30,J_24,072A5219,276,26
knn,30,J_24,07614B78,276,56
knn,30,J_24,66782A34,276,56
knn,30,J_3,072A5219,264,17
knn,30,J_3,07614B78,264,42
knn,30,J_3,66782A34,264,26
knn,30,J_4,072A5219,283,12
knn,30,J_4,07614B78,283,37
knn,30,J_4,66782A34,283,42
knn,30,J_5,072A5219,254,17
knn,30,J_5,07614B78,254,17
knn,30,J_5,66782A34,254,48
knn,30,J_6,072A5219,229,42
knn,30,J_6,07614B78,229,53
knn,30,J_6,66782A34,229,53
knn,30,J_7,072A5219,260,19
knn,30,J_7,07614B78,260,24
knn,30,J_7,66782A34,260,37
knn,30,J_8,072A5219,218,56
knn,30,J_8,07614B78,218,61
knn,30,J_8,66782A34,218,24
knn,30,J_9,072A5219,187,42
knn,30,J_9,07614B78,187,19
knn,30,J_9,66782A34,187,8
knn,30,K_1,34075261,304,60
knn,30,K_1,521E1933,304,19
knn,30,K_1,552A2D4B,304,53
knn,30,K_10,34075261,224,75
knn,30,K_10,521E1933,224,30
knn,30,K_10,552A2D4B,224,34
knn,30,K_11,34075261,218,51
knn,30,K_11,521E1933,218,50
knn,30,K_11,552A2D4B,218,30
knn,30,K_12,34075261,182,56
knn,30,K_12,521E1933,182,30
knn,30,K_12,552A2D4B,182,17
knn,30,K_13,34075261,195,24
knn,30,K_13,521E1933,195,35
knn,30,K_13,552A2D4B,195,24
knn,30,K_14,34075261,189,50
knn,30,K_14,521E1933,189,59
knn,30,K_14,552A2D4B,189,71
knn,30,K_15,34075261,134,247
knn,30,K_15,521E1933,134,71
knn,30,K_15,552A2D4B,134,47
knn,30,K_16,34075261,220,33
knn,30,K_16,521E1933,220,33
knn,30,K_16,552A2D4B,220,12
knn,30,K_17,34075261,127,51
knn,30,K_17,521E1933,127,25
knn,30,K_17,552A2D4B,127,33
knn,30,K_18,34075261,238,53
knn,30,K_18,521E1933,238,37
knn,30,K_18,552A2D4B,238,30
knn,30,K_19,34075261,222,56
knn,30,K_19,521E1933,222,53
knn,30,K_19,552A2D4B,222,25
knn,30,K_2,34075261,199,33
knn,30,K_2,521E1933,199,26
knn,30,K_2,552A2D4B,199,23
knn,30,K_20,34075261,274,113
knn,30,K_20,521E1933,274,42
knn,30,K_20,552A2D4B,274,17
knn,30,K_21,34075261,205,145
knn,30,K_21,521E1933,205,30
knn,30,K_21,552A2D4B,205,42
knn,30,K_22,34075261,261,45
knn,30,K_22,521E1933,261,8
knn,30,K_22,552A2D4B,261,24
knn,30,K_23,34075261,263,105
knn,30,K_23,521E1933,263,90
knn,30,K_23,552A2D4B,263,60
knn,30,K_24,34075261,247,67
knn,30,K_24,521E1933,247,25
knn,30,K_24,552A2D4B,247,42
knn,30,K_3,34075261,256,24
knn,30,K_3,521E1933,256,47
knn,30,K_3,552A2D4B,256,42
knn,30,K_4,34075261,255,67
knn,30,K_4,521E1933,255,23
knn,30,K_4,552A2D4B,255,53
knn,30,K_5,34075261,199,101
knn,30,K_5,521E1933,199,17
knn,30,K_5,552A2D4B,199,26
knn,30,K_6,34075261,221,26
knn,30,K_6,521E1933,221,59
knn,30,K_6,552A2D4B,221,104
knn,30,K_7,34075261,241,19
knn,30,K_7,521E1933,241,24
knn,30,K_7,552A2D4B,241,53
knn,30,K_8,34075261,205,150
knn,30,K_8,521E1933,205,42
knn,30,K_8,552A2D4B,205,47
knn,30,K_9,34075261,191,45
knn,30,K_9,521E1933,191,74
knn,30,K_9,552A2D4B,191,35
knn,30,L_1,191E4C07,277,60
knn,30,L_1,33557852,277,61
knn,30,L_1,4C4B664C,277,37
knn,30,L_10,191E4C07,249,17
knn,30,L_10,33557852,249,19
knn,30,L_10,4C4B664C,249,47
knn,30,L_11,191E4C07,265,53
knn,30,L_11,33557852,265,30
knn,30,L_11,4C4B664C,265,18
knn,30,L_12,191E4C07,220,67
knn,30,L_12,33557852,220,8
knn,30,L_12,4C4B664C,220,37
knn,30,L_13,191E4C07,244,8
knn,30,L_13,33557852,244,53
knn,30,L_13,4C4B664C,244,45
knn,30,L_14,191E4C07,243,59
knn,30,L_14,33557852,243,42
knn,30,L_14,4C4B664C,243,47
knn,30,L_15,191E4C07,229,59
knn,30,L_15,33557852,229,42
knn,30,L_15,4C4B664C,229,37
knn,30,L_16,191E4C07,163,8
knn,30,L_16,33557852,163,8
knn,30,L_16,4C4B664C,163,24
knn,30,L_17,2A786119,461,100
knn,30,L_17,4C524C66,461,108
knn,30,L_17,78073433,461,26
knn,30,L_18,191E4C07,262,19
knn,30,L_18,33557852,262,61
knn,30,L_18,4C4B664C,262,59
knn,30,L_19,191E4C07,272,8
knn,30,L_19,33557852,272,19
knn,30,L_19,4C4B664C,272,34
knn,30,L_2,191E4C07,264,37
knn,30,L_2,33557852,264,19
knn,30,L_2,4C4B664C,264,19
knn,30,L_20,191E4C07,281,8
knn,30,L_20,33557852,281,35
knn,30,L_20,4C4B664C,281,17
knn,30,L_21,191E4C07,294,12
knn,30,L_21,33557852,294,8
knn,30,L_21,4C4B664C,294,42
knn,30,L_22,191E4C07,243,56
knn,30,L_22,33557852,243,24
knn,30,L_22,4C4B664C,243,26
knn,30,L_23,191E4C07,217,37
knn,30,L_23,33557852,217,35
knn,30,L_23,4C4B664C,217,67
knn,30,L_24,191E4C07,264,17
knn,30,L_24,33557852,264,17
knn,30,L_24,4C4B664C,264,45
knn,30,L_3,191E4C07,308,8
knn,30,L_3,33557852,308,8
knn,30,L_3,4C4B664C,308,19
knn,30,L_4,191E4C07,244,34
knn,30,L_4,33557852,244,26
knn,30,L_4,4C4B664C,244,26
knn,30,L_5,191E4C07,250,50
knn,30,L_5,33557852,250,8
knn,30,L_5,4C4B664C,250,71
knn,30,L_6,2A786119,585,95
knn,30,L_6,4C524C66,585,79
knn,30,L_6,78073433,585,69
knn,30,L_7,191E4C07,288,72
knn,30,L_7,33557852,288,19
knn,30,L_7,4C4B664C,288,17
knn,30,L_8,191E4C07,179,67
knn,30,L_8,33557852,179,12
knn,30,L_8,4C4B664C,179,33
knn,30,L_9,191E4C07,176,37
knn,30,L_9,33557852,176,30
knn,30,L_9,4C4B664C,176,442
knn,30,M_1,1E557866,232,53
knn,30,M_1,344C194C,232,24
knn,30,M_1,55665534,232,95
knn,30,M_10,1E557866,219,118
knn,30,M_10,344C194C,219,30
knn,30,M_10,55665534,219,59
knn,30,M_11,1E557866,213,118
knn,30,M_11,344C194C,213,51
knn,30,M_11,55665534,213,17
knn,30,M_12,1E557866,169,102
knn,30,M_12,344C194C,169,33
knn,30,M_12,55665534,169,65
knn,30,M_13,1E557866,205,83
knn,30,M_13,344C194C,205,0
knn,30,M_13,55665534,205,33
knn,30,M_14,1E557866,182,8
knn,30,M_14,344C194C,182,34
knn,30,M_14,55665534,182,30
knn,30,M_15,1E557866,187,33
knn,30,M_15,344C194C,187,30
knn,30,M_15,55665534,187,19
knn,30,M_16,1E557866,148,49
knn,30,M_16,344C194C,148,42
knn,30,M_16,55665534,148,71
knn,30,M_17,1E557866,208,98
knn,30,M_17,344C194C,208,79
knn,30,M_17,55665534,208,61
knn,30,M_18,1E557866,256,83
knn,30,M_18,344C194C,256,69
knn,30,M_18,55665534,256,84
knn,30,M_19,1E557866,232,85
knn,30,M_19,344C194C,232,60
knn,30,M_19,55665534,232,111
knn,30,M_2,1E557866,253,34
knn,30,M_2,344C194C,253,60
knn,30,M_2,55665534,253,82
knn,30,M_20,1E557866,224,25
knn,30,M_20,344C194C,224,37
knn,30,M_20,55665534,224,136
knn,30,M_21,1E557866,208,159
knn,30,M_21,344C194C,208,8
knn,30,M_21,55665534,208,25
knn,30,M_22,1E557866,237,17
knn,30,M_22,344C194C,237,42
knn,30,M_22,55665534,237,12
knn,30,M_23,1E557866,299,26
knn,30,M_23,344C194C,299,26
knn,30,M_23,55665534,299,41
knn,30,M_24,1E557866,255,19
knn,30,M_24,344C194C,255,35
knn,30,M_24,55665534,255,34
knn,30,M_3,1E557866,282,19
knn,30,M_3,344C194C,282,19
knn,30,M_3,55665534,282,24
knn,30,M_4,1E557866,282,56
knn,30,M_4,344C194C,282,12
knn,30,M_4,55665534,282,24
knn,30,M_5,1E557866,221,8
knn,30,M_5,344C194C,221,0
knn,30,M_5,55665534,221,33
knn,30,M_6,1E557866,244,8
knn,30,M_6,344C194C,244,34
knn,30,M_6,55665534,244,26
knn,30,M_7,1E557866,259,132
knn,30,M_7,344C194C,259,37
knn,30,M_7,55665534,259,8
knn,30,M_8,1E557866,222,172
knn,30,M_8,344C194C,222,30
knn,30,M_8,55665534,222,148
knn,30,M_9,1E557866,258,79
knn,30,M_9,344C194C,258,53
knn,30,M_9,55665534,258,19
knn,30,N_1,344C4B4B,259,25
knn,30,N_1,52344B66,259,37
knn,30,N_1,6634661E,259,17
knn,30,N_10,344C4B4B,195,59
knn,30,N_10,52344B66,195,71
knn,30,N_10,6634661E,195,8
knn,30,N_11,344C4B4B,240,37
knn,30,N_11,52344B66,240,42
knn,30,N_11,6634661E,240,37
knn,30,N_12,344C4B4B,265,50
knn,30,N_12,52344B66,265,24
knn,30,N_12,6634661E,265,53
knn,30,N_13,344C4B4B,188,84
knn,30,N_13,52344B66,188,59
knn,30,N_13,6634661E,188,49
knn,30,N_14,344C4B4B,217,17
knn,30,N_14,52344B66,217,35
knn,30,N_14,6634661E,217,25
knn,30,N_15,344C4B4B,178,25
knn,30,N_15,52344B66,178,33
knn,30,N_15,6634661E,178,19
knn,30,N_16,344C4B4B,193,12
knn,30,N_16,52344B66,193,59
knn,30,N_16,6634661E,193,12
knn,30,N_17,344C4B4B,239,19
knn,30,N_17,52344B66,239,65
knn,30,N_17,6634661E,239,8
knn,30,N_18,344C4B4B,300,53
knn,30,N_18,52344B66,300,84
knn,30,N_18,6634661E,300,12
knn,30,N_19,344C4B4B,292,30
knn,30,N_19,52344B66,292,12
knn,30,N_19,6634661E,292,12
knn,30,N_2,2A786119,636,41
knn,30,N_2,4C524C66,636,67
knn,30,N_2,78073433,636,30
knn,30,N_20,344C4B4B,236,12
knn,30,N_20,52344B66,236,56
knn,30,N_20,6634661E,236,37
knn,30,N_21,344C4B4B,236,23
knn,30,N_21,52344B66,236,19
knn,30,N_21,6634661E,236,37
knn,30,N_22,344C4B4B,268,19
knn,30,N_22,52344B66,268,19
knn,30,N_22,6634661E,268,25
knn,30,N_23,344C4B4B,301,19
knn,30,N_23,52344B66,301,37
knn,30,N_23,6634661E,301,19
knn,30,N_24,344C4B4B,268,17
knn,30,N_24,52344B66,268,17
knn,30,N_24,6634661E,268,34
knn,30,N_3,344C4B4B,269,17
knn,30,N_3,52344B66,269,90
knn,30,N_3,6634661E,269,24
knn,30,N_4,344C4B4B,295,8
knn,30,N_4,52344B66,295,37
knn,30,N_4,6634661E,295,12
knn,30,N_5,344C4B4B,289,12
knn,30,N_5,52344B66,289,25
knn,30,N_5,6634661E,289,17
knn,30,N_6,344C4B4B,229,26
knn,30,N_6,52344B66,229,51
knn,30,N_6,6634661E,229,17
knn,30,N_7,344C4B4B,235,24
knn,30,N_7,52344B66,235,42
knn,30,N_7,6634661E,235,30
knn,30,N_8,344C4B4B,241,17
knn,30,N_8,52344B66,241,217
knn,30,N_8,6634661E,241,25
knn,30,N_9,344C4B4B,268,37
knn,30,N_9,52344B66,268,45
knn,30,N_9,6634661E,268,33
knn,30,O_1,33344C34,263,56
knn,30,O_1,34191E2A,263,26
knn,30,O_1,4C1E4B2A,263,50
knn,30,O_10,33344C34,233,83
knn,30,O_10,34191E2A,233,35
knn,30,O_10,4C1E4B2A,233,35
knn,30,O_11,2A786119,455,29
knn,30,O_11,4C524C66,455,16
knn,30,O_11,78073433,455,17
knn,30,O_12,2A786119,483,41
knn,30,O_12,4C524C66,483,42
knn,30,O_12,78073433,483,37
knn,30,O_13,33344C34,215,105
knn,30,O_13,34191E2A,215,43
knn,30,O_13,4C1E4B2A,215,72
knn,30,O_14,33344C34,205,34
knn,30,O_14,34191E2A,205,25
knn,30,O_14,4C1E4B2A,205,49
knn,30,O_15,33344C34,140,255
knn,30,O_15,34191E2A,140,35
knn,30,O_15,4C1E4B2A,140,37
knn,30,O_16,33344C34,276,49
knn,30,O_16,34191E2A,276,35
knn,30,O_16,4C1E4B2A,276,24
knn,30,O_17,33344C34,240,75
knn,30,O_17,34191E2A,240,17
knn,30,O_17,4C1E4B2A,240,53
knn,30,O_18,2A786119,512,59
knn,30,O_18,4C524C66,512,60
knn,30,O_18,78073433,512,35
knn,30,O_19,33344C34,230,65
knn,30,O_19,34191E2A,230,26
knn,30,O_19,4C1E4B2A,230,85
knn,30,O_2,33344C34,188,389
knn,30,O_2,34191E2A,188,24
knn,30,O_2,4C1E4B2A,188,30
knn,30,O_20,33344C34,218,160
knn,30,O_20,34191E2A,218,19
knn,30,O_20,4C1E4B2A,218,24
knn,30,O_21,33344C34,280,42
knn,30,O_21,34191E2A,280,17
knn,30,O_21,4C1E4B2A,280,45
knn,30,O_22,33344C34,296,34
knn,30,O_22,34191E2A,296,24
knn,30,O_22,4C1E4B2A,296,24
knn,30,O_23,33344C34,162,60
knn,30,O_23,34191E2A,162,35
knn,30,O_23,4C1E4B2A,162,24
knn,30,O_24,33344C34,271,75
knn,30,O_24,34191E2A,271,17
knn,30,O_24,4C1E4B2A,271,17
knn,30,O_3,33344C34,291,67
knn,30,O_3,34191E2A,291,37
knn,30,O_3,4C1E4B2A,291,30
knn,30,O_4,33344C34,275,30
knn,30,O_4,34191E2A,275,17
knn,30,O_4,4C1E4B2A,275,24
knn,30,O_5,33344C34,302,53
knn,30,O_5,34191E2A,302,12
knn,30,O_5,4C1E4B2A,302,30
knn,30,O_6,33344C34,307,19
knn,30,O_6,34191E2A,307,17
knn,30,O_6,4C1E4B2A,307,25
knn,30,O_7,33344C34,241,49
knn,30,O_7,34191E2A,241,17
knn,30,O_7,4C1E4B2A,241,25
knn,30,O_8,33344C34,255,37
knn,30,O_8,34191E2A,255,34
knn,30,O_8,4C1E4B2A,255,51
knn,30,O_9,33344C34,234,42
knn,30,O_9,34191E2A,234,35
knn,30,O_9,4C1E4B2A,234,83
knn,30,P_1,1E557866,262,43
knn,30,P_1,344C194C,262,42
knn,30,P_1,55665534,262,34
knn,30,P_10,1E557866,247,42
knn,30,P_10,344C194C,247,45
knn,30,P_10,55665534,247,17
knn,30,P_11,1E557866,217,53
knn,30,P_11,344C194C,217,45
knn,30,P_11,55665534,217,37
knn,30,P_12,4B2A5555,174,42
knn,30,P_12,55346178,174,37
knn,30,P_12,782D5207,174,42
knn,30,P_13,4B2A5555,214,30
knn,30,P_13,55346178,214,37
knn,30,P_13,782D5207,214,24
knn,30,P_14,4B2A5555,282,42
knn,30,P_14,55346178,282,30
knn,30,P_14,782D5207,282,65
knn,30,P_15,4B2A5555,287,26
knn,30,P_15,55346178,287,30
knn,30,P_15,782D5207,287,56
knn,30,P_16,4B2A5555,278,51
knn,30,P_16,55346178,278,17
knn,30,P_16,782D5207,278,108
knn,30,P_17,4B2A5555,213,56
knn,30,P_17,55346178,213,65
knn,30,P_17,782D5207,213,75
knn,30,P_18,4B2A5555,218,53
knn,30,P_18,55346178,218,60
knn,30,P_18,782D5207,218,249
knn,30,P_19,4B2A5555,273,12
knn,30,P_19,55346178,273,30
knn,30,P_19,782D5207,273,51
knn,30,P_2,1E557866,321,34
knn,30,P_2,344C194C,321,25
knn,30,P_2,55665534,321,67
knn,30,P_20,4B2A5555,304,56
knn,30,P_20,55346178,304,34
knn,30,P_20,782D5207,304,72
knn,30,P_21,1E557866,239,291
knn,30,P_21,344C194C,239,30
knn,30,P_21,55665534,239,37
knn,30,P_22,1E557866,302,42
knn,30,P_22,344C194C,302,12
knn,30,P_22,55665534,302,19
knn,30,P_23,1E557866,297,24
knn,30,P_23,344C194C,297,12
knn,30,P_23,55665534,297,12
knn,30,P_24,1E557866,330,0
knn,30,P_24,344C194C,330,37
knn,30,P_24,55665534,330,17
knn,30,P_3,1E557866,316,43
knn,30,P_3,344C194C,316,35
knn,30,P_3,55665534,316,17
knn,30,P_4,1E557866,312,45
knn,30,P_4,344C194C,312,50
knn,30,P_4,55665534,312,26
knn,30,P_5,1E557866,311,12
knn,30,P_5,344C194C,311,19
knn,30,P_5,55665534,311,9
knn,30,P_6,1E557866,303,42
knn,30,P_6,344C194C,303,19
knn,30,P_6,55665534,303,17
knn,30,P_7,1E557866,219,53
knn,30,P_7,344C194C,219,35
knn,30,P_7,55665534,219,35
knn,30,P_8,1E557866,294,50
knn,30,P_8,344C194C,294,47
knn,30,P_8,55665534,294,67
knn,30,P_9,1E557866,239,17
knn,30,P_9,344C194C,239,26
knn,30,P_9,55665534,239,69
knn,30,Q_1,344C4B4B,270,42
knn,30,Q_1,52344B66,270,16
knn,30,Q_1,6634661E,270,26
knn,30,Q_10,344C4B4B,287,30
knn,30,Q_10,52344B66,287,19
knn,30,Q_10,6634661E,287,34
knn,30,Q_11,2A786119,203,42
knn,30,Q_11,4C524C66,203,17
knn,30,Q_11,78073433,203,12
knn,30,Q_12,2A786119,229,24
knn,30,Q_12,4C524C66,229,26
knn,30,Q_12,78073433,229,33
knn,30,Q_13,2A786119,211,8
knn,30,Q_13,4C524C66,211,17
knn,30,Q_13,78073433,211,50
knn,30,Q_14,2A786119,235,12
knn,30,Q_14,4C524C66,235,19
knn,30,Q_14,78073433,235,56
knn,30,Q_15,2A786119,288,17
knn,30,Q_15,4C524C66,288,61
knn,30,Q_15,78073433,288,58
knn,30,Q_16,2A786119,320,17
knn,30,Q_16,4C524C66,320,56
knn,30,Q_16,78073433,320,67
knn,30,Q_17,2A786119,293,30
knn,30,Q_17,4C524C66,293,79
knn,30,Q_17,78073433,293,67
knn,30,Q_18,2A786119,339,8
knn,30,Q_18,4C524C66,339,0
knn,30,Q_18,78073433,339,50
knn,30,Q_19,2A786119,265,23
knn,30,Q_19,4C524C66,265,53
knn,30,Q_19,78073433,265,18
knn,30,Q_2,344C4B4B,297,24
knn,30,Q_2,52344B66,297,327
knn,30,Q_2,6634661E,297,17
knn,30,Q_20,2A786119,355,53
knn,30,Q_20,4C524C66,355,37
knn,30,Q_20,78073433,355,60
knn,30,Q_21,2A786119,341,12
knn,30,Q_21,4C524C66,341,30
knn,30,Q_21,78073433,341,61
knn,30,Q_22,2A786119,377,8
knn,30,Q_22,4C524C66,377,12
knn,30,Q_22,78073433,377,12
knn,30,Q_23,2A786119,310,17
knn,30,Q_23,4C524C66,310,35
knn,30,Q_23,78073433,310,26
knn,30,Q_24,344C4B4B,318,19
knn,30,Q_24,52344B66,318,33
knn,30,Q_24,6634661E,318,35
knn,30,Q_3,344C4B4B,365,17
knn,30,Q_3,52344B66,365,56
knn,30,Q_3,6634661E,365,42
knn,30,Q_4,344C4B4B,284,50
knn,30,Q_4,52344B66,284,56
knn,30,Q_4,6634661E,284,18
knn,30,Q_5,344C4B4B,281,24
knn,30,Q_5,52344B66,281,47
knn,30,Q_5,6634661E,281,30
knn,30,Q_6,344C4B4B,268,12
knn,30,Q_6,52344B66,268,30
knn,30,Q_6,6634661E,268,262
knn,30,Q_7,344C4B4B,314,34
knn,30,Q_7,52344B66,314,34
knn,30,Q_7,6634661E,314,19
knn,30,Q_8,344C4B4B,262,24
knn,30,Q_8,52344B66,262,35
knn,30,Q_8,6634661E,262,8
knn,30,Q_9,344C4B4B,260,37
knn,30,Q_9,52344B66,260,12
knn,30,Q_9,6634661E,260,17
knn,30,R_1,34556652,319,84
knn,30,R_1,784C5552,319,19
knn,30,R_1,78612A1E,319,0
knn,30,R_10,34556652,197,92
knn,30,R_10,784C5552,197,24
knn,30,R_10,78612A1E,197,48
knn,30,R_11,34556652,193,60
knn,30,R_11,784C5552,193,17
knn,30,R_11,78612A1E,193,12
knn,30,R_12,34556652,193,102
knn,30,R_12,784C5552,193,26
knn,30,R_12,78612A1E,193,12
knn,30,R_13,34556652,237,86
knn,30,R_13,784C5552,237,17
knn,30,R_13,78612A1E,237,42
knn,30,R_14,34556652,272,37
knn,30,R_14,784C5552,272,17
knn,30,R_14,78612A1E,272,12
knn,30,R_15,34556652,292,34
knn,30,R_15,784C5552,292,24
knn,30,R_15,78612A1E,292,30
knn,30,R_16,34556652,328,45
knn,30,R_16,784C5552,328,30
knn,30,R_16,78612A1E,328,33
knn,30,R_17,34556652,250,53
knn,30,R_17,784C5552,250,47
knn,30,R_17,78612A1E,250,47
knn,30,R_18,34556652,286,35
knn,30,R_18,784C5552,286,34
knn,30,R_18,78612A1E,286,30
knn,30,R_19,34556652,304,30
knn,30,R_19,784C5552,304,24
knn,30,R_19,78612A1E,304,8
knn,30,R_2,34556652,260,101
knn,30,R_2,784C5552,260,25
knn,30,R_2,78612A1E,260,12
knn,30,R_20,34556652,341,37
knn,30,R_20,784C5552,341,33
knn,30,R_20,78612A1E,341,8
knn,30,R_21,34556652,329,67
knn,30,R_21,784C5552,329,30
knn,30,R_21,78612A1E,329,47
knn,30,R_22,34556652,275,79
knn,30,R_22,784C5552,275,33
knn,30,R_22,78612A1E,275,30
knn,30,R_23,34556652,244,208
knn,30,R_23,784C5552,244,34
knn,30,R_23,78612A1E,244,37
knn,30,R_24,34556652,312,8
knn,30,R_24,784C5552,312,26
knn,30,R_24,78612A1E,312,42
knn,30,R_3,34556652,254,161
knn,30,R_3,784C5552,254,45
knn,30,R_3,78612A1E,254,17
knn,30,R_4,34556652,217,42
knn,30,R_4,784C5552,217,37
knn,30,R_4,78612A1E,217,12
knn,30,R_5,34556652,279,111
knn,30,R_5,784C5552,279,53
