tag,cp,error,x_est,y_est,est,nearest_gp_det,mean_RSSI,dets_node,grid_point,distance_gp,mean_gp_distance,dist_center
552A2D4B,Y_5,51.170075827349066,185830.6700820216,447930.97823983955,knn,TRUE,NA,NA,22A2,9.050620866436978,371.34369928414554,307.63255185219657
521E1933,Y_5,10.11174173198966,185813.5507490805,447872.5339344858,knn,TRUE,NA,NA,22A2,9.050620866436978,371.34369928414554,307.63255185219657
34075261,Y_6,29.46542179057021,185801.25777972187,447884.6550156944,knn,TRUE,NA,NA,22A2,31.045269254674935,368.2747439000454,302.19034578375226
521E1933,Y_6,10.692530116694044,185823.64478688437,447859.1851244008,knn,TRUE,NA,NA,22A2,31.045269254674935,368.2747439000454,302.19034578375226
552A2D4B,Y_6,66.89934953729508,185872.2555858465,447888.82848433976,knn,TRUE,NA,NA,22A2,31.045269254674935,368.2747439000454,302.19034578375226
34075261,Y_7,0.3516844574161921,185812.25267471903,447833.0260302222,knn,TRUE,NA,NA,22A2,55.635745844256725,366.511105860792,298.74775850557126
521E1933,Y_7,29.39027531761215,185813.2062559953,447862.04895981064,knn,TRUE,NA,NA,22A2,55.635745844256725,366.511105860792,298.74775850557126
552A2D4B,Y_7,62.964852653017736,185824.37428852415,447770.889756093,knn,TRUE,NA,NA,22A2,55.635745844256725,366.511105860792,298.74775850557126
34075261,Y_8,65.53325120147889,185861.7784387847,447849.6281154643,knn,TRUE,NA,NA,20,45.19969087431542,366.1539420997716,297.37424457940074
521E1933,Y_8,50.53650777430365,185813.0798236225,447858.20094386174,knn,TRUE,NA,NA,20,45.19969087431542,366.1539420997716,297.37424457940074
552A2D4B,Y_8,20.132091560053915,185825.28324402124,447822.2903064942,knn,TRUE,NA,NA,20,45.19969087431542,366.1539420997716,297.37424457940074
34075261,Y_9,46.583488275998526,185852.00970579428,447804.04455748026,knn,TRUE,NA,NA,20,45.57829036092527,367.3447689349743,298.0984056754069
521E1933,Y_9,59.22965806302362,185868.17546801432,447796.60687373136,knn,TRUE,NA,NA,20,45.57829036092527,367.3447689349743,298.0984056754069
552A2D4B,Y_9,99.30782952723716,185874.85448141984,447858.4276470709,knn,TRUE,NA,NA,20,45.57829036092527,367.3447689349743,298.0984056754069
071E2A4C,Z_1,33.89101629077863,185776.13816222557,447700.591485546,knn,TRUE,NA,NA,8A,7.0259445803641665,391.322749123936,330.1023252408458
19614B34,Z_1,37.904182288090446,185766.10818622835,447700.1348701918,knn,TRUE,NA,NA,8A,7.0259445803641665,391.322749123936,330.1023252408458
554B554C,Z_1,41.868257796122904,185782.6931558352,447691.7153526697,knn,TRUE,NA,NA,8A,7.0259445803641665,391.322749123936,330.1023252408458
554B554C,Z_10,0.2850696617386486,185759.55098782247,447759.4801335057,knn,TRUE,NA,NA,8A,29.994266529732865,405.8881680013623,350.3980256948877
071E2A4C,Z_10,29.666208192353064,185776.8202729324,447783.6747432987,knn,TRUE,NA,NA,8A,29.994266529732865,405.8881680013623,350.3980256948877
19614B34,Z_10,26.983076779289384,185750.8890263762,447733.90297269926,knn,TRUE,NA,NA,8A,29.994266529732865,405.8881680013623,350.3980256948877
071E2A4C,Z_11,47.82757269574141,185790.57230443505,447698.46590700187,knn,TRUE,NA,NA,8A,18.077587177457303,409.8464676730662,354.55605274619717
19614B34,Z_11,34.390908186467414,185725.3767616612,447727.12235157937,knn,TRUE,NA,NA,8A,18.077587177457303,409.8464676730662,354.55605274619717
554B554C,Z_11,34.964697832165,185783.1721286179,447709.12898960453,knn,TRUE,NA,NA,8A,18.077587177457303,409.8464676730662,354.55605274619717
071E2A4C,Z_12,18.735985213661305,185749.90585372128,447726.2162369138,knn,TRUE,NA,NA,8A,31.679256610131233,415.5423941225097,360.40423508337454
19614B34,Z_12,52.15158482840965,185751.0812705044,447761.0693545026,knn,TRUE,NA,NA,8A,31.679256610131233,415.5423941225097,360.40423508337454
554B554C,Z_12,48.8205888494885,185735.44996967175,447752.61297771346,knn,TRUE,NA,NA,8A,31.679256610131233,415.5423941225097,360.40423508337454
071E2A4C,Z_13,36.28340437904058,185775.55020358952,447715.80787689856,knn,TRUE,NA,NA,8A,54.12933090293285,422.6827178928333,367.86197247344455
19614B34,Z_13,8.448438781858822,185765.7987682001,447684.4655640635,knn,TRUE,NA,NA,8A,54.12933090293285,422.6827178928333,367.86197247344455
554B554C,Z_13,11.91653711557599,185748.1765346773,447676.813651597,knn,TRUE,NA,NA,8A,54.12933090293285,422.6827178928333,367.86197247344455
071E2A4C,Z_14,26.401397353388056,185748.85697033984,447684.6981670733,knn,TRUE,NA,NA,6,51.17025154050637,431.1978912568341,376.8337152087386
19614B34,Z_14,13.71676062700862,185747.2571092372,447669.54416453093,knn,TRUE,NA,NA,6,51.17025154050637,431.1978912568341,376.8337152087386
554B554C,Z_14,64.8120148677235,185789.89785282384,447714.99847265496,knn,TRUE,NA,NA,6,51.17025154050637,431.1978912568341,376.8337152087386
071E2A4C,Z_15,60.64768594433626,185750.40691149712,447726.34615849314,knn,TRUE,NA,NA,21A,38.68910385699899,423.06764942876913,372.9477278299981
554B554C,Z_15,73.02632503164287,185741.0925047308,447712.3480412208,knn,TRUE,NA,NA,21A,38.68910385699899,423.06764942876913,372.9477278299981
19614B34,Z_15,61.135895022636696,185750.1302220271,447725.7748171318,knn,TRUE,NA,NA,21A,38.68910385699899,423.06764942876913,372.9477278299981
071E2A4C,Z_16,29.098753885260873,185717.69384389068,447736.6706912657,knn,TRUE,NA,NA,8A,49.261795591781855,425.5820958721324,375.194917104863
19614B34,Z_16,71.12767148569358,185757.69668677176,447692.8366972243,knn,TRUE,NA,NA,8A,49.261795591781855,425.5820958721324,375.194917104863
554B554C,Z_16,18.58682051689447,185750.75705470733,447750.60718507506,knn,TRUE,NA,NA,8A,49.261795591781855,425.5820958721324,375.194917104863
071E2A4C,Z_17,24.907999674603985,185756.9835111121,447725.5831678491,knn,TRUE,NA,NA,8A,43.05656257932888,429.4614443040589,379.08105194976514
19614B34,Z_17,18.63530268259041,185725.12972251445,447718.8218513495,knn,TRUE,NA,NA,8A,43.05656257932888,429.4614443040589,379.08105194976514
554B554C,Z_17,18.92202075794095,185724.8054872587,447718.67283465504,knn,TRUE,NA,NA,8A,43.05656257932888,429.4614443040589,379.08105194976514
071E2A4C,Z_18,58.82070093043492,185791.1017647293,447699.9310258347,knn,TRUE,NA,NA,8A,50.305504688444906,434.78845262471594,384.5564484903176
19614B34,Z_18,24.996334591522047,185708.20557411673,447711.04360821407,knn,TRUE,NA,NA,8A,50.305504688444906,434.78845262471594,384.5564484903176
554B554C,Z_18,23.36369865339169,185716.8906298777,447726.9632798682,knn,TRUE,NA,NA,8A,50.305504688444906,434.78845262471594,384.5564484903176
071E2A4C,Z_19,43.057106581233,185747.63832700756,447725.4980919363,knn,TRUE,NA,NA,7A,38.23861359076114,441.5501425938199,391.554440915333
19614B34,Z_19,33.32364146957281,185765.6569493105,447683.72841398895,knn,TRUE,NA,NA,7A,38.23861359076114,441.5501425938199,391.554440915333
554B554C,Z_19,23.837099724117515,185716.56602212143,447703.08698367374,knn,TRUE,NA,NA,7A,38.23861359076114,441.5501425938199,391.554440915333
554B554C,Z_2,34.82779182604384,185749.2619892652,447700.56253186543,knn,TRUE,NA,NA,8A,26.946984334450857,397.33455811588914,336.37592550135037
071E2A4C,Z_2,18.40854152105971,185798.99036596625,447699.19561873074,knn,TRUE,NA,NA,8A,26.946984334450857,397.33455811588914,336.37592550135037
19614B34,Z_2,36.49763077829961,185768.36027097784,447741.94607184513,knn,TRUE,NA,NA,8A,26.946984334450857,397.33455811588914,336.37592550135037
19614B34,Z_20,41.68630360461945,185707.65941568476,447694.4205298093,knn,TRUE,NA,NA,7A,38.58104820224423,449.80198745864146,399.995122881957
071E2A4C,Z_20,52.796085429920865,185782.06991411865,447675.5815738907,knn,TRUE,NA,NA,7A,38.58104820224423,449.80198745864146,399.995122881957
554B554C,Z_20,18.82807591124731,185748.7113445896,447667.9949313875,knn,TRUE,NA,NA,7A,38.58104820224423,449.80198745864146,399.995122881957
071E2A4C,Z_21,17.066578065753426,185725.24722630868,447710.1215575414,knn,TRUE,NA,NA,7A,38.66257459619212,454.8412907667161,408.8106058843876
19614B34,Z_21,16.294913411155594,185724.45973720093,447709.8919201013,knn,TRUE,NA,NA,7A,38.66257459619212,454.8412907667161,408.8106058843876
554B554C,Z_21,16.252039090088026,185724.35391318705,447709.21059979737,knn,TRUE,NA,NA,7A,38.66257459619212,454.8412907667161,408.8106058843876
19614B34,Z_22,26.088963233981612,185715.67263500785,447710.7982742924,knn,TRUE,NA,NA,7A,16.47624485990797,461.1387743398212,415.4002041534959
071E2A4C,Z_22,74.25655622050932,185781.45016753735,447691.38525242824,knn,TRUE,NA,NA,7A,16.47624485990797,461.1387743398212,415.4002041534959
554B554C,Z_22,19.283801035466222,185724.8007388147,447694.340146733,knn,TRUE,NA,NA,7A,16.47624485990797,461.1387743398212,415.4002041534959
554B554C,Z_3,27.29971317334425,185776.7456387086,447710.32004706154,knn,TRUE,NA,NA,6,50.09849657187727,404.7012042477121,344.3544415043591
071E2A4C,Z_3,11.84683236097759,185775.577276446,447693.3298622671,knn,TRUE,NA,NA,6,50.09849657187727,404.7012042477121,344.3544415043591
19614B34,Z_3,26.80517580705058,185757.04207615403,447692.4792329726,knn,TRUE,NA,NA,6,50.09849657187727,404.7012042477121,344.3544415043591
071E2A4C,Z_4,26.080472053422707,185783.43011653796,447684.6253192066,knn,TRUE,NA,NA,6,29.791945486357815,413.36240048526486,353.922589712909
19614B34,Z_4,35.01380821850977,185757.8281627483,447684.403415241,knn,TRUE,NA,NA,6,29.791945486357815,413.36240048526486,353.922589712909
554B554C,Z_4,6.995970602449171,185788.50397048276,447658.8659570328,knn,TRUE,NA,NA,6,29.791945486357815,413.36240048526486,353.922589712909
071E2A4C,Z_5,58.79491470215047,185761.98638217323,447825.5187025483,knn,TRUE,NA,NA,22A2,57.67020642288528,408.064888273668,356.1919226713289
19614B34,Z_5,67.82080699748495,185761.6899868294,447816.4976781315,knn,TRUE,NA,NA,22A2,57.67020642288528,408.064888273668,356.1919226713289
554B554C,Z_5,59.393418794607065,185761.9667284177,447824.9205212392,knn,TRUE,NA,NA,22A2,57.67020642288528,408.064888273668,356.1919226713289
071E2A4C,Z_6,49.998662975799,185761.45439905216,447809.32736116054,knn,TRUE,NA,NA,21A,40.39531635282109,404.6612505800753,351.50235262934376
19614B34,Z_6,26.645055326779385,185762.22129306197,447832.66837364505,knn,TRUE,NA,NA,21A,40.39531635282109,404.6612505800753,351.50235262934376
554B554C,Z_6,59.25130179976277,185804.94287481945,447817.351729892,knn,TRUE,NA,NA,21A,40.39531635282109,404.6612505800753,351.50235262934376
071E2A4C,Z_7,8.714017481845486,185762.56158874545,447843.0255272684,knn,TRUE,NA,NA,21A,17.944996152784814,402.5571968402077,348.54715897683906
19614B34,Z_7,13.737731729232932,185761.82430987823,447820.58588684106,knn,TRUE,NA,NA,21A,17.944996152784814,402.5571968402077,348.54715897683906
554B554C,Z_7,9.06645301662249,185761.97770828876,447825.25464617723,knn,TRUE,NA,NA,21A,17.944996152784814,402.5571968402077,348.54715897683906
19614B34,Z_8,9.080732905310642,185761.1564016707,447800.2575246825,knn,TRUE,NA,NA,21A,16.183241751480633,402.10113306209496,347.3706092306419
071E2A4C,Z_8,65.05614909392656,185824.5787103803,447825.07021565514,knn,TRUE,NA,NA,21A,16.183241751480633,402.10113306209496,347.3706092306419
554B554C,Z_8,15.225137376161577,185760.9546346118,447794.116433871,knn,TRUE,NA,NA,21A,16.183241751480633,402.10113306209496,347.3706092306419
19614B34,Z_9,16.336217267413293,185761.17021858844,447800.6779173396,knn,TRUE,NA,NA,21A,38.09730803784375,403.3494105941305,347.99074453879683
554B554C,Z_9,74.97952690371218,185763.0959597488,447859.2895995035,knn,TRUE,NA,NA,21A,38.09730803784375,403.3494105941305,347.99074453879683
071E2A4C,Z_9,40.257197083922115,185759.3117974181,447744.1150247448,knn,TRUE,NA,NA,21A,38.09730803784375,403.3494105941305,347.99074453879683
19614B34,Z_22,10.432005388923258,185700.8523650122,447677.9272007365,ml,TRUE,-89,13,7A,16.47624485990797,461.1387743398212,415.4002041534959
554B554C,Z_22,13.30595979596626,185699.77839770316,447675.14324593265,ml,TRUE,-89,13,7A,16.47624485990797,461.1387743398212,415.4002041534959
554B554C,Z_21,31.54222950572461,185702.92226854997,447679.94700189633,ml,TRUE,-98,14,7A,38.66257459619212,454.8412907667161,408.8106058843876
071E2A4C,Z_21,24.7515479612489,185711.86663022984,447686.5643150336,ml,TRUE,-98,14,7A,38.66257459619212,454.8412907667161,408.8106058843876
19614B34,Z_21,23.16150527654487,185727.21497356915,447697.8111458909,ml,TRUE,-98,14,7A,38.66257459619212,454.8412907667161,408.8106058843876
19614B34,Z_20,12.516640081949342,185720.6334772982,447666.38618633,ml,TRUE,-85,15,7A,38.58104820224423,449.80198745864146,399.995122881957
071E2A4C,Z_19,17.81044813739373,185714.5961364672,447684.0622457554,ml,TRUE,-80,16,7A,38.23861359076114,441.5501425938199,391.554440915333
554B554C,Z_19,9.369044801011372,185725.3460050324,447691.44284384465,ml,TRUE,-80,16,7A,38.23861359076114,441.5501425938199,391.554440915333
19614B34,Z_18,31.23480604801467,185712.27740721504,447687.020579401,ml,TRUE,-94,19,8A,50.305504688444906,434.78845262471594,384.5564484903176
554B554C,Z_18,36.719204011660224,185708.11684886852,447683.3952638112,ml,TRUE,-94,19,8A,50.305504688444906,434.78845262471594,384.5564484903176
071E2A4C,Z_17,25.56616413319425,185758.27007882303,447743.2704426594,ml,TRUE,-96,16,8A,43.05656257932888,429.4614443040589,379.08105194976514
19614B34,Z_17,35.128769190965755,185768.90441468323,447739.2501552593,ml,TRUE,-96,16,8A,43.05656257932888,429.4614443040589,379.08105194976514
554B554C,Z_17,22.237764219069337,185751.6121444289,447721.616804543,ml,TRUE,-96,16,8A,43.05656257932888,429.4614443040589,379.08105194976514
19614B34,Z_16,73.73428640057061,185808.47951119745,447763.72493109293,ml,TRUE,-96,14,8A,49.261795591781855,425.5820958721324,375.194917104863
071E2A4C,Z_16,28.45555901046854,185734.8513237322,447788.6440410754,ml,TRUE,-96,14,8A,49.261795591781855,425.5820958721324,375.194917104863
554B554C,Z_16,42.47306416106176,185758.7738180117,447795.26923449704,ml,TRUE,-96,14,8A,49.261795591781855,425.5820958721324,375.194917104863
19614B34,Z_15,44.51545037433161,185763.2458122913,447750.2407431338,ml,TRUE,-80,17,21A,38.68910385699899,423.06764942876913,372.9477278299981
071E2A4C,Z_15,28.07539553083597,185757.4870755445,447802.81814886385,ml,TRUE,-80,17,21A,38.68910385699899,423.06764942876913,372.9477278299981
554B554C,Z_15,27.844274450190166,185755.0904526543,447805.1064336757,ml,TRUE,-80,17,21A,38.68910385699899,423.06764942876913,372.9477278299981
19614B34,Z_14,76.04965735169101,185832.14755764944,447651.3442531889,ml,TRUE,-91,16,6,51.17025154050637,431.1978912568341,376.8337152087386
554B554C,Z_14,105.6495498998271,185855.06086893447,447697.5600565129,ml,TRUE,-91,16,6,51.17025154050637,431.1978912568341,376.8337152087386
071E2A4C,Z_14,88.52569602252137,185844.98677103803,447662.9197099423,ml,TRUE,-91,16,6,51.17025154050637,431.1978912568341,376.8337152087386
19614B34,Z_13,94.80980363774437,185830.83997740777,447744.3206068388,ml,TRUE,-95,16,8A,54.12933090293285,422.6827178928333,367.86197247344455
554B554C,Z_13,103.69758981486804,185855.91629582233,447716.63658355863,ml,TRUE,-95,16,8A,54.12933090293285,422.6827178928333,367.86197247344455
071E2A4C,Z_13,39.43392724784398,185792.2286866907,447702.8186680326,ml,TRUE,-95,16,8A,54.12933090293285,422.6827178928333,367.86197247344455
19614B34,Z_12,22.10067585812006,185771.37503212423,447727.12484946224,ml,TRUE,-88,16,8A,31.679256610131233,415.5423941225097,360.40423508337454
071E2A4C,Z_12,24.870227350908262,185782.83886224273,447706.2335923194,ml,TRUE,-88,16,8A,31.679256610131233,415.5423941225097,360.40423508337454
554B554C,Z_12,9.124818906618714,185764.7773420332,447715.69658186333,ml,TRUE,-88,16,8A,31.679256610131233,415.5423941225097,360.40423508337454
554B554C,Z_11,23.72027343768796,185782.67289755488,447735.75280043087,ml,TRUE,-66,16,8A,18.077587177457303,409.8464676730662,354.55605274619717
071E2A4C,Z_11,26.778298054270167,185781.7641415364,447748.47422396136,ml,TRUE,-66,16,8A,18.077587177457303,409.8464676730662,354.55605274619717
19614B34,Z_11,14.879490527351336,185772.9940906245,447729.3505669067,ml,TRUE,-66,16,8A,18.077587177457303,409.8464676730662,354.55605274619717
554B554C,Z_10,41.10406481828514,185750.93406511028,447719.234010785,ml,TRUE,-74,20,8A,29.994266529732865,405.8881680013623,350.3980256948877
071E2A4C,Z_10,46.58440308383366,185763.7229665036,447712.9476410932,ml,TRUE,-74,20,8A,29.994266529732865,405.8881680013623,350.3980256948877
19614B34,Z_10,35.01557383393521,185772.71849149835,447726.81713189307,ml,TRUE,-74,20,8A,29.994266529732865,405.8881680013623,350.3980256948877
19614B34,Z_9,12.39035147428758,185758.91417313888,447796.6209557734,ml,TRUE,-89,12,21A,38.09730803784375,403.3494105941305,347.99074453879683
554B554C,Z_9,35.16847733425256,185756.25389682612,447819.2451890178,ml,TRUE,-89,12,21A,38.09730803784375,403.3494105941305,347.99074453879683
071E2A4C,Z_9,62.246348169894546,185822.33127311408,447792.59823742247,ml,TRUE,-89,12,21A,38.09730803784375,403.3494105941305,347.99074453879683
071E2A4C,Z_8,70.76454264684719,185831.77696103885,447801.43491984665,ml,TRUE,-87,15,21A,16.183241751480633,402.10113306209496,347.3706092306419
19614B34,Z_8,12.348807929357346,185758.06426477453,447821.2076482753,ml,TRUE,-87,15,21A,16.183241751480633,402.10113306209496,347.3706092306419
554B554C,Z_8,49.04895987504081,185809.49786517344,447799.45182814775,ml,TRUE,-87,15,21A,16.183241751480633,402.10113306209496,347.3706092306419
19614B34,Z_7,15.364917982871042,185762.95135772496,447818.9661663397,ml,TRUE,-94,17,21A,17.944996152784814,402.5571968402077,348.54715897683906
554B554C,Z_7,14.384952584700358,185754.51019396883,447822.2072065754,ml,TRUE,-94,17,21A,17.944996152784814,402.5571968402077,348.54715897683906
071E2A4C,Z_7,13.128505395164124,185766.35744141665,447821.8384355382,ml,TRUE,-94,17,21A,17.944996152784814,402.5571968402077,348.54715897683906
19614B34,Z_6,22.37517350836209,185770.82792750283,447838.3021576497,ml,TRUE,-83,16,21A,40.39531635282109,404.6612505800753,351.50235262934376
554B554C,Z_6,54.428403501668825,185816.6458029259,447849.5574679701,ml,TRUE,-83,16,21A,40.39531635282109,404.6612505800753,351.50235262934376
071E2A4C,Z_6,50.33328525052574,185767.3687641757,447809.1474347084,ml,TRUE,-83,16,21A,40.39531635282109,404.6612505800753,351.50235262934376
19614B34,Z_5,68.46704132466513,185778.87775434548,447817.469372237,ml,TRUE,-90,14,22A2,57.67020642288528,408.064888273668,356.1919226713289
554B554C,Z_5,71.88819946635293,185777.18029366524,447813.6278122437,ml,TRUE,-90,14,22A2,57.67020642288528,408.064888273668,356.1919226713289
071E2A4C,Z_5,74.00125544782512,185784.58244424273,447813.2246786123,ml,TRUE,-90,14,22A2,57.67020642288528,408.064888273668,356.1919226713289
554B554C,Z_4,69.46790869158653,185845.941440847,447684.5904335768,ml,TRUE,-80,19,6,29.791945486357815,413.36240048526486,353.922589712909
071E2A4C,Z_4,24.843676546162815,185806.35580450352,447658.48195013666,ml,TRUE,-80,19,6,29.791945486357815,413.36240048526486,353.922589712909
19614B34,Z_4,73.51990317164962,185844.57644546236,447696.4058276449,ml,TRUE,-80,19,6,29.791945486357815,413.36240048526486,353.922589712909
19614B34,Z_3,59.3556804087372,185841.3652203714,447689.78940095665,ml,TRUE,-81,16,6,50.09849657187727,404.7012042477121,344.3544415043591
554B554C,Z_3,31.46091460132008,185790.05449446035,447714.0970174422,ml,TRUE,-81,16,6,50.09849657187727,404.7012042477121,344.3544415043591
071E2A4C,Z_3,18.04253559982405,185790.31672391083,447699.7784666604,ml,TRUE,-81,16,6,50.09849657187727,404.7012042477121,344.3544415043591
071E2A4C,Z_2,20.94007433395091,185797.9802864492,447723.3686905743,ml,TRUE,-91,14,8A,26.946984334450857,397.33455811588914,336.37592550135037
554B554C,Z_2,14.20617628278732,185797.35165574276,447709.076761118,ml,TRUE,-91,14,8A,26.946984334450857,397.33455811588914,336.37592550135037
19614B34,Z_2,22.061207072822125,185778.1961791438,447730.07801160455,ml,TRUE,-91,14,8A,26.946984334450857,397.33455811588914,336.37592550135037
071E2A4C,Z_1,4.86675545022514,185779.482267176,447735.435104229,ml,TRUE,-52,16,8A,7.0259445803641665,391.322749123936,330.1023252408458
554B554C,Z_1,4.469077702632188,185779.6649846526,447732.3821076667,ml,TRUE,-52,16,8A,7.0259445803641665,391.322749123936,330.1023252408458
19614B34,Z_1,6.40228257995506,185777.63088253624,447732.7025907071,ml,TRUE,-52,16,8A,7.0259445803641665,391.322749123936,330.1023252408458
34075261,Y_12,11.106273739337036,185798.8668797704,447713.87706811505,ml,TRUE,-65,15,8A,41.21088916081909,380.3597560764893,312.5001021543466
521E1933,Y_12,26.82882689072185,185784.03165824327,447719.5382481853,ml,TRUE,-65,15,8A,41.21088916081909,380.3597560764893,312.5001021543466
552A2D4B,Y_12,8.9835734412804,185811.14518598816,447716.2252564769,ml,TRUE,-65,15,8A,41.21088916081909,380.3597560764893,312.5001021543466
552A2D4B,Y_11,27.12821067855223,185781.8389860323,447732.0291168468,ml,TRUE,-78,18,8A,31.96187395426452,374.4026751705395,305.7369714635251
34075261,Y_11,22.361690500435973,185786.76929595423,447729.965465128,ml,TRUE,-78,18,8A,31.96187395426452,374.4026751705395,305.7369714635251
521E1933,Y_11,27.91614763308403,185781.07520391187,447734.11146049545,ml,TRUE,-78,18,8A,31.96187395426452,374.4026751705395,305.7369714635251
521E1933,Y_10,6.155294180836276,185814.61649054333,447761.5316181912,ml,TRUE,-85,17,8A,39.930165545677816,370.0908621246127,300.90509732002556
552A2D4B,Y_10,32.59980722766721,185836.03303314335,447777.05094809225,ml,TRUE,-85,17,8A,39.930165545677816,370.0908621246127,300.90509732002556
34075261,Y_10,23.2871962907264,185831.09537153592,447767.1009611152,ml,TRUE,-85,17,8A,39.930165545677816,370.0908621246127,300.90509732002556
34075261,Y_9,20.76915800371814,185828.30222415045,447771.8474529912,ml,TRUE,-71,13,20,45.57829036092527,367.3447689349743,298.0984056754069
521E1933,Y_9,34.55049712636955,185807.4051424522,447748.3063299512,ml,TRUE,-71,13,20,45.57829036092527,367.3447689349743,298.0984056754069
552A2D4B,Y_9,25.89162641037817,185809.0988594252,447756.8607425932,ml,TRUE,-71,13,20,45.57829036092527,367.3447689349743,298.0984056754069
521E1933,Y_8,52.79859561812695,185863.0761761874,447796.766450512,ml,TRUE,-80,14,20,45.19969087431542,366.1539420997716,297.37424457940074
34075261,Y_8,49.57400714501292,185860.97131567335,447809.2009367965,ml,TRUE,-80,14,20,45.19969087431542,366.1539420997716,297.37424457940074
552A2D4B,Y_8,35.90941582557406,185845.16302967785,447795.4070054377,ml,TRUE,-80,14,20,45.19969087431542,366.1539420997716,297.37424457940074
521E1933,Y_7,36.732699212774314,185848.96116570747,447833.6387306954,ml,TRUE,-70,17,22A2,55.635745844256725,366.511105860792,298.74775850557126
34075261,Y_7,28.518589130659,185840.5612429433,447836.0332176712,ml,TRUE,-70,17,22A2,55.635745844256725,366.511105860792,298.74775850557126
552A2D4B,Y_7,54.70172050895071,185856.86890975555,447801.0416586901,ml,TRUE,-70,17,22A2,55.635745844256725,366.511105860792,298.74775850557126
521E1933,Y_6,86.855158345146,185899.85354914417,447860.979852768,ml,TRUE,-80,16,22A2,31.045269254674935,368.2747439000454,302.19034578375226
34075261,Y_6,25.79944740127181,185829.9846233832,447877.1313361276,ml,TRUE,-80,16,22A2,31.045269254674935,368.2747439000454,302.19034578375226
552A2D4B,Y_6,78.27486234744268,185874.4710600003,447906.19475332735,ml,TRUE,-80,16,22A2,31.045269254674935,368.2747439000454,302.19034578375226
521E1933,Y_5,41.70634698138274,185848.92399857237,447860.0231065116,ml,TRUE,-91,19,22A2,9.050620866436978,371.34369928414554,307.63255185219657
34075261,Y_5,3.776150135405626,185817.3902721286,447881.24130687566,ml,TRUE,-91,19,22A2,9.050620866436978,371.34369928414554,307.63255185219657
552A2D4B,Y_5,13.61657104889123,185827.12692445345,447885.80317012744,ml,TRUE,-91,19,22A2,9.050620866436978,371.34369928414554,307.63255185219657
34075261,Y_4,17.415425425229284,185829.86266570937,447899.0497839919,ml,TRUE,-84,18,22A2,21.204980189084257,376.2700483064468,314.97074281688344
521E1933,Y_4,15.661781189193247,185825.42115097507,447896.2026247876,ml,TRUE,-84,18,22A2,21.204980189084257,376.2700483064468,314.97074281688344
552A2D4B,Y_4,28.45677648676632,185830.38311709985,447883.87559634825,ml,TRUE,-84,18,22A2,21.204980189084257,376.2700483064468,314.97074281688344
521E1933,Y_2,28.022639583617593,185827.88690938,447983.12422808533,ml,TRUE,-81,14,35A,31.2039034366,389.96464924727275,334.80461851303767
552A2D4B,Y_2,27.923621540880333,185842.7013469285,447966.8131554556,ml,TRUE,-81,14,35A,31.2039034366,389.96464924727275,334.80461851303767
34075261,Y_2,35.87231147999282,185831.9544852605,447989.8870083081,ml,TRUE,-81,14,35A,31.2039034366,389.96464924727275,334.80461851303767
552A2D4B,Y_1,15.278149345633564,185832.44157657848,447982.86231247464,ml,TRUE,-75,16,35A,8.183572714653723,398.49362705377945,347.0056403729005
34075261,Y_1,6.9636897268422455,185823.64783672863,447985.11742941383,ml,TRUE,-75,16,35A,8.183572714653723,398.49362705377945,347.0056403729005
521E1933,Y_1,7.879953565073294,185824.55873124787,447985.2999737783,ml,TRUE,-75,16,35A,8.183572714653723,398.49362705377945,347.0056403729005
2A786119,X_24,18.16025115527521,185827.85228497343,447992.3074104618,ml,TRUE,-79,64,35A,20.24575391207117,408.80691593622936,360.52974401926303
4C524C66,X_24,20.90232077447638,185829.7527948182,447990.27803077735,ml,TRUE,-79,64,35A,20.24575391207117,408.80691593622936,360.52974401926303
78073433,X_24,44.27757136895598,185859.60128597816,447992.4296717583,ml,TRUE,-79,64,35A,20.24575391207117,408.80691593622936,360.52974401926303
2A786119,X_23,49.12149376294678,185834.08232111324,447985.8509498,ml,TRUE,-79,62,35A,44.748660774733565,420.4233361455179,375.23389798528655
78073433,X_23,37.09045196141432,185845.8146186244,448007.1140800232,ml,TRUE,-79,62,35A,44.748660774733565,420.4233361455179,375.23389798528655
4C524C66,X_23,54.05197082616995,185840.5903443915,447983.0686944278,ml,TRUE,-79,62,35A,44.748660774733565,420.4233361455179,375.23389798528655
4C4B664C,X_11,9.244110082857524,185847.20838586957,447912.17573146464,ml,TRUE,-72,13,22A2,26.497746973567168,360.02822034208856,291.48605356386037
191E4C07,X_11,22.477392801457324,185827.6522749949,447887.8177294848,ml,TRUE,-72,13,22A2,26.497746973567168,360.02822034208856,291.48605356386037
33557852,X_11,27.65293789539864,185835.20514812056,447879.5148141833,ml,TRUE,-72,13,22A2,26.497746973567168,360.02822034208856,291.48605356386037
191E4C07,X_10,51.89721029098984,185828.68285194665,447982.3172498294,ml,TRUE,-80,17,22A2,48.16119076551404,366.3219391033772,301.3020101058152
4C4B664C,X_10,16.31954701700253,185839.96631608752,447948.0956381552,ml,TRUE,-80,17,22A2,48.16119076551404,366.3219391033772,301.3020101058152
33557852,X_10,21.22425006373093,185838.3995564916,447952.90439059,ml,TRUE,-80,17,22A2,48.16119076551404,366.3219391033772,301.3020101058152
