cp,tag,x_cal,y_cal,x_est,y_est,error
I_20,554B554C,186216.07046830078,447944.45516886073,186208.42780476512,447971.6134725502,28.21318424438172
I_21,071E2A4C,186215.24962233807,447919.47236984945,186198.58749386616,447970.40571999963,53.58948294894886
I_21,19614B34,186215.24962233807,447919.47236984945,186233.6427066467,447933.87481455266,23.360992355064703
I_21,554B554C,186215.24962233807,447919.47236984945,186229.35554799432,447905.81531089457,19.63396032176204
I_22,071E2A4C,186214.42877911837,447894.4895706418,186226.31388924326,447938.90451805555,45.9776401792181
I_22,19614B34,186214.42877911837,447894.4895706418,186230.94783216194,447880.9734663294,21.343949710380812
I_22,554B554C,186214.42877911837,447894.4895706418,186207.2132710399,447874.9102533978,20.866557468159595
I_23,071E2A4C,186213.60793864325,447869.5067712335,186229.1276833778,447872.1645107751,15.745667851709955
I_23,19614B34,186213.60793864325,447869.5067712335,186243.603890702,447897.61693017604,41.1088576305064
I_23,554B554C,186213.60793864325,447869.5067712335,186261.09477039488,447886.79362647433,50.53547817052835
I_24,071E2A4C,186212.78710091204,447844.5239716316,186228.3107629406,447847.31642767705,15.7728213564421
I_24,19614B34,186212.78710091204,447844.5239716316,186207.88369435514,447882.432962018,38.22479493704322
I_24,554B554C,186212.78710091204,447844.5239716316,186189.77429123796,447853.5652219986,24.725161623221112
I_3,071E2A4C,186235.30740268456,447768.75474357256,186230.7072735716,447787.15134040604,18.96301565968543
I_3,19614B34,186235.30740268456,447768.75474357256,186221.76087652246,447817.4601310788,50.55416049339688
I_3,554B554C,186235.30740268456,447768.75474357256,186270.4010204551,447763.256480971,35.52172433680139
I_4,071E2A4C,186234.48657612898,447743.77194591134,186230.88856842177,447777.8740110026,34.29134734811868
I_4,19614B34,186234.48657612898,447743.77194591134,186253.5039383507,447712.72041953256,36.41232423678189
I_4,554B554C,186234.48657612898,447743.77194591134,186272.8019487062,447788.3947575317,58.81550044535563
I_5,071E2A4C,186233.66575231781,447718.78914804326,186214.6693084304,447765.2052337568,50.1529450115814
I_5,19614B34,186233.66575231781,447718.78914804326,186224.12521203957,447728.68995682773,13.749469931147798
I_5,554B554C,186233.66575231781,447718.78914804326,186259.44465622664,447738.51953388896,32.46290209393853
I_6,071E2A4C,186232.84493125047,447693.8063499855,186223.56499414952,447716.93207791884,24.918196665199734
I_6,19614B34,186232.84493125047,447693.8063499855,186268.34912994664,447685.4600794761,36.472021557252404
I_6,554B554C,186232.84493125047,447693.8063499855,186249.49565155926,447716.34496561973,28.022057053517145
I_7,071E2A4C,186232.0241129275,447668.8235517236,186247.69956112435,447640.937927629,31.989493702142493
I_7,19614B34,186232.0241129275,447668.8235517236,186217.51649671336,447681.5833218164,19.320524346854352
I_7,554B554C,186232.0241129275,447668.8235517236,186212.05401160865,447696.0340113327,33.75224524122655
I_8,071E2A4C,186231.20329734846,447643.8407532709,186230.65731474836,447621.14523378445,22.702085845998656
I_8,19614B34,186231.20329734846,447643.8407532709,186255.4245324746,447607.57205067045,43.61292261881926
I_8,554B554C,186231.20329734846,447643.8407532709,186226.53307134224,447585.24902976706,58.77755587040939
I_9,071E2A4C,186230.38248451412,447618.85795459914,186244.5035977914,447606.73925372487,18.608297908987716
I_9,19614B34,186230.38248451412,447618.85795459914,186233.4217137488,447577.890312731,41.08022145240932
I_9,554B554C,186230.38248451412,447618.85795459914,186251.72664989496,447549.78895532206,72.29177032651603
J_1,072A5219,186211.9662659249,447819.54117182194,186208.0143960169,447854.7040228849,35.38422488405081
J_1,07614B78,186211.9662659249,447819.54117182194,186176.23847315137,447810.32997112506,36.896089152446315
J_1,66782A34,186211.9662659249,447819.54117182194,186233.3755374567,447832.91425880644,25.242748721533896
J_10,072A5219,186204.57887451595,447594.6959645801,186207.9549687657,447591.54727838,4.6165178619609275
J_10,07614B78,186204.57887451595,447594.6959645801,186216.4514482605,447571.71721217193,25.86466836353601
J_10,66782A34,186204.57887451595,447594.6959645801,186232.64372129997,447591.8486257925,28.208916377311706
J_11,072A5219,186203.75806696847,447569.71316276654,186166.0019426095,447589.0066945412,42.40006244040297
J_11,07614B78,186203.75806696847,447569.71316276654,186159.59809813346,447585.2775900831,46.82258264129509
J_11,66782A34,186203.75806696847,447569.71316276654,186149.79581349666,447639.4198269859,88.15295704824248
J_12,072A5219,186202.9372621642,447544.7303607481,186167.96008454327,447512.0945084575,47.83828810750081
J_12,07614B78,186202.9372621642,447544.7303607481,186189.61478264417,447552.7147922843,15.531890017577425
J_12,66782A34,186202.9372621642,447544.7303607481,186190.29133991123,447513.0082077562,34.14988052785965
J_13,072A5219,186202.11646010354,447519.74755854055,186177.54398985254,447548.49741882493,37.820110531411096
J_13,07614B78,186202.11646010354,447519.74755854055,186159.63412058668,447536.2982545046,45.59248521106777
J_13,66782A34,186202.11646010354,447519.74755854055,186206.82925585573,447547.60892082605,28.257139844753894
J_14,072A5219,186201.29566078735,447494.76475612243,186163.62298088975,447551.41340359976,68.0316108267146
J_14,07614B78,186201.29566078735,447494.76475612243,186143.9986721092,447530.3027066119,67.42322179024254
J_14,66782A34,186201.29566078735,447494.76475612243,186223.662353313,447570.56978881545,79.03589005083487
J_15,072A5219,186200.47486421527,447469.78195350274,186126.541128186,447533.2364641254,97.43034558906508
J_15,07614B78,186200.47486421527,447469.78195350274,186146.16166683807,447527.1971215779,79.03432756995947
J_15,66782A34,186200.47486421527,447469.78195350274,186159.89104328497,447538.1877158257,79.53863740526535
J_16,072A5219,186194.37108053558,448045.20722133835,186193.86397812943,448048.7446190842,3.573560642058206
J_16,07614B78,186194.37108053558,448045.20722133835,186150.51515562276,447991.27228107257,69.51488999798582
J_16,66782A34,186194.37108053558,448045.20722133835,186180.06788168693,448052.5028526665,16.056392302754894
J_17,072A5219,186193.55022339892,448020.22442038066,186191.25314031536,448029.2583556003,9.321404199224453
J_17,07614B78,186193.55022339892,448020.22442038066,186198.0478368523,448008.6731856232,12.395948983359705
J_17,66782A34,186193.55022339892,448020.22442038066,186206.13079011685,448010.30202325754,16.022628486397792
J_18,072A5219,186192.72936900513,447995.24161922286,186208.02613033203,448005.1687794148,18.235663315832422
J_18,07614B78,186192.72936900513,447995.24161922286,186209.06694837028,447973.52925668604,27.17247111402477
J_18,66782A34,186192.72936900513,447995.24161922286,186218.40688751507,447996.81477157073,25.725663550974026
J_19,072A5219,186191.90851735597,447970.25881786074,186206.40094467232,447978.71640358435,16.779785630090128
J_19,07614B78,186191.90851735597,447970.25881786074,186214.58213095678,447962.0041450582,24.129491847022795
J_19,66782A34,186191.90851735597,447970.25881786074,186207.57801020116,447969.091445391,15.712917122818746
J_2,072A5219,186211.14543368132,447794.55837182456,186198.62741725054,447802.7898620807,14.981928020064636
J_2,07614B78,186211.14543368132,447794.55837182456,186211.44847647578,447809.33561175136,14.780346910322407
J_2,66782A34,186211.14543368132,447794.55837182456,186178.38208488584,447836.20544097293,52.989766870056876
J_20,072A5219,186191.08766845008,447945.27601631015,186204.07651250862,447964.10731848195,22.876363597888325
J_20,07614B78,186191.08766845008,447945.27601631015,186178.62409930507,447955.32424507354,16.009605151717857
J_20,66782A34,186191.08766845008,447945.27601631015,186209.73708171834,447973.1448244693,33.533134113308186
J_21,072A5219,186190.26682228813,447920.2932145573,186184.69785908755,447914.24943966756,8.218306762775867
J_21,07614B78,186190.26682228813,447920.2932145573,186188.87874139662,447896.2544912858,24.07876626995348
J_21,66782A34,186190.26682228813,447920.2932145573,186170.47233813952,447926.7866198707,20.832328609015622
J_22,072A5219,186189.44597886974,447895.3104126144,186159.59709818402,447893.81535656773,29.886299047773726
J_22,07614B78,186189.44597886974,447895.3104126144,186169.80372042782,447891.29225482687,20.049037600454774
J_22,66782A34,186189.44597886974,447895.3104126144,186204.1701394137,447846.77383298654,50.720809000779354
J_23,072A5219,186188.6251381956,447870.32761045394,186159.57788309423,447868.2931533104,29.11841418747742
J_23,07614B78,186188.6251381956,447870.32761045394,186177.3459675833,447897.3463380438,29.27851311588222
J_23,66782A34,186188.6251381956,447870.32761045394,186156.98570362956,447899.9277919986,43.32694966342107
J_24,072A5219,186187.8043002649,447845.3448081044,186191.86070891493,447823.9912472134,21.73543222164794
J_24,07614B78,186187.8043002649,447845.3448081044,186202.31337750607,447851.83867473697,15.896025485390119
J_24,66782A34,186187.8043002649,447845.3448081044,186188.32550523948,447833.0237797187,12.332047482361794
J_3,072A5219,186210.3246041822,447769.5755716218,186220.93282342225,447758.156258615,15.586373054433277
J_3,07614B78,186210.3246041822,447769.5755716218,186196.45711328374,447801.35683979595,34.675009885714886
J_3,66782A34,186210.3246041822,447769.5755716218,186226.14398502914,447772.4751633883,16.082923950332116
J_4,072A5219,186209.50377742632,447744.5927712143,186220.1914691422,447767.5913382054,25.36061588086208
J_4,07614B78,186209.50377742632,447744.5927712143,186214.14876344363,447782.5836475604,38.27378450902696
J_4,66782A34,186209.50377742632,447744.5927712143,186197.52179713105,447790.7643946476,47.70101322050376
J_5,072A5219,186208.682953415,447719.6099706063,186204.4236360267,447737.1555319564,18.055151832793392
J_5,07614B78,186208.682953415,447719.6099706063,186197.609796642,447731.24741379544,16.06377554936197
J_5,66782A34,186208.682953415,447719.6099706063,186187.6364945671,447754.864629718,41.05903577923903
J_6,072A5219,186207.86213214765,447694.6271698015,186202.22287495708,447687.67969737184,8.948105655518757
J_6,07614B78,186207.86213214765,447694.6271698015,186183.7877526423,447681.83611809975,27.2614517626082
J_6,66782A34,186207.86213214765,447694.6271698015,186199.33838583683,447684.77588156937,13.026977047798812
J_7,072A5219,186207.04131362413,447669.64436879655,186186.39815656925,447659.2203089174,23.12576393454535
J_7,07614B78,186207.04131362413,447669.64436879655,186192.89355537613,447634.7783331601,37.62711129553386
J_7,66782A34,186207.04131362413,447669.64436879655,186220.80170309902,447691.4033108374,25.744900023842163
J_8,072A5219,186206.22049784378,447644.6615675855,186213.53279873214,447614.2646741398,31.264050848069722
J_8,07614B78,186206.22049784378,447644.6615675855,186184.35157990424,447636.8760807759,23.213430955124924
J_8,66782A34,186206.22049784378,447644.6615675855,186217.07896163818,447646.3800490857,10.993607899180462
J_9,072A5219,186205.39968480793,447619.67876618693,186217.96053957508,447619.44294026453,12.563068349225636
J_9,07614B78,186205.39968480793,447619.67876618693,186172.66334639036,447609.99928360217,34.1373730110906
J_9,66782A34,186205.39968480793,447619.67876618693,186177.91069818143,447628.54570207937,28.883679437919895
K_1,34075261,186186.98346507843,447820.3620055649,186170.76719614863,447846.0978079447,30.41872617541611
K_1,521E1933,186186.98346507843,447820.3620055649,186170.39362898553,447833.24826888164,21.00662856950977
K_1,552A2D4B,186186.98346507843,447820.3620055649,186154.54507082806,447840.30813667586,38.080146636246575
K_10,34075261,186179.59607186558,447595.5167736124,186238.5444059519,447604.7774651731,59.671320579765876
K_10,521E1933,186179.59607186558,447595.5167736124,186181.06044437573,447616.4409033381,20.975309094862194
K_10,552A2D4B,186179.59607186558,447595.5167736124,186153.11461194808,447618.89544989436,35.3246404660889
K_11,34075261,186178.7752641159,447570.53396906826,186229.73533224876,447511.38729809615,78.07212838901344
K_11,521E1933,186178.7752641159,447570.53396906826,186218.55663497368,447544.20783329295,47.70348930827629
K_11,552A2D4B,186178.7752641159,447570.53396906826,186171.6599787906,447560.17958620953,12.563460098458552
K_12,34075261,186177.95445911036,447545.5511643059,186214.90949404746,447556.19754648505,38.45802985992781
K_12,521E1933,186177.95445911036,447545.5511643059,186172.31790929602,447511.8573179912,34.16205458234071
K_12,552A2D4B,186177.95445911036,447545.5511643059,186168.28403580005,447560.5762650879,17.868148771193454
K_13,34075261,186177.13365684781,447520.568359353,186183.7663660251,447510.3946572949,12.144836128883226
K_13,521E1933,186177.13365684781,447520.568359353,186166.29089116497,447561.05892380245,41.91719667497692
K_13,552A2D4B,186177.13365684781,447520.568359353,186163.66876300593,447517.94928407995,13.717249048518093
K_14,34075261,186176.31285732958,447495.585554187,186166.9038569783,447504.33938302007,12.851412640216944
K_14,521E1933,186176.31285732958,447495.585554187,186193.8503432108,447530.7854391013,39.32677598038733
K_14,552A2D4B,186176.31285732958,447495.585554187,186168.89757585348,447544.39706678304,49.37155214576962
K_15,34075261,186170.20913881256,448071.01088347135,186202.79011193203,447959.5033941969,116.16987550005894
K_15,521E1933,186170.20913881256,448071.01088347135,186177.9248120881,448047.97593694564,24.292805015828417
K_15,552A2D4B,186170.20913881256,448071.01088347135,186132.64380551208,448051.69565694797,42.240173314336474
K_16,34075261,186169.38827873382,448046.02807995904,186167.29496208645,448032.8108504723,13.381970329183567
K_16,521E1933,186169.38827873382,448046.02807995904,186135.4240040803,448022.2111101771,41.4827675346507
K_16,552A2D4B,186169.38827873382,448046.02807995904,186154.2997738868,448042.8471607428,15.420156470636698
K_17,34075261,186168.56742139946,448021.04527626024,186168.5401801865,448029.320705891,8.2754744672124
K_17,521E1933,186168.56742139946,448021.04527626024,186166.06986649637,448050.682336168,29.74210988600501
K_17,552A2D4B,186168.56742139946,448021.04527626024,186144.92617492407,448020.7882863839,23.642643225894794
K_18,34075261,186167.7465668078,447996.062472366,186202.0500434897,447977.7231693118,38.89805328005253
K_18,521E1933,186167.7465668078,447996.062472366,186183.3424265833,448017.6150114856,26.603435579626662
K_18,552A2D4B,186167.7465668078,447996.062472366,186167.2702266836,448041.48396567587,45.42399095648823
K_19,34075261,186166.92571495945,447971.07966825995,186191.21947267035,447955.16112762364,29.044562308728747
K_19,521E1933,186166.92571495945,447971.07966825995,186208.62373515812,447945.4813446186,48.92850970279004
K_19,552A2D4B,186166.92571495945,447971.07966825995,186195.4399930393,447974.58337908104,28.728732027933457
K_2,34075261,186186.16263263483,447795.3792028121,186187.72268654106,447772.12507795886,23.306395922154813
K_2,521E1933,186186.16263263483,447795.3792028121,186176.45087757747,447779.15701582097,18.907076375509526
K_2,552A2D4B,186186.16263263483,447795.3792028121,186176.6939693864,447790.5398526585,10.633667928857777
K_20,34075261,186166.10486585557,447946.0968639608,186159.24705128893,448004.30314724357,58.60888187148434
K_20,521E1933,186166.10486585557,447946.0968639608,186173.0762364748,447930.45607071015,17.12408893401086
K_20,552A2D4B,186166.10486585557,447946.0968639608,186162.6106864843,447935.76730317867,10.904545631532907
K_21,34075261,186165.28401949507,447921.11405946116,186022.39035577522,447823.4535527415,173.07851889828262
K_21,521E1933,186165.28401949507,447921.11405946116,186172.18947868154,447917.3619060177,7.8590089731017745
K_21,552A2D4B,186165.28401949507,447921.11405946116,186108.73111885486,447927.98284373747,56.96850681082901
K_22,34075261,186164.46317587775,447896.1312547765,186160.19392971613,447867.8348035779,28.616701648198685
K_22,521E1933,186164.46317587775,447896.1312547765,186171.0842253103,447876.95088531537,20.29100461420552
K_22,552A2D4B,186164.46317587775,447896.1312547765,186140.00317241828,447897.56343656144,24.50189612872314
K_23,34075261,186163.64233500377,447871.14844988566,186172.51508000813,447872.3713419528,8.9566215126259
K_23,521E1933,186163.64233500377,447871.14844988566,186178.45264581006,447844.24814511085,30.707844326112802
K_23,552A2D4B,186163.64233500377,447871.14844988566,186121.1318721157,447890.56605604145,46.735242417049776
K_24,34075261,186162.82149687424,447846.1656447915,186186.41484883314,447814.5961649081,39.41165204309495
K_24,521E1933,186162.82149687424,447846.1656447915,186161.38151967776,447812.2248781365,33.971299290095594
K_24,552A2D4B,186162.82149687424,447846.1656447915,186138.6364458984,447843.74674693646,24.305714503746625
K_3,34075261,186185.3418029361,447770.39639986574,186143.92805733817,447774.06976545084,41.576338693689316
K_3,521E1933,186185.3418029361,447770.39639986574,186149.93955430976,447780.7853119427,36.89510403757983
K_3,552A2D4B,186185.3418029361,447770.39639986574,186142.3201691254,447756.7593681603,45.13124870285575
K_4,34075261,186184.5209759805,447745.4135967106,186209.467521319,447758.8566547657,28.338065110358222
K_4,521E1933,186184.5209759805,447745.4135967106,186205.79037845874,447768.52070555236,31.405826860736987
K_4,552A2D4B,186184.5209759805,447745.4135967106,186167.9293479654,447771.08010418655,30.562259834712755
K_5,34075261,186183.7001517687,447720.43079336995,186183.25399084468,447722.9663410962,2.574502251363269
K_5,521E1933,186183.7001517687,447720.43079336995,186190.43316831623,447723.76464469597,7.513193495014221
K_5,552A2D4B,186183.7001517687,447720.43079336995,186169.16668174783,447675.69419504056,47.03812263400934
K_6,34075261,186182.87933030058,447695.4479898151,186173.26278628854,447705.2096821685,13.702866719707044
K_6,521E1933,186182.87933030058,447695.4479898151,186218.65271172632,447685.0121838835,37.264471874329416
K_6,552A2D4B,186182.87933030058,447695.4479898151,186184.8787891173,447716.54660496465,21.193145042418507
K_7,34075261,186182.0585115761,447670.46518606227,186188.73897176114,447696.3666977761,26.749146852643978
K_7,521E1933,186182.0585115761,447670.46518606227,186172.8308311398,447715.5253380005,45.99529735669356
K_7,552A2D4B,186182.0585115761,447670.46518606227,186166.2012221272,447713.59853953676,45.95584631602144
K_8,34075261,186181.2376955953,447645.4823821207,186186.22162951293,447648.68226611713,5.9227404878144005
K_8,521E1933,186181.2376955953,447645.4823821207,186177.44417237808,447637.48194749077,8.854251671775453
K_8,552A2D4B,186181.2376955953,447645.4823821207,186177.12633059747,447621.3745387874,24.45590792277147
K_9,34075261,186180.4168823583,447620.49957796466,186194.25265146088,447604.5049650601,21.148431351444263
K_9,521E1933,186180.4168823583,447620.49957796466,186190.0822746939,447617.73871052405,10.051974832145254
K_9,552A2D4B,186180.4168823583,447620.49957796466,186153.2023279584,447576.2519509111,51.94693899603509
L_1,191E4C07,186162.00066148804,447821.18283949606,186146.13207243267,447772.7582122178,50.95838150534371
L_1,33557852,186162.00066148804,447821.18283949606,186118.22138028813,447827.0409176826,44.16947523369633
L_1,4C4B664C,186162.00066148804,447821.18283949606,186128.44383915016,447811.6627225589,34.8811260126941
L_10,191E4C07,186154.6132664713,447596.33758285816,186148.30271573912,447576.3381918166,20.971377937025167
L_10,33557852,186154.6132664713,447596.33758285816,186144.86242736806,447597.69555642694,9.844945679428768
L_10,4C4B664C,186154.6132664713,447596.33758285816,186144.9845634959,447563.2217390151,34.487259015877385
L_11,191E4C07,186153.7924585201,447571.3547755546,186194.71143024322,447550.43894161464,45.95469895758244
L_11,33557852,186153.7924585201,447571.3547755546,186169.08184824215,447562.9498859588,17.44728079645883
L_11,4C4B664C,186153.7924585201,447571.3547755546,186152.40186132104,447557.5283049122,13.896224343159854
L_12,191E4C07,186152.971653313,447546.3719680665,186115.49114356568,447564.5647086012,41.66250615460261
L_12,33557852,186152.971653313,447546.3719680665,186139.64086910474,447533.87867666455,18.269979136852758
L_12,4C4B664C,186152.971653313,447546.3719680665,186196.7908635629,447528.2094277864,47.434176037439535
L_13,191E4C07,186152.15085084905,447521.3891603595,186154.07442072924,447517.6719099264,4.1854595764914295
L_13,33557852,186152.15085084905,447521.3891603595,186130.142985087,447543.171552498,30.964798766916225
L_13,4C4B664C,186152.15085084905,447521.3891603595,186164.83267203302,447539.09375881153,21.778002545908105
L_14,191E4C07,186151.3300511281,447496.4063524533,186164.05261061442,447507.5342842739,16.902496457253775
L_14,33557852,186151.3300511281,447496.4063524533,186154.60052567945,447518.2717975121,22.1086790969068
L_14,4C4B664C,186151.3300511281,447496.4063524533,186138.42893192335,447527.22247578524,33.40766878945235
L_15,191E4C07,186145.22633446546,448071.83174504037,186171.26566526594,448047.1800983768,35.8573623090287
L_15,33557852,186145.22633446546,448071.83174504037,186114.75553770395,448050.96833767724,36.92900245174513
L_15,4C4B664C,186145.22633446546,448071.83174504037,186129.3351901093,448027.59922355297,47.000472615515456
L_16,191E4C07,186144.4054741887,448046.84893879096,186137.74175797697,447995.6763035955,51.60468686661011
L_16,33557852,186144.4054741887,448046.84893879096,186120.34936759342,448010.92148286843,43.23746469891002
L_16,4C4B664C,186144.4054741887,448046.84893879096,186163.4870267524,448022.3741626515,31.034179791305537
L_17,2A786119,186143.58461665598,448021.8661323474,186066.54989650828,447943.6318305465,109.7950549273878
L_17,4C524C66,186143.58461665598,448021.8661323474,186069.9893545242,447960.6121775669,95.75129024974507
L_17,78073433,186143.58461665598,448021.8661323474,186068.54090619896,447995.6799467629,79.4812858138333
L_18,191E4C07,186142.763761866,447996.8833256997,186165.5979219466,447975.6935190184,31.151352679749092
L_18,33557852,186142.763761866,447996.8833256997,186110.47596456,447995.2534161865,32.32891058935206
L_18,4C4B664C,186142.763761866,447996.8833256997,186169.07448237855,447967.49780224095,39.443161673928415
L_19,191E4C07,186141.94290981974,447971.90051885915,186127.98202596532,447954.6956328383,22.1565877559577
L_19,33557852,186141.94290981974,447971.90051885915,186151.9531610161,447955.4045603508,19.295641376311348
L_19,4C4B664C,186141.94290981974,447971.90051885915,186135.72774202528,447963.9444996878,10.09586805421184
L_2,191E4C07,186161.179828845,447796.2000340037,186155.4343544994,447783.9393641294,13.540107134842382
L_2,33557852,186161.179828845,447796.2000340037,186161.8981255631,447799.0897509826,2.9776524970688896
L_2,4C4B664C,186161.179828845,447796.2000340037,186174.6562608656,447755.5787041488,42.798442251851654
L_20,191E4C07,186141.12206051688,447946.9177118184,186144.94167426627,447966.5597826668,20.010007406477285
L_20,33557852,186141.12206051688,447946.9177118184,186106.0054439437,447948.5762213741,35.15575932182883
L_20,4C4B664C,186141.12206051688,447946.9177118184,186140.69149280028,447949.66140693583,2.7772741052897163
L_21,191E4C07,186140.3012139573,447921.93490457576,186153.48855647474,447876.45312953077,47.35501941626447
L_21,33557852,186140.3012139573,447921.93490457576,186156.0680407365,447939.2809761935,23.440968991341375
L_21,4C4B664C,186140.3012139573,447921.93490457576,186138.3500972042,447926.3231392607,4.802443152642739
L_22,191E4C07,186139.48037014165,447896.95209714345,186183.31313946476,447878.3776606574,47.60589624518903
L_22,33557852,186139.48037014165,447896.95209714345,186124.7724008587,447883.61515730695,19.854428338054007
L_22,4C4B664C,186139.48037014165,447896.95209714345,186134.67373111562,447905.405587158,9.724467705354819
L_23,191E4C07,186138.65952906932,447871.9692895085,186163.25163742836,447859.9873133759,27.35579546610853
L_23,33557852,186138.65952906932,447871.9692895085,186122.637481698,447879.14897365664,17.557159976376205
L_23,4C4B664C,186138.65952906932,447871.9692895085,186169.9745355307,447798.24157630827,80.10246764867843
L_24,191E4C07,186137.8386907395,447846.9864816636,186139.8538298196,447846.6568918385,2.0419145341879656
L_24,33557852,186137.8386907395,447846.9864816636,186116.80632732378,447850.14444225427,21.268122294724748
L_24,4C4B664C,186137.8386907395,447846.9864816636,186136.21162582462,447822.4474744483,24.592889528266706
L_3,191E4C07,186160.35899894623,447771.21722831484,186169.54650559317,447761.78794223414,13.165170503235178
L_3,33557852,186160.35899894623,447771.21722831484,186135.73029372672,447783.01622680883,27.309146567602742
L_3,4C4B664C,186160.35899894623,447771.21722831484,186153.82858964507,447775.2784541238,7.6902406147202225
L_4,191E4C07,186159.53817179071,447746.2344224205,186165.2114449382,447707.01588848373,39.62675147366673
L_4,33557852,186159.53817179071,447746.2344224205,186187.94141454715,447749.3774975819,28.576618424005922
L_4,4C4B664C,186159.53817179071,447746.2344224205,186156.48100767494,447714.08501254447,32.29443927068206
L_5,191E4C07,186158.7173473784,447721.25161632284,186140.65703579396,447723.40287957113,18.187984717680926
L_5,33557852,186158.7173473784,447721.25161632284,186154.55261776428,447728.78902176424,8.611472205543388
L_5,4C4B664C,186158.7173473784,447721.25161632284,186158.22239339724,447707.77223087783,13.488469572884854
L_6,2A786119,186157.8965257098,447696.2688100316,186054.1803479984,447799.6196264993,146.41870366728634
L_6,4C524C66,186157.8965257098,447696.2688100316,186065.04202875803,447786.94412232563,129.7843205621852
L_6,78073433,186157.8965257098,447696.2688100316,186048.87236429355,447764.62958512735,128.68357837816725
L_7,191E4C07,186157.0757067848,447671.28600353416,186180.1097548866,447689.3444724295,29.269022375195995
L_7,33557852,186157.0757067848,447671.28600353416,186169.0642860091,447646.23227069096,27.774368781226837
L_7,4C4B664C,186157.0757067848,447671.28600353416,186154.769741049,447683.9792553889,12.901012387501128
L_8,191E4C07,186156.25489060307,447646.303196847,186124.48436967976,447628.0579667662,36.63679053137076
L_8,33557852,186156.25489060307,447646.303196847,186152.56186370662,447637.393647417,9.644610863207683
L_8,4C4B664C,186156.25489060307,447646.303196847,186130.18061226927,447727.8279442585,85.59294615296962
L_9,191E4C07,186155.4340771656,447621.320389956,186142.0167073421,447621.47916728386,13.418309253444257
L_9,33557852,186155.4340771656,447621.320389956,186158.50987905986,447635.2690787383,14.283783673722429
L_9,4C4B664C,186155.4340771656,447621.320389956,186155.87521862844,447654.60277424305,33.28530771407364
M_1,1E557866,186137.01785515432,447822.0036736283,186108.39662330772,447809.7150854825,31.147781799575995
M_1,344C194C,186137.01785515432,447822.0036736283,186133.14972690286,447802.8418123191,19.548384715948668
M_1,55665534,186137.01785515432,447822.0036736283,186123.84558754248,447823.88453905634,13.305874221416312
M_10,1E557866,186129.6304583329,447597.15839229437,186145.6423358137,447560.5867497969,39.92324204551837
M_10,344C194C,186129.6304583329,447597.15839229437,186147.98021275725,447586.02541535295,21.46291366549136
M_10,55665534,186129.6304583329,447597.15839229437,186161.27433114804,447589.0877399577,32.656854041403804
M_11,1E557866,186128.80965018066,447572.17558226065,186162.09923750884,447567.990326255,33.55164664086741
M_11,344C194C,186128.80965018066,447572.17558226065,186158.9622633001,447553.1105428015,35.674301780280025
M_11,55665534,186128.80965018066,447572.17558226065,186138.0732499451,447592.2234083101,22.08460119414435
M_12,1E557866,186127.98884477178,447547.19277201715,186146.0679104087,447548.47760605725,18.124663108983736
M_12,344C194C,186127.98884477178,447547.19277201715,186132.4400068386,447552.077798242,6.608806621641356
M_12,55665534,186127.98884477178,447547.19277201715,186132.98969948996,447528.24648581597,19.595160339471125
M_13,1E557866,186127.1680421061,447522.209961569,186157.28951406083,447514.58526546194,31.071515306552268
M_13,344C194C,186127.1680421061,447522.209961569,186126.78900291867,447524.6538597125,2.473117231613516
M_13,55665534,186127.1680421061,447522.209961569,186140.5336111302,447517.67173953255,14.115023719087098
M_14,1E557866,186120.24352737435,448072.65260680486,186095.36085934885,448045.2543663909,37.010954403387785
M_14,344C194C,186120.24352737435,448072.65260680486,186088.91120210034,447980.5797848872,97.25800297639282
M_14,55665534,186120.24352737435,448072.65260680486,186098.8446085767,448051.8729178505,29.82799354210202
M_15,1E557866,186119.42266690003,448047.66979781224,186090.8037452679,448070.593323442,36.66784289650624
M_15,344C194C,186119.42266690003,448047.66979781224,186111.83025309167,448033.47248455917,16.099951895680416
M_15,55665534,186119.42266690003,448047.66979781224,186141.59749858128,448009.405234877,44.22555750598146
M_16,1E557866,186118.60180916905,448022.6869886201,186124.1600647853,448072.0873182898,49.71203855175462
M_16,344C194C,186118.60180916905,448022.6869886201,186102.647905057,448034.6702856018,19.953106599435635
M_16,55665534,186118.60180916905,448022.6869886201,186171.37416694782,448027.5042733059,52.991772731947684
M_17,1E557866,186117.78095418127,447997.70417923765,186070.4251458107,448012.3819712685,49.57832354296878
M_17,344C194C,186117.78095418127,447997.70417923765,186124.73653973758,448029.4825127742,32.53064175188809
M_17,55665534,186117.78095418127,447997.70417923765,186075.24936610745,448027.1061488189,51.70504616900033
M_18,1E557866,186116.9601019371,447972.72136965493,186131.51359396646,447995.6391144587,27.148244089435206
M_18,344C194C,186116.9601019371,447972.72136965493,186106.69954235863,447958.92794119386,17.191211463233593
M_18,55665534,186116.9601019371,447972.72136965493,186130.09979668644,447958.7557684174,19.175233923795762
M_19,1E557866,186116.13925243565,447947.7385598646,186105.24956226,447993.4917902371,47.03130278485747
M_19,344C194C,186116.13925243565,447947.7385598646,186127.69976029545,447933.4643160716,18.368434278351035
M_19,55665534,186116.13925243565,447947.7385598646,186088.11620501403,447973.5801929567,38.11930203536796
M_2,1E557866,186136.1970223116,447797.0208653904,186134.7300007629,447802.16776733514,5.351892361844261
