tag,cp,error,x_cal,y_cal,x_est,y_est
071E2A4C,I_21,52.51891237122682,186215.24962233807,447919.47236984945,186199.00935817443,447969.4172392211
554B554C,I_21,1.1493400790953594,186215.24962233807,447919.47236984945,186215.21188222332,447918.323649561
19614B34,I_21,17.37128545941857,186215.24962233807,447919.47236984945,186232.5484506644,447917.88741021324
071E2A4C,I_22,54.969794086229236,186214.42877911843,447894.48957063607,186198.17536924157,447947.0015209832
19614B34,I_22,18.98779139316101,186214.42877911843,447894.48957063607,186231.05627955287,447885.3210128818
554B554C,I_22,77.27745612870642,186214.42877911843,447894.48957063607,186200.1621171393,447970.4386824261
19614B34,I_23,36.820656138919766,186213.6079386433,447869.5067712335,186246.9011986113,447885.2331681255
071E2A4C,I_23,49.99256315591463,186213.6079386433,447869.5067712335,186263.57441498613,447867.89196078613
554B554C,I_23,32.60718908982078,186213.6079386433,447869.5067712335,186246.21121064984,447869.00136564614
071E2A4C,I_24,37.60826016137915,186212.78710091207,447844.52397162875,186228.66248185863,447810.43066565576
19614B34,I_24,35.04633887262738,186212.78710091207,447844.52397162875,186247.1670256402,447851.3259304689
554B554C,I_24,16.2101165823955,186212.78710091207,447844.52397162875,186212.44896188402,447828.3173821784
071E2A4C,I_3,34.83643822358656,186235.30740268456,447768.75474357256,186228.07996623818,447802.8332058401
19614B34,I_3,50.08512309167493,186235.30740268456,447768.75474357256,186236.95210462343,447818.8128549097
554B554C,I_3,65.9804344820351,186235.30740268456,447768.75474357256,186301.26652105848,447767.07771114213
071E2A4C,I_4,7.794575880345136,186234.48657612898,447743.77194591134,186227.06578115077,447741.3871576512
554B554C,I_4,41.367214914969885,186234.48657612898,447743.77194591134,186272.35505203935,447727.12187077495
19614B34,I_4,50.52985554842547,186234.48657612898,447743.77194591134,186241.29359010485,447693.70268525695
071E2A4C,I_5,50.26957907588487,186233.66575231781,447718.78914804326,186204.88957219032,447760.0076152362
19614B34,I_5,18.66083663648488,186233.66575231781,447718.78914804326,186224.8547101931,447702.3394562331
554B554C,I_5,24.825879653229258,186233.66575231781,447718.78914804326,186234.48098421883,447743.601638799
071E2A4C,I_6,11.778693259409227,186232.84493125053,447693.8063499855,186240.90596698306,447685.21814191755
554B554C,I_6,11.528903994990339,186232.84493125053,447693.8063499855,186241.31729043738,447701.62522184366
19614B34,I_6,18.595840995111622,186232.84493125053,447693.8063499855,186249.83291989416,447701.3703135073
071E2A4C,I_7,25.005380408287536,186232.02411292755,447668.8235517236,186232.85432696296,447693.81514619093
19614B34,I_7,25.68884286128158,186232.02411292755,447668.8235517236,186206.33576932648,447668.9837097239
554B554C,I_7,9.13577558757909,186232.02411292755,447668.8235517236,186222.8963669301,447669.2064989688
071E2A4C,I_8,59.60324657199616,186231.20329734846,447643.8407532709,186272.3579875201,447600.72650413215
19614B34,I_8,75.75280272802533,186231.20329734846,447643.8407532709,186269.35101976647,447578.3942988561
554B554C,I_8,101.5344662510823,186231.20329734846,447643.8407532709,186244.67851904052,447543.2044465161
071E2A4C,I_9,55.993070963366655,186230.38248451415,447618.85795459594,186279.51997236785,447592.0115156638
19614B34,I_9,42.62005179889126,186230.38248451415,447618.85795459594,186254.46044951514,447583.6909186567
554B554C,I_9,78.35777446581311,186230.38248451415,447618.85795459594,186252.01868539935,447543.5464970978
072A5219,J_1,16.086561701837123,186211.9662659249,447819.54117182194,186228.0394831503,447820.19627136545
07614B78,J_1,42.306336158592245,186211.9662659249,447819.54117182194,186210.57700591657,447777.25765215064
66782A34,J_1,26.581031607728203,186211.9662659249,447819.54117182194,186237.90402756116,447825.3535519395
07614B78,J_10,46.95131961390031,186204.57887451604,447594.6959645776,186170.30700181192,447562.6044523845
66782A34,J_10,36.31432804166281,186204.57887451604,447594.6959645776,186235.3690774687,447575.4425538862
072A5219,J_10,35.93469396692084,186204.57887451604,447594.6959645776,186213.06500839448,447559.77766332607
072A5219,J_11,44.017904891484065,186203.75806696847,447569.71316276654,186160.99888633413,447580.1644030047
07614B78,J_11,8.277590099660404,186203.75806696847,447569.71316276654,186195.48075568228,447569.64522360626
66782A34,J_11,17.749618504538034,186203.75806696847,447569.71316276654,186188.09185234376,447561.3693820654
072A5219,J_12,35.33103502227521,186202.93726216423,447544.7303607509,186209.60007379795,447510.0332574586
07614B78,J_12,50.464891087371356,186202.93726216423,447544.7303607509,186196.61469708345,447594.79761954607
66782A34,J_12,67.16568449208734,186202.93726216423,447544.7303607509,186143.55306143855,447513.3496998678
072A5219,J_13,47.21481920977936,186202.11646010363,447519.7475585374,186185.74278673707,447564.0323411777
07614B78,J_13,34.54152104400551,186202.11646010363,447519.7475585374,186168.65474566852,447528.3167092011
66782A34,J_13,30.46671456317841,186202.11646010363,447519.7475585374,186220.34643971216,447544.1583868672
07614B78,J_14,35.38908283308978,186201.29566078735,447494.76475612243,186175.92122564628,447519.43306017923
072A5219,J_14,10.85363708278037,186201.29566078735,447494.76475612243,186209.7333738727,447501.5916467627
66782A34,J_14,86.97563030541426,186201.29566078735,447494.76475612243,186228.68751571054,447577.3144172416
072A5219,J_15,52.901827529333815,186200.47486421527,447469.78195350274,186184.29742216005,447520.1495395526
07614B78,J_15,59.83580344615147,186200.47486421527,447469.78195350274,186169.08744034276,447520.72459768906
66782A34,J_15,94.88761539275797,186200.47486421527,447469.78195350274,186145.35334163514,447547.0171611698
072A5219,J_16,49.994232806880035,186194.37108053552,448045.20722133835,186193.13745033686,447995.2282110392
07614B78,J_16,18.584584459340153,186194.37108053552,448045.20722133835,186185.39447928467,448028.9343171873
66782A34,J_16,42.1114543574034,186194.37108053552,448045.20722133835,186192.9881772769,448003.1184797716
072A5219,J_17,11.704026396719284,186193.55022339895,448020.22442037857,186184.84083396307,448012.40580352204
07614B78,J_17,18.83075554965485,186193.55022339895,448020.22442037857,186184.8262364982,448003.5364184872
66782A34,J_17,11.853135889578876,186193.55022339895,448020.22442037857,186185.03883051686,448011.97499484563
072A5219,J_18,18.647568818193864,186192.72936900513,447995.24161922286,186201.63996291233,448011.62249645975
07614B78,J_18,42.79646625281069,186192.72936900513,447995.24161922286,186191.32398000863,447952.4682349109
66782A34,J_18,16.728790709630445,186192.72936900513,447995.24161922286,186192.1800149177,447978.5218510219
072A5219,J_19,24.99628295030391,186191.90851735603,447970.25881786074,186192.72936900513,447995.2416192229
07614B78,J_19,41.38725519835432,186191.90851735603,447970.25881786074,186193.26763310138,448011.62375104387
66782A34,J_19,16.254721232703748,186191.90851735603,447970.25881786074,186192.4423070577,447986.50477215427
072A5219,J_2,22.28015800210361,186211.14543368117,447794.55837182136,186228.75038386713,447808.2138165065
07614B78,J_2,41.43165547286268,186211.14543368117,447794.55837182136,186209.7849000973,447753.14906098926
66782A34,J_2,26.977933889743223,186211.14543368117,447794.55837182136,186196.21971048135,447817.03128226753
072A5219,J_20,43.17621582376057,186191.08766845014,447945.27601631015,186185.02127216506,447988.02393379126
07614B78,J_20,33.5773642327213,186191.08766845014,447945.27601631015,186192.19031103933,447978.8352708927
66782A34,J_20,42.19838866111332,186191.08766845014,447945.27601631015,186192.47341641673,447987.45164562576
072A5219,J_21,34.05373303622586,186190.26682228813,447920.2932145573,186166.67672141,447944.85260938416
07614B78,J_21,41.717929540928296,186190.26682228813,447920.2932145573,186164.58250009542,447887.41919383145
66782A34,J_21,30.887200518948564,186190.26682228813,447920.2932145573,186165.01076085476,447938.07383650285
072A5219,J_22,35.04706038577482,186189.44597886974,447895.3104126144,186155.7515137522,447904.9529984775
07614B78,J_22,8.440435209622038,186189.44597886974,447895.3104126144,186189.26530674048,447886.87191131915
66782A34,J_22,42.06641073225173,186189.44597886974,447895.3104126144,186188.06458254275,447853.2666894671
072A5219,J_23,8.439019476979215,186188.62513819552,447870.32761045394,186188.90226392134,447878.7620784908
66782A34,J_23,18.54808128506917,186188.62513819552,447870.32761045394,186180.6490384444,447887.07315171475
07614B78,J_23,44.52901685233008,186188.62513819552,447870.32761045394,186173.17119028053,447912.0889422775
072A5219,J_24,10.66060747328606,186187.8043002648,447845.3448081044,186180.12205651499,447852.73613292933
07614B78,J_24,63.07059177395464,186187.8043002648,447845.3448081044,186210.88557729384,447786.6493721879
66782A34,J_24,25.250252129629995,186187.8043002648,447845.3448081044,186204.3208050492,447826.2455855465
07614B78,J_3,42.85620282360384,186210.3246041822,447769.57557161903,186196.1891806653,447810.03349942627
66782A34,J_3,8.462824777319415,186210.3246041822,447769.57557161903,186210.6025078796,447778.03383224085
072A5219,J_3,34.89311566009766,186210.3246041822,447769.57557161903,186217.22150106536,447735.37085946044
072A5219,J_4,49.53423663071017,186209.50377742632,447744.5927712143,186211.1303840323,447794.10029336537
07614B78,J_4,26.126091588494276,186209.50377742632,447744.5927712143,186210.3617075929,447770.7047726221
66782A34,J_4,16.374450721232904,186209.50377742632,447744.5927712143,186210.04148271272,447760.9583909535
072A5219,J_5,23.36276145344955,186208.68295341494,447719.6099706063,186191.5976449655,447703.675390037
07614B78,J_5,0.067882289475546,186208.68295341494,447719.6099706063,186208.68518527085,447719.677816196
66782A34,J_5,0.8183679208979256,186208.68295341494,447719.6099706063,186208.65608272376,447718.79204394703
072A5219,J_6,41.75301835029377,186207.86213214765,447694.6271698015,186175.390547624,447720.87427897344
07614B78,J_6,37.59196612412904,186207.86213214765,447694.6271698015,186174.8114458716,447712.53828517045
66782A34,J_6,33.950644423062045,186207.86213214765,447694.6271698015,186175.33530780263,447704.3560934197
072A5219,J_7,8.794576566177442,186207.04131362407,447669.64436879655,186198.2609888458,447669.1438952541
07614B78,J_7,26.170149477504456,186207.04131362407,447669.64436879655,186181.8040205749,447662.7193588164
66782A34,J_7,24.158991171337963,186207.04131362407,447669.64436879655,186189.51648154442,447653.014963666
07614B78,J_8,50.24384540868516,186206.22049784378,447644.6615675855,186156.92795213367,447654.39239174733
66782A34,J_8,35.264625931493015,186206.22049784378,447644.6615675855,186240.07036133448,447634.77316105313
072A5219,J_8,55.108498105086646,186206.22049784378,447644.6615675855,186239.08915278167,447600.42811773164
072A5219,J_9,25.25812565803744,186205.399684808,447619.67876618484,186230.6441889852,447618.8493563915
66782A34,J_9,24.599923849116436,186205.399684808,447619.67876618484,186228.78028264813,447612.0299820971
07614B78,J_9,52.41371322773604,186205.399684808,447619.67876618484,186220.01984360398,447569.3453946397
34075261,K_1,8.269342468331098,186186.98346507843,447820.3620055649,186187.34989674756,447828.62322537135
521E1933,K_1,47.56761992843258,186186.98346507843,447820.3620055649,186147.35559267018,447846.6737936845
552A2D4B,K_1,49.202478132494925,186186.98346507843,447820.3620055649,186145.44709628864,447846.73649934464
552A2D4B,K_10,36.65324717108725,186179.59607186558,447595.5167736124,186144.8483549531,447607.1811080364
34075261,K_10,75.02249886001023,186179.59607186558,447595.5167736124,186253.84604886564,447584.7782331766
521E1933,K_10,17.247756311549654,186179.59607186558,447595.5167736124,186185.06820745618,447579.160098221
34075261,K_11,50.534885739480174,186178.7752641159,447570.5339690658,186228.8920800856,447577.02083531686
521E1933,K_11,59.1712471492147,186178.7752641159,447570.5339690658,186237.6138971873,447576.79909057164
552A2D4B,K_11,39.119350440872786,186178.7752641159,447570.5339690658,186170.24145616687,447532.3567808403
521E1933,K_12,49.889086822442195,186177.95445911042,447545.5511643027,186203.27811997168,447502.5670604437
552A2D4B,K_12,19.962112846982365,186177.95445911042,447545.5511643027,186169.8661525318,447527.3010890698
34075261,K_12,64.26613865510126,186177.95445911042,447545.5511643027,186237.86960603797,447568.7957711242
552A2D4B,K_13,11.917165762281126,186177.13365684781,447520.568359353,186169.42629089887,447529.6576580022
521E1933,K_13,25.376808375978168,186177.13365684781,447520.568359353,186201.09542818804,447512.2127673578
34075261,K_13,8.384038629785922,186177.13365684781,447520.568359353,186185.15704039976,447518.1357845599
34075261,K_14,25.04516711179602,186176.31285732976,447495.585554187,186175.57049315603,447520.61971666734
521E1933,K_14,49.99365176175205,186176.31285732976,447495.585554187,186226.26763689698,447493.6144593478
552A2D4B,K_14,68.85966026393343,186176.31285732976,447495.585554187,186162.48325659698,447563.04216954263
521E1933,K_15,53.239598550606246,186170.20913881258,448071.01088346925,186203.54475456532,448029.4995407276
552A2D4B,K_15,53.517455996222296,186170.20913881258,448071.01088346925,186127.25398207782,448039.0895331501
34075261,K_15,24.69101045837816,186170.20913881258,448071.01088346925,186176.21112881528,448047.0604740059
521E1933,K_16,17.643846370833703,186169.38827873385,448046.02807995654,186168.8088712798,448028.3937497521
552A2D4B,K_16,35.35008370025786,186169.38827873385,448046.02807995654,186193.55022339895,448020.22442037857
34075261,K_16,33.51826064512918,186169.38827873385,448046.02807995654,186202.90079983874,448045.4078172144
34075261,K_17,8.666993675805124,186168.5674213994,448021.0452762571,186168.28280634692,448012.3829570729
552A2D4B,K_17,40.908961506967316,186168.5674213994,448021.0452762571,186127.66816576986,448021.93635455216
521E1933,K_17,18.145459121549997,186168.5674213994,448021.0452762571,186152.8598424837,448011.96069308894
552A2D4B,K_18,31.123704254391484,186167.7465668078,447996.0624723631,186151.59002307348,448022.6641839824
34075261,K_18,41.77300114296375,186167.7465668078,447996.0624723631,186199.8923285053,447969.386010278
521E1933,K_18,33.535934455714745,186167.7465668078,447996.0624723631,186168.8478564034,448029.5803192666
34075261,K_19,23.848440897950383,186166.9257149595,447971.07966825744,186183.73477177144,447987.99722547934
552A2D4B,K_19,14.154557895259995,186166.9257149595,447971.07966825744,186157.2510082494,447981.4117328761
521E1933,K_19,65.47983002773638,186166.9257149595,447971.07966825744,186215.50260070476,447927.17187496566
552A2D4B,K_2,37.23974176456722,186186.16263263486,447795.37920280965,186152.3538117344,447779.7663236385
34075261,K_2,41.8256165140439,186186.16263263486,447795.37920280965,186184.78916199296,447753.57614340994
521E1933,K_2,56.50339337300415,186186.16263263486,447795.37920280965,186210.83882636775,447744.54890745814
552A2D4B,K_20,33.3286961666266,186166.1048658555,447946.0968639608,186133.05890998337,447941.76479878766
34075261,K_20,102.12219305269969,186166.1048658555,447946.0968639608,186152.83361071974,448047.35305439384
521E1933,K_20,64.13706661304352,186166.1048658555,447946.0968639608,186168.21106065228,448010.1993386182
34075261,K_21,205.9181093438641,186165.28401949507,447921.11405946116,185967.35672678775,447977.9212294074
521E1933,K_21,24.83022469192229,186165.28401949507,447921.11405946116,186140.47321692033,447922.0959626381
552A2D4B,K_21,61.105186232052795,186165.28401949507,447921.11405946116,186107.1679565673,447939.99174507754
34075261,K_22,24.220142158929274,186164.4631758778,447896.1312547765,186157.2784252608,447919.26120602526
521E1933,K_22,9.229565048483758,186164.4631758778,447896.1312547765,186164.16009154968,447886.9066674755
552A2D4B,K_22,43.34242277130821,186164.4631758778,447896.1312547765,186124.1198928683,447911.9737649217
34075261,K_23,32.23190925760171,186163.64233500377,447871.14844988566,186164.70078377944,447903.36297550035
552A2D4B,K_23,70.72478369707912,186163.64233500377,447871.14844988566,186124.56765477775,447930.0989748556
521E1933,K_23,63.13613321556759,186163.64233500377,447871.14844988566,186207.9277411151,447826.14873740915
552A2D4B,K_24,29.92703700828772,186162.82149687447,447846.1656447915,186138.37909282622,447863.4340097528
34075261,K_24,44.12987393625142,186162.82149687447,447846.1656447915,186202.8894660449,447827.6723049042
521E1933,K_24,23.558900930647763,186162.82149687447,447846.1656447915,186145.64085576602,447830.0458624058
552A2D4B,K_3,49.762395931039016,186185.34180293622,447770.39639986254,186136.62304585415,447780.53438571654
34075261,K_3,31.971420155692552,186185.34180293622,447770.39639986254,186153.43395593038,447772.4115937052
521E1933,K_3,35.247515422279584,186185.34180293622,447770.39639986254,186161.3250178354,447796.19526373025
34075261,K_4,52.39033146094715,186184.52097598044,447745.4135967106,186170.50296795974,447795.89371439785
521E1933,K_4,34.23547409629161,186184.52097598044,447745.4135967106,186177.21329024786,447778.86005266383
552A2D4B,K_4,55.45702596487219,186184.52097598044,447745.4135967106,186161.91042079037,447796.05196677585
34075261,K_5,18.663576958899565,186183.70015176877,447720.4307933671,186191.2237877939,447703.35086345323
521E1933,K_5,16.74724124741808,186183.70015176877,447720.4307933671,186183.01748768112,447703.69747154677
552A2D4B,K_5,50.82783277967306,186183.70015176877,447720.4307933671,186134.03588466198,447731.24417201686
34075261,K_6,25.755740206487776,186182.87933030058,447695.4479898151,186189.90517999945,447720.2269242069
552A2D4B,K_6,18.797507256008597,186182.87933030058,447695.4479898151,186166.23867645703,447704.1906964154
521E1933,K_6,11.581886825172175,186182.87933030058,447695.4479898151,186191.1044606598,447687.2940133002
552A2D4B,K_7,60.0695756655919,186182.0585115761,447670.46518606227,186133.1864954948,447705.39196611417
34075261,K_7,18.62320612547505,186182.0585115761,447670.46518606227,186198.97016011173,447678.2639007127
521E1933,K_7,18.75515502206647,186182.0585115761,447670.46518606227,186198.71834632047,447661.8509103416
552A2D4B,K_8,24.90158171204819,186181.23769559534,447645.4823821207,186156.33839752246,447645.81961681595
521E1933,K_8,29.96012017811984,186181.23769559534,447645.4823821207,186198.5660994609,447669.9228244358
34075261,K_8,25.432371976164255,186181.23769559534,447645.4823821207,186205.68112056257,447652.5055238824
552A2D4B,K_9,87.25260611911547,186180.4168823583,447620.49957796466,186193.41950464624,447534.22125456756
521E1933,K_9,19.16063650086755,186180.4168823583,447620.49957796466,186172.70504297374,447638.0397468471
34075261,K_9,82.1916698298912,186180.4168823583,447620.49957796466,186236.83176428656,447560.72640934825
191E4C07,L_1,65.02900517673496,186162.00066148798,447821.18283949327,186111.11055210524,447780.6986662735
33557852,L_1,16.245418294831463,186162.00066148798,447821.18283949327,186145.76845761266,447821.8379524027
4C4B664C,L_1,27.505418499303552,186162.00066148798,447821.18283949327,186135.40362848656,447814.1724270701
191E4C07,L_10,23.95281742890618,186154.6132664713,447596.33758285816,186131.6800158969,447603.25158899603
33557852,L_10,32.53900114085224,186154.6132664713,447596.33758285816,186122.11904220475,447598.0440366545
4C4B664C,L_10,84.69070958602948,186154.6132664713,447596.33758285816,186135.8629268702,447513.7485941549
191E4C07,L_11,50.23935581174908,186153.7924585201,447571.3547755546,186152.14274823692,447521.14251282567
33557852,L_11,57.81609340749957,186153.7924585201,447571.3547755546,186160.438305996,447513.9219158989
4C4B664C,L_11,28.721452239471322,186153.7924585201,447571.3547755546,186131.09522445302,447588.954701249
191E4C07,L_12,48.3447596109224,186152.97165331303,447546.37196806085,186112.43360437037,447572.71361511946
33557852,L_12,25.228950043323284,186152.97165331303,447546.37196806085,186160.55821274928,447522.3107121458
4C4B664C,L_12,17.946287706720504,186152.97165331303,447546.37196806085,186152.38235335294,447528.4353583475
191E4C07,L_13,22.92207367841783,186152.150850849,447521.3891603595,186137.05495836635,447504.1399432216
33557852,L_13,42.479061603115895,186152.150850849,447521.3891603595,186185.09745692956,447494.5751374899
4C4B664C,L_13,10.995217039083384,186152.150850849,447521.3891603595,186160.35181220795,447528.7130275433
191E4C07,L_14,47.67471476436243,186151.3300511281,447496.4063524533,186152.8955425904,447544.05535731534
33557852,L_14,23.45992058663327,186151.3300511281,447496.4063524533,186169.41067486035,447511.35489483655
4C4B664C,L_14,47.168867566475576,186151.3300511281,447496.4063524533,186152.87893372544,447543.5497828567
191E4C07,L_15,50.071297946585,186145.22633446552,448071.8317450375,186141.9860793197,448021.8654001177
33557852,L_15,54.66072819900238,186145.22633446552,448071.8317450375,186100.15978960396,448040.8995330008
4C4B664C,L_15,23.336793788363018,186145.22633446552,448071.8317450375,186128.6943943091,448055.360530784
191E4C07,L_16,50.700968290057695,186144.4054741887,448046.84893879096,186134.32258507155,447997.1606752612
33557852,L_16,8.92640537843159,186144.4054741887,448046.84893879096,186144.34342317894,448055.7751284961
4C4B664C,L_16,28.076325791826637,186144.4054741887,448046.84893879096,186152.18497556372,448019.8719221226
2A786119,L_17,93.0125903821848,186143.58461665604,448021.8661323474,186059.25194436783,447982.6316786831
4C524C66,L_17,92.94787213957801,186143.58461665604,448021.8661323474,186059.39426949783,447982.47968314646
78073433,L_17,100.07790474457435,186143.58461665604,448021.8661323474,186043.61650611548,448017.17956718575
191E4C07,L_18,18.39887572784552,186142.76376186594,447996.8833256997,186159.4867135671,448004.55545151
33557852,L_18,41.2134051001826,186142.76376186594,447996.8833256997,186141.7681421741,447955.6819482788
4C4B664C,L_18,52.30701657051312,186142.76376186594,447996.8833256997,186158.26847511018,447946.92706633493
191E4C07,L_19,35.10335710310809,186141.9429098197,447971.90051885636,186149.39307211584,447937.5968636332
33557852,L_19,24.652922735785992,186141.9429098197,447971.90051885636,186133.38355887195,447948.78117390955
4C4B664C,L_19,12.379016462444671,186141.9429098197,447971.90051885636,186149.87956148235,447981.40049827547
191E4C07,L_2,6.625753715463628,186161.179828845,447796.2000340037,186154.55541579294,447796.33331571217
33557852,L_2,24.838237345714035,186161.179828845,447796.2000340037,186136.3502864518,447796.8571937918
4C4B664C,L_2,8.590447465211433,186161.179828845,447796.2000340037,186161.97174275183,447787.6461658719
191E4C07,L_20,11.531900354410622,186141.12206051694,447946.9177118184,186149.7436089159,447954.576277545
33557852,L_20,42.53468887332741,186141.12206051694,447946.9177118184,186099.23444531218,447939.52667332516
4C4B664C,L_20,33.355766839444385,186141.12206051694,447946.9177118184,186139.8690421963,447913.5854882722
191E4C07,L_21,23.41750113880241,186140.3012139573,447921.93490457576,186124.63507404484,447939.3404042764
33557852,L_21,33.55364906801655,186140.3012139573,447921.93490457576,186141.4965800586,447955.4672541156
4C4B664C,L_21,36.27666039001065,186140.3012139573,447921.93490457576,186105.0495716946,447930.4974863613
191E4C07,L_22,24.280072124069356,186139.48037014168,447896.95209714025,186141.0040527765,447921.18431316724
33557852,L_22,44.4434441249105,186139.48037014168,447896.95209714025,186097.64824119443,447881.9423431974
4C4B664C,L_22,16.934953934648476,186139.48037014168,447896.95209714025,186122.55488282646,447897.5182631149
191E4C07,L_23,30.148488082503487,186138.6595290695,447871.9692895035,186154.6853681033,447846.4329660226
33557852,L_23,12.519399911951384,186138.6595290695,447871.9692895035,186128.37850447846,447864.8253474885
4C4B664C,L_23,16.528073145232003,186138.6595290695,447871.9692895035,186138.4111109231,447855.4430833352
191E4C07,L_24,10.513209075030645,186137.8386907395,447846.9864816636,186144.32490419352,447838.7126312852
33557852,L_24,34.435008926007384,186137.8386907395,447846.9864816636,186103.40558360622,447847.34838342085
4C4B664C,L_24,1.9917844476065274,186137.8386907395,447846.9864816636,186139.3190146811,447845.65387282614
191E4C07,L_3,13.05759202903784,186160.35899894623,447771.21722831484,186168.64696090037,447781.3073421023
33557852,L_3,26.812992233271004,186160.35899894623,447771.21722831484,186135.16492088203,447780.3930107336
4C4B664C,L_3,23.631592867145578,186160.35899894623,447771.21722831484,186177.04222452966,447787.95407884207
191E4C07,L_4,53.91482912161485,186159.53817179071,447746.2344224205,186192.02551444547,447703.206741023
33557852,L_4,8.43242166718367,186159.53817179071,447746.2344224205,186159.261653432,447737.806535807
4C4B664C,L_4,18.751287120287444,186159.53817179071,447746.2344224205,186151.33412043026,447763.095748286
191E4C07,L_5,37.154892811704286,186158.7173473784,447721.25161632284,186125.0949024993,447705.439682216
33557852,L_5,26.368033500092576,186158.7173473784,447721.25161632284,186133.4589010172,447713.6829917397
4C4B664C,L_5,18.541937486917234,186158.7173473784,447721.25161632284,186142.29655857634,447729.86330262036
2A786119,L_6,57.9914094134155,186157.8965257098,447696.2688100316,186100.28842380713,447702.92539781553
4C524C66,L_6,57.22394026866219,186157.8965257098,447696.2688100316,186101.3806020436,447705.24264488777
78073433,L_6,108.30357441176727,186157.8965257098,447696.2688100316,186089.04140343322,447612.6707456602
191E4C07,L_7,18.287530856320416,186157.07570678485,447671.28600353666,186166.6025327409,447686.8960442805
33557852,L_7,18.946513420070982,186157.07570678485,447671.28600353666,186140.06977637231,447662.9332374331
4C4B664C,L_7,49.51424379590503,186157.07570678485,447671.28600353666,186149.4862379866,447720.2151390496
191E4C07,L_8,33.922991900010885,186156.2548906031,447646.3031968445,186123.05897201903,447639.3174707686
33557852,L_8,41.71439691054268,186156.2548906031,447646.3031968445,186123.87742939926,447672.60511532216
4C4B664C,L_8,34.153957971814826,186156.2548906031,447646.3031968445,186189.66834326118,447653.37667029165
191E4C07,L_9,33.40276341361863,186155.43407716564,447621.32038995385,186122.06972042267,447622.9217340125
4C4B664C,L_9,24.999308619687174,186155.43407716564,447621.32038995385,186155.86644417924,447646.3159593658
33557852,L_9,28.633485148274254,186155.43407716564,447621.32038995385,186163.48972193024,447593.8434348976
1E557866,M_1,25.00775378326545,186137.0178551543,447822.00367362227,186135.44027757042,447797.0457290304
344C194C,M_1,37.18699878620916,186137.0178551543,447822.00367362227,186152.2137285854,447788.06316229154
55665534,M_1,33.97757653426246,186137.0178551543,447822.00367362227,186103.75500395944,447815.0712543093
1E557866,M_10,49.58657310206084,186129.6304583329,447597.15839229437,186141.2037128294,447548.94129976106
55665534,M_10,34.56561889146931,186129.6304583329,447597.15839229437,186152.67076882246,447571.39162878215
344C194C,M_10,16.66303659892793,186129.6304583329,447597.15839229437,186146.2676211633,447596.230167294
344C194C,M_11,36.17635157658769,186128.8096501807,447572.1755822578,186161.1172730574,447555.8984228788
1E557866,M_11,18.67556896484544,186128.8096501807,447572.1755822578,186145.23610076218,447563.2902799301
55665534,M_11,18.180126014469412,186128.8096501807,447572.1755822578,186127.14178871663,447554.0721234712
1E557866,M_12,46.50663257805633,186127.98884477184,447547.19277201715,186159.46363689366,447512.9553022707
344C194C,M_12,33.193610331404486,186127.98884477184,447547.19277201715,186126.9054136043,447514.01684785914
55665534,M_12,86.98043842846016,186127.98884477184,447547.19277201715,186202.80027586242,447502.8210868183
344C194C,M_13,1.007312145272038,186127.16804210603,447522.209961569,186126.37302352797,447522.8285270211
55665534,M_13,7.3723973853060505,186127.16804210603,447522.209961569,186126.5984610334,447529.56032350624
1E557866,M_13,69.79341838257633,186127.16804210603,447522.209961569,186191.4757942898,447495.08738317766
55665534,M_14,44.652100523956584,186120.2435273744,448072.65260680486,186079.63716912305,448091.22499897075
1E557866,M_14,34.39948169622813,186120.2435273744,448072.65260680486,186086.19841999566,448067.7276697962
344C194C,M_14,37.3598805085511,186120.2435273744,448072.65260680486,186086.52297709486,448056.56891442847
1E557866,M_15,37.24013697207379,186119.42266690003,448047.66979781224,186085.64304543837,448031.9929047653
344C194C,M_15,30.08916461925213,186119.42266690003,448047.66979781224,186136.9839206821,448072.10256665014
55665534,M_15,33.56440889738911,186119.42266690003,448047.66979781224,186152.98273573045,448047.1300527528
1E557866,M_16,18.9843498921243,186118.60180916905,448022.6869886201,186127.60690401617,448039.3996726541
344C194C,M_16,33.77320716556074,186118.60180916905,448022.6869886201,186110.78885158972,448055.5440611633
55665534,M_16,52.626837488908045,186118.60180916905,448022.6869886201,186169.1073500479,448037.4780117293
1E557866,M_17,50.11493667828707,186117.78095418127,447997.70417923765,186093.69217326937,448041.65002673713
344C194C,M_17,97.35815412947936,186117.78095418127,447997.70417923765,186087.66600596707,448090.28765546076
55665534,M_17,63.063238192654005,186117.78095418127,447997.70417923765,186094.54935547878,448056.3323706908
1E557866,M_18,67.79740492568617,186116.96010193706,447972.7213696514,186112.30284101164,448040.35862296144
344C194C,M_18,12.316154661254261,186116.96010193706,447972.7213696514,186108.6958721394,447981.8531915666
55665534,M_18,40.6947398716611,186116.96010193706,447972.7213696514,186110.06178492005,448012.8271681792
1E557866,M_19,102.7771561512597,186116.13925243565,447947.7385598646,186094.66205994505,448048.2466392874
344C194C,M_19,18.780019571739448,186116.13925243565,447947.7385598646,186107.62620276381,447930.99887287826
55665534,M_19,63.12325742569018,186116.13925243565,447947.7385598646,186093.50502489385,448006.6642535102
1E557866,M_2,18.633282471849117,186136.1970223116,447797.0208653904,186117.56728317268,447796.65749878227
344C194C,M_2,41.47906454451719,186136.1970223116,447797.0208653904,186160.1950568008,447763.18882235215
