cp,tag,x_cal,y_cal,x_est,y_est,error
D_12,78335578,186352.01322200985,447514.82275793125,186298.3518338243,447553.9642468297,66.41988207747404
D_13,07610752,186351.19242390522,447489.8399719803,186345.14678150677,447519.4844893787,30.254705481838315
D_13,34191966,186351.19242390522,447489.8399719803,186336.52565121895,447492.2542008181,14.864142151892192
D_13,78335578,186351.19242390522,447489.8399719803,186329.35028616714,447526.44736013404,42.62839251492866
D_14,07610752,186350.37162854616,447464.85718583665,186313.24629733374,447504.4318030547,54.26269939458398
D_14,34191966,186350.37162854616,447464.85718583665,186307.7597100863,447517.9584444602,68.08464777196069
D_14,78335578,186350.37162854616,447464.85718583665,186348.06337796774,447548.01244063076,83.18728520997728
D_15,07610752,186349.5508359318,447439.8743994716,186301.47438368658,447515.3046464519,89.44868596011702
D_15,34191966,186349.5508359318,447439.8743994716,186344.69777793385,447529.95342994743,90.20966635230205
D_15,78335578,186349.5508359318,447439.8743994716,186331.69669922948,447511.19405887305,73.52050064111953
D_16,07610752,186343.44697776978,448015.2992892355,186317.23047504906,447973.8155932054,49.07343529063057
D_16,34191966,186343.44697776978,448015.2992892355,186307.7660313396,447992.8968869077,42.130720005845625
D_16,78335578,186343.44697776978,448015.2992892355,186326.0218373731,447969.2317535353,49.25295283874164
D_17,07610752,186342.62612456523,447990.3165045468,186297.01476774254,447957.5248437164,56.17551861105523
D_17,34191966,186342.62612456523,447990.3165045468,186326.45565995408,447963.87144926644,30.99717526680331
D_17,78335578,186342.62612456523,447990.3165045468,186318.34384215204,447979.76411445526,26.476067982945892
D_18,07610752,186341.80527410615,447965.3337196534,186347.9984121968,447960.73749431194,7.71234379416508
D_18,34191966,186341.80527410615,447965.3337196534,186352.76072804935,447934.91687829455,32.329649075619336
D_18,78335578,186341.80527410615,447965.3337196534,186363.38860266082,447936.3351687451,36.149080573133325
D_19,07610752,186340.98442639218,447940.3509345636,186328.61624532635,447932.37808594486,14.715237611901413
D_19,34191966,186340.98442639218,447940.3509345636,186341.86128834292,447932.4848645732,7.914792730973723
D_19,78335578,186340.98442639218,447940.3509345636,186330.3568566276,447913.7186426705,28.674452228105054
D_2,07610752,186360.22135402987,447764.65060632967,186357.4537726571,447755.84435899364,9.230899132707036
D_2,34191966,186360.22135402987,447764.65060632967,186384.64087577804,447776.14380734815,26.98901095003191
D_2,78335578,186360.22135402987,447764.65060632967,186328.55269501673,447812.79597573896,57.62708182137944
D_20,07610752,186340.1635814228,447915.36814928084,186350.85900573613,447893.0045339465,24.789582329357092
D_20,34191966,186340.1635814228,447915.36814928084,186349.70126997452,447918.5899380282,10.067145853836532
D_20,78335578,186340.1635814228,447915.36814928084,186355.33146793087,447906.9647512625,17.3401810652699
D_21,07610752,186339.34273919827,447890.385363798,186349.90652681456,447862.9435461451,29.404879950395653
D_21,34191966,186339.34273919827,447890.385363798,186352.75699764324,447915.56568239874,28.53052355746109
D_21,78335578,186339.34273919827,447890.385363798,186339.58902213466,447943.0974568979,52.712668441813896
D_22,07610752,186338.5218997189,447865.40257811034,186329.1815058019,447866.1065960628,9.36688848027895
D_22,34191966,186338.5218997189,447865.40257811034,186346.93509777376,447885.069118544,21.39052860821163
D_22,78335578,186338.5218997189,447865.40257811034,186361.297414759,447830.7889968007,41.434576097976944
D_23,07610752,186337.701062984,447840.4197922279,186376.19457273942,447860.4316109534,43.38459613724919
D_23,34191966,186337.701062984,447840.4197922279,186368.134777934,447849.6639970488,31.80670257080909
D_23,78335578,186337.701062984,447840.4197922279,186347.07050546576,447834.2951404651,11.193650505299924
D_24,07610752,186336.88022899462,447815.4370061459,186315.87990976335,447772.6570074556,47.656496889272034
D_24,34191966,186336.88022899462,447815.4370061459,186377.03149679265,447832.80219509633,43.745560838490064
D_24,78335578,186336.88022899462,447815.4370061459,186303.31189766384,447801.3759691289,36.394307663779905
D_3,07610752,186359.40052847477,447739.6678223897,186269.35019549745,447763.1728103354,93.06743215354527
D_3,34191966,186359.40052847477,447739.6678223897,186387.7617772578,447751.5942519812,30.76686781806455
D_3,78335578,186359.40052847477,447739.6678223897,186377.65489519277,447689.68161515566,53.21506194602148
D_4,07610752,186358.579705665,447714.685038251,186338.04071459494,447722.3743011331,21.93114036812099
D_4,34191966,186358.579705665,447714.685038251,186373.99536743158,447728.29968069243,20.56699094446765
D_4,78335578,186358.579705665,447714.685038251,186334.9304576953,447689.91901223845,34.24387498497272
