k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
6,071E2A4C,Z_16,29.022671484146674,185734.83008095282,447760.18848999403,185729.5343797318,447731.6530557297,28
6,19614B34,Z_16,49.248684035469545,185734.83008095282,447760.18848999403,185746.79169022405,447712.41451399383,22
6,554B554C,Z_16,18.628879283152013,185734.83008095282,447760.18848999403,185750.99001296947,447750.9207102943,22
6,071E2A4C,Z_17,12.968257264331344,185734.0092531371,447735.20563729765,185745.9249122075,447730.0877504884,27
6,19614B34,Z_17,24.067262526243567,185734.0092531371,447735.20563729765,185732.2753985389,447711.20091122674,26
6,554B554C,Z_17,26.360409218870096,185734.0092531371,447735.20563729765,185724.71471648873,447710.53819392226,29
6,071E2A4C,Z_18,50.48118794533445,185733.18842806196,447710.22278438235,185778.57905088062,447688.1311186121,31
6,19614B34,Z_18,18.033919307505283,185733.18842806196,447710.22278438235,185715.6009093896,447706.23512434924,28
6,554B554C,Z_18,13.120257846259209,185733.18842806196,447710.22278438235,185727.92712216233,447722.24192853586,25
6,071E2A4C,Z_19,30.404453757457084,185732.36760572664,447685.23993128893,185740.82643704626,447714.44402314257,34
6,19614B34,Z_19,29.46002549016259,185732.36760572664,447685.23993128893,185761.66319451467,447688.34823942103,27
6,554B554C,Z_19,30.022596787239955,185732.36760572664,447685.23993128893,185724.54403168499,447714.2252380333,30
6,554B554C,Z_2,30.073067189600284,185783.15412773102,447708.58113733603,185753.27274591097,447705.191094458,27
6,071E2A4C,Z_2,17.81092353061591,185783.15412773102,447708.58113733603,185775.40913520817,447692.5423067105,27
6,19614B34,Z_2,18.404996091203202,185783.15412773102,447708.58113733603,185771.39208285182,447722.7373437974,22
6,19614B34,Z_20,39.50253317113402,185731.54678613157,447660.2570779733,185719.43622016403,447697.8574013613,26
6,071E2A4C,Z_20,50.632100828618505,185731.54678613157,447660.2570779733,185774.12377009404,447687.65799166204,29
6,554B554C,Z_20,26.462930084696342,185731.54678613157,447660.2570779733,185752.94349779826,447675.82844267006,25
6,071E2A4C,Z_21,21.14786061897434,185708.20557411673,447711.04360821407,185728.80328579596,447706.25129328924,30
6,19614B34,Z_21,23.805032886319257,185708.20557411673,447711.04360821407,185731.9657679957,447709.58320499817,25
6,554B554C,Z_21,22.678859030127445,185708.20557411673,447711.04360821407,185728.68549990986,447720.7854399934,27
6,19614B34,Z_22,17.996784771422448,185707.38475158063,447686.06075236876,185719.35423059383,447699.50009142474,26
6,071E2A4C,Z_22,58.90349812493434,185707.38475158063,447686.06075236876,185766.26760630732,447684.50142219535,25
6,554B554C,Z_22,35.32490578512969,185707.38475158063,447686.06075236876,185729.25256799176,447713.80327521975,24
6,554B554C,Z_3,25.857800846015177,185782.33330579684,447683.5982897118,185782.96535829426,447709.4483646485,29
6,071E2A4C,Z_3,12.460251593390424,185782.33330579684,447683.5982897118,185771.22782997327,447689.2486239057,28
6,19614B34,Z_3,25.99315405558548,185782.33330579684,447683.5982897118,185756.5064267089,447680.662923579,29
6,071E2A4C,Z_4,31.048417150466545,185781.5124866035,447658.6154418912,185771.5322297249,447688.01609971013,27
6,19614B34,Z_4,57.79120533029099,185781.5124866035,447658.6154418912,185758.54057333115,447711.64481690293,26
6,554B554C,Z_4,12.761764789517578,185781.5124866035,447658.6154418912,185768.76799578095,447659.2792146061,27
6,071E2A4C,Z_5,50.59727833938898,185763.91711094358,447884.28190771316,185762.25557782262,447833.7119177681,27
6,19614B34,Z_5,55.36400795768553,185763.91711094358,447884.28190771316,185762.0990467614,447828.94775894616,29
6,554B554C,Z_5,59.36279789303755,185763.91711094358,447884.28190771316,185769.89067441702,447825.2204286162,27
6,071E2A4C,Z_6,37.84564067168601,185763.09626962506,447859.2990587542,185761.85348778215,447821.47382893146,24
6,19614B34,Z_6,22.28629990200308,185763.09626962506,447859.2990587542,185762.364426714,447837.0247783107,23
6,554B554C,Z_6,49.484140015865755,185763.09626962506,447859.2990587542,185808.96302781077,447840.7270204534,18
6,071E2A4C,Z_7,24.381947769864325,185762.27543104743,447834.3162095887,185763.07609707286,447858.6850074862,23
6,19614B34,Z_7,19.43850438739723,185762.27543104743,447834.3162095887,185757.83884348202,447815.3907731712,24
6,554B554C,Z_7,14.735548656740123,185762.27543104743,447834.3162095887,185762.75932570375,447849.04381089297,22
6,19614B34,Z_8,22.898819209881324,185761.4545952106,447809.33336022036,185762.20655558843,447832.2198295155,27
6,071E2A4C,Z_8,49.872683998300985,185761.4545952106,447809.33336022036,185810.69646922054,447817.2404743074,24
6,554B554C,Z_8,19.045776951352437,185761.4545952106,447809.33336022036,185775.97370592708,447797.00708569464,20
6,19614B34,Z_9,2.836400750807391,185760.63376211363,447784.35051065456,185760.34872649555,447781.5284681468,24
6,554B554C,Z_9,58.89449478353567,185760.63376211363,447784.35051065456,185762.56775360688,447843.2132424355,25
6,071E2A4C,Z_9,29.202746549404825,185760.63376211363,447784.35051065456,185755.74068356733,447755.5606133229,26
7,4C2A341E,A_1,40.91426660750316,186464.25663065462,447886.2811619256,186425.31534050152,447898.8331790241,14
7,78524B34,A_1,29.85805383383965,186464.25663065462,447886.2811619256,186443.53824777863,447864.7811156524,19
7,2D331955,A_1,36.49358515318272,186464.25663065462,447886.2811619256,186429.17265120384,447876.2364547009,16
7,2D331955,A_10,96.51817006246593,186435.99051959752,447787.1709018935,186344.13414691025,447816.8047330489,24
7,4C2A341E,A_10,98.43486973521333,186435.99051959752,447787.1709018935,186338.01494564867,447796.66882214916,16
7,78524B34,A_10,86.47591129166074,186435.99051959752,447787.1709018935,186349.5420354367,447784.9931002452,23
7,78524B34,A_11,92.54221832501145,186435.16969189732,447762.18812639447,186348.3105665669,447730.2576625809,26
7,2D331955,A_11,97.99600924224013,186435.16969189732,447762.18812639447,186355.91621598878,447819.8258257224,20
7,4C2A341E,A_11,64.26968348955565,186435.16969189732,447762.18812639447,186375.16410772383,447785.208162968,22
7,4C2A341E,A_12,61.186487827743996,186434.3488669429,447737.2053506968,186373.83306057958,447728.1707797113,15
7,78524B34,A_12,104.2321945878699,186434.3488669429,447737.2053506968,186331.66024471403,447755.07703929476,25
7,2D331955,A_12,47.893365629318694,186434.3488669429,447737.2053506968,186393.02048608346,447713.0032969236,16
7,4C2A341E,A_13,38.293811656483044,186433.52804473395,447712.2225747934,186396.4061111194,447702.82161442225,17
7,78524B34,A_13,62.532156282955306,186433.52804473395,447712.2225747934,186377.6697179849,447740.33161074616,20
7,2D331955,A_13,64.86247764398841,186433.52804473395,447712.2225747934,186399.48380211985,447767.4324520886,18
7,78524B34,A_14,67.6906109520306,186432.70722527136,447687.23979868245,186369.62293378235,447711.78345322673,17
7,2D331955,A_14,63.73307855400057,186432.70722527136,447687.23979868245,186369.88746507207,447676.48884381907,14
7,4C2A341E,A_14,41.777054583341375,186432.70722527136,447687.23979868245,186392.58589600326,447698.88459268754,12
7,2D331955,A_16,93.62105523176805,186431.06559458174,447637.2742458824,186372.74597171682,447564.03679937037,15
7,78524B34,A_16,73.79844726138276,186431.06559458174,447637.2742458824,186386.3603634606,447695.99096521,18
7,4C2A341E,A_16,97.63967625366674,186431.06559458174,447637.2742458824,186403.6783070425,447543.55422208726,17
7,78524B34,A_17,41.847953719238106,186430.24478335585,447612.2914691779,186393.6104179396,447632.5195313944,17
7,2D331955,A_17,43.90686678673496,186430.24478335585,447612.2914691779,186401.1930590379,447579.37019543,16
7,4C2A341E,A_17,54.1749293290204,186430.24478335585,447612.2914691779,186408.27992554323,447562.7690703156,16
7,4C2A341E,A_18,18.933205614218547,186429.4239748753,447587.30869227037,186415.94233773882,447600.6019888875,14
7,78524B34,A_18,33.73475601949616,186429.4239748753,447587.30869227037,186395.6893660204,447587.40833715076,18
7,2D331955,A_18,25.51969891854115,186429.4239748753,447587.30869227037,186424.91315937022,447562.19081862684,13
7,78524B34,A_19,30.20436442823182,186428.60316914058,447562.32591516525,186417.32638399123,447534.3056056165,16
7,2D331955,A_19,35.55866809162291,186428.60316914058,447562.32591516525,186406.45180334186,447534.5098070676,14
7,4C2A341E,A_19,64.09681916465377,186428.60316914058,447562.32591516525,186398.39294931464,447505.7949957928,12
7,2D331955,A_2,8.474554976416332,186463.43579217079,447861.29838996194,186460.35790567406,447853.40252416005,21
7,4C2A341E,A_2,25.68213677282206,186463.43579217079,447861.29838996194,186442.33383744227,447875.93668411986,18
7,78524B34,A_2,15.012502789405854,186463.43579217079,447861.29838996194,186451.62547958497,447852.03060939553,23
7,2D331955,A_20,13.143609880275134,186427.7823661508,447537.3431378602,186416.1533416173,447531.217758763,16
7,78524B34,A_20,11.254915231115408,186427.7823661508,447537.3431378602,186417.0586673963,447533.9262091394,17
7,4C2A341E,A_20,46.43740389795338,186427.7823661508,447537.3431378602,186386.08979091278,447557.79213907797,13
7,2D331955,A_21,27.94662679755992,186426.96156590746,447512.3603603511,186404.11314675419,447528.4527092026,15
7,4C2A341E,A_21,37.71995616398548,186426.96156590746,447512.3603603511,186392.93478544353,447528.6383609738,11
7,78524B34,A_21,50.27329912748267,186426.96156590746,447512.3603603511,186378.29377451082,447524.9639584776,14
7,2D331955,A_22,50.61404101654527,186417.574465291,447987.85394987673,186419.6855812609,447937.28395543946,16
7,4C2A341E,A_22,40.569288441643515,186417.574465291,447987.85394987673,186379.5545968559,447973.69920618995,18
7,78524B34,A_22,54.440602393367236,186417.574465291,447987.85394987673,186426.33995960088,447934.1236483844,22
7,78524B34,A_23,22.369007957241287,186416.7536154274,447962.8711732208,186403.10742604945,447945.14678232995,19
7,2D331955,A_23,30.926407414231296,186416.7536154274,447962.8711732208,186433.9255527911,447937.1502237296,12
7,4C2A341E,A_23,21.941218663278946,186416.7536154274,447962.8711732208,186413.9526342868,447941.1094733543,14
7,78524B34,A_24,11.853939038428615,186415.93276830894,447937.8883963808,186425.1091306743,447930.38438115787,19
7,2D331955,A_24,11.522090266603541,186415.93276830894,447937.8883963808,186411.82148310464,447927.1247586091,15
7,4C2A341E,A_24,2.3884578527549554,186415.93276830894,447937.8883963808,186415.8715747274,447935.50072256307,13
7,2D331955,A_3,45.34754989334035,186462.61495643324,447836.3156178141,186417.8441487762,447829.1062445358,20
7,4C2A341E,A_3,31.19124242795195,186462.61495643324,447836.3156178141,186451.04881554103,447865.28315117577,21
7,78524B34,A_3,54.27600613918757,186462.61495643324,447836.3156178141,186409.30189362072,447846.49413322494,22
7,78524B34,A_4,42.38428168241806,186440.91554345653,447937.06755070796,186398.55757335527,447938.5607695918,21
7,2D331955,A_4,50.18785598778317,186440.91554345653,447937.06755070796,186390.74114435093,447935.90541343443,17
7,4C2A341E,A_4,45.859745069411616,186440.91554345653,447937.06755070796,186395.07742328366,447938.47572571423,16
7,2D331955,A_5,29.08183346518674,186440.0946992826,447912.0847764017,186444.1606307172,447883.28857458156,19
7,78524B34,A_5,36.19326146195089,186440.0946992826,447912.0847764017,186415.08103662558,447938.2433095359,19
7,4C2A341E,A_5,47.89982205628377,186440.0946992826,447912.0847764017,186398.8823192456,447887.67304388003,16
7,78524B34,A_6,22.02139545339836,186439.27385785393,447887.1020019004,186451.1461952651,447868.555048994,22
7,2D331955,A_6,43.149284380652404,186439.27385785393,447887.1020019004,186396.21859607333,447884.255042897,24
7,4C2A341E,A_6,28.118336345449077,186439.27385785393,447887.1020019004,186432.22954721193,447914.3236573683,22
7,4C2A341E,A_7,4.552232696136011,186438.45301917172,447862.11922719807,186439.39828578176,447857.66621770384,23
7,2D331955,A_7,24.710638610848253,186438.45301917172,447862.11922719807,186416.14787191377,447851.48456376395,22
7,78524B34,A_7,6.6752333683759755,186438.45301917172,447862.11922719807,186439.09869371518,447855.47529425845,25
7,2D331955,A_8,13.763131588411333,186437.6321832343,447837.1364522957,186442.57464958017,447849.9815220713,25
7,78524B34,A_8,18.743154252806068,186437.6321832343,447837.1364522957,186444.9239356969,447854.4030726184,26
7,4C2A341E,A_8,19.238167851969877,186437.6321832343,447837.1364522957,186444.0993058123,447855.25504572515,24
7,4C2A341E,A_9,30.00450760126639,186436.81135004296,447812.1536771912,186444.0365124627,447841.2752757806,24
7,2D331955,A_9,26.55291807791327,186436.81135004296,447812.1536771912,186410.2987558385,447813.6164851083,22
7,78524B34,A_9,50.7209861101693,186436.81135004296,447812.1536771912,186387.1690633416,447822.55857041734,24
7,2D1E4C2A,B_1,80.24895406740355,186415.11192393544,447912.9056193213,186347.3549722737,447869.9068968935,18
7,2D2D5555,B_1,25.476793326634215,186415.11192393544,447912.9056193213,186397.69436993325,447931.4985161044,8
7,521E521E,B_1,44.05376666608227,186415.11192393544,447912.9056193213,186391.37513342014,447950.017600318,8
7,2D1E4C2A,B_10,37.119646251316894,186407.7244481264,447688.060616895,186370.64678696232,447686.29562952253,20
7,2D2D5555,B_10,29.237599229469378,186407.7244481264,447688.060616895,186392.49413705128,447663.10315642203,9
7,521E521E,B_10,31.78829743654086,186407.7244481264,447688.060616895,186395.46609784418,447717.3902725744,10
7,2D1E4C2A,B_11,55.05441173632235,186406.90363120797,447663.07783785043,186351.87880307678,447661.2732490427,13
7,2D2D5555,B_11,116.11696641448137,186406.90363120797,447663.07783785043,186392.3481009257,447547.8767682916,9
7,521E521E,B_11,61.730120064160644,186406.90363120797,447663.07783785043,186393.67114446926,447602.7826554737,10
7,2D1E4C2A,B_14,33.62650299480824,186404.44119692655,447588.1294994996,186382.12992331173,447562.9710263078,13
7,521E521E,B_14,24.546024944367563,186404.44119692655,447588.1294994996,186380.3406270025,447583.47440874804,12
7,2D2D5555,B_14,73.62058849769068,186404.44119692655,447588.1294994996,186376.60187057024,447519.9755344002,10
7,2D1E4C2A,B_15,3.421810424989133,186403.62039098973,447563.1467196483,186400.21044844895,447562.8619768641,18
7,2D2D5555,B_15,42.21839672100559,186403.62039098973,447563.1467196483,186394.16423764688,447522.00095211813,8
7,521E521E,B_15,21.52101213672795,186403.62039098973,447563.1467196483,186396.24424378632,447542.92924166954,9
7,2D1E4C2A,B_16,17.949391286479717,186402.79958779935,447538.16393959115,186420.72150218545,447539.1567297465,14
7,521E521E,B_16,35.85635394793142,186402.79958779935,447538.16393959115,186400.61408447364,447573.95362656453,9
7,2D2D5555,B_16,24.59618882693236,186402.79958779935,447538.16393959115,186386.23011200622,447556.34153505234,9
7,2D1E4C2A,B_17,19.602975326943216,186401.9787873533,447513.18115933624,186389.457040526,447528.2636822705,11
7,521E521E,B_17,31.0047139470016,186401.9787873533,447513.18115933624,186388.01048486528,447540.86109453376,10
7,2D2D5555,B_17,39.05172212504555,186401.9787873533,447513.18115933624,186370.59938198098,447489.9353012232,5
7,2D1E4C2A,B_18,65.70244574319841,186401.15798965318,447488.1983788796,186371.59402657425,447546.8736161071,14
7,2D2D5555,B_18,59.33640684941824,186401.15798965318,447488.1983788796,186343.26515773713,447475.1895668454,9
7,521E521E,B_18,73.32182083746666,186401.15798965318,447488.1983788796,186329.49039822374,447472.71142470435,9
7,2D1E4C2A,B_19,34.04247213397623,186392.59168779445,447988.6748012394,186377.4928253944,447958.16391362174,16
7,2D2D5555,B_19,52.628132019566024,186392.59168779445,447988.6748012394,186356.96865070338,447949.93568007904,10
7,521E521E,B_19,25.490588615276923,186392.59168779445,447988.6748012394,186380.69227508942,447966.1320843395,10
7,2D1E4C2A,B_2,90.30925702993227,186414.291082308,447887.92284207226,186352.13555905962,447822.4060286957,19
7,2D2D5555,B_2,66.62200749897251,186414.291082308,447887.92284207226,186388.15048880188,447949.20221261686,12
7,521E521E,B_2,59.692860637250284,186414.291082308,447887.92284207226,186395.50428952574,447944.5822987235,16
7,2D1E4C2A,B_20,35.52500569619633,186391.77083773172,447963.6920218405,186366.01885080355,447939.220381132,17
7,2D2D5555,B_20,10.147474299484141,186391.77083773172,447963.6920218405,186383.5772709588,447957.7056457918,9
7,521E521E,B_20,13.12915163042373,186391.77083773172,447963.6920218405,186380.9948684296,447971.1922290466,11
7,2D1E4C2A,B_21,30.863662336781264,186390.94999041478,447938.7092422332,186419.87010702357,447927.9299793561,20
7,2D2D5555,B_21,23.96357189961117,186390.94999041478,447938.7092422332,186408.61937428114,447922.5214180443,12
7,521E521E,B_21,16.76920120657539,186390.94999041478,447938.7092422332,186405.67070227276,447930.677632712,11
7,2D1E4C2A,B_22,17.75801650554294,186390.1291458436,447913.7264624414,186383.59198778443,447897.2154747447,24
7,2D2D5555,B_22,11.807765565787243,186390.1291458436,447913.7264624414,186400.06832871004,447920.1010974587,15
7,521E521E,B_22,25.00499256609678,186390.1291458436,447913.7264624414,186403.82040915862,447892.80281643814,13
7,2D1E4C2A,B_23,54.325049206140335,186389.308304017,447888.7436824548,186442.133203999,447876.06531847746,22
7,521E521E,B_23,38.684020033027096,186389.308304017,447888.7436824548,186406.29633962814,447923.4979635147,15
7,2D2D5555,B_23,29.733115759892513,186389.308304017,447888.7436824548,186410.1710378845,447909.9286891427,19
7,2D1E4C2A,B_24,18.15681616370884,186388.4874649356,447863.76090225636,186402.6106426772,447852.3501256096,25
7,2D2D5555,B_24,43.77858142358063,186388.4874649356,447863.76090225636,186406.39776543583,447903.7081841095,15
7,521E521E,B_24,45.97438897548404,186388.4874649356,447863.76090225636,186418.30306570572,447898.7562504099,15
7,2D1E4C2A,B_3,74.57001743633674,186413.47024342607,447862.9400646252,186358.64057168993,447812.3990456627,20
7,2D2D5555,B_3,39.58296466303977,186413.47024342607,447862.9400646252,186386.0068860397,447891.44576743327,12
7,521E521E,B_3,33.35649222875975,186413.47024342607,447862.9400646252,186383.32911731396,447848.6513246352,12
7,2D1E4C2A,B_4,52.85886351455169,186412.64940729,447837.9572869847,186384.8948691371,447792.9712328794,25
7,2D2D5555,B_4,58.60981265578772,186412.64940729,447837.9572869847,186382.7080771029,447787.5724987429,14
7,521E521E,B_4,76.55247933220184,186412.64940729,447837.9572869847,186396.30558675897,447763.169844039,11
7,2D1E4C2A,B_5,31.26231930225957,186411.8285738986,447812.97450913256,186380.57702262155,447813.7949668922,24
7,2D2D5555,B_5,25.375815482131795,186411.8285738986,447812.97450913256,186391.8162524547,447828.5770410364,9
7,521E521E,B_5,42.31886949270001,186411.8285738986,447812.97450913256,186370.10215072564,447805.9181414882,20
7,2D1E4C2A,B_6,45.11088252506801,186411.0077432533,447787.9917310898,186389.99900268664,447827.9119583185,25
7,2D2D5555,B_6,34.63636380739546,186411.0077432533,447787.9917310898,186385.98034061925,447764.047904846,15
7,521E521E,B_6,36.19416711040019,186411.0077432533,447787.9917310898,186379.42780959955,447770.30768395006,18
7,2D1E4C2A,B_7,42.30068613699271,186410.18691535312,447763.0089528427,186372.98854403073,447742.8687140501,23
7,2D2D5555,B_7,42.497518315062045,186410.18691535312,447763.0089528427,186393.85856775602,447802.24444860464,16
7,521E521E,B_7,18.127888555402166,186410.18691535312,447763.0089528427,186392.0694911875,447763.6248140932,15
7,2D1E4C2A,B_8,31.057134451031168,186409.36609019895,447738.02617439354,186378.6383102094,447742.5371761918,22
7,2D2D5555,B_8,45.56790126042977,186409.36609019895,447738.02617439354,186393.13440997244,447695.4472337972,6
7,521E521E,B_8,41.52422230378807,186409.36609019895,447738.02617439354,186373.48757514876,447717.12179218006,12
7,2D1E4C2A,B_9,35.08456769193909,186408.54526779018,447713.04339573934,186380.91895665237,447734.6700881135,19
7,2D2D5555,B_9,35.68847192953371,186408.54526779018,447713.04339573934,186386.14489514232,447685.26048131514,11
7,521E521E,B_9,16.194314699126597,186408.54526779018,447713.04339573934,186393.17064869692,447707.95645989233,15
7,4B2A5555,C_1,21.58489341101479,186387.66662859984,447838.77812186163,186399.86208184288,447820.9686147443,16
7,55346178,C_1,33.27964340503044,186387.66662859984,447838.77812186163,186388.12912665858,447805.50169235497,24
7,782D5207,C_1,33.92919111911589,186387.66662859984,447838.77812186163,186367.53347686052,447811.4679367462,20
7,55346178,C_13,90.8726995029047,186377.81680670183,447538.9847415364,186362.709256963,447628.59282965254,15
7,4B2A5555,C_13,28.303416826320994,186377.81680670183,447538.9847415364,186406.03717058743,447536.8180698472,10
7,782D5207,C_13,31.605110401021143,186377.81680670183,447538.9847415364,186377.63487282858,447507.38015478814,10
7,55346178,C_14,29.88063822091562,186376.99600605428,447514.00195852807,186406.87460602887,447513.6529541617,15
7,782D5207,C_14,35.35890445392844,186376.99600605428,447514.00195852807,186389.2198679724,447547.18070660555,10
7,4B2A5555,C_14,36.38690969184793,186376.99600605428,447514.00195852807,186399.3798300983,447542.68944043375,8
7,55346178,C_15,35.11059307214555,186376.1752081521,447489.0191753251,186390.06497105386,447521.2655430649,17
7,782D5207,C_15,71.20597017354497,186376.1752081521,447489.0191753251,186404.70007349004,447554.2619699143,11
7,4B2A5555,C_15,28.5269116736408,186376.1752081521,447489.0191753251,186347.83513490847,447485.75958360505,9
7,55346178,C_16,44.09117817697333,186375.3544129948,447464.03639192047,186372.9868832342,447508.06396050955,16
7,4B2A5555,C_16,50.12332559307326,186375.3544129948,447464.03639192047,186326.42902430412,447474.9292386546,12
7,782D5207,C_16,80.00963538736538,186375.3544129948,447464.03639192047,186306.27551504903,447504.40528605215,11
7,55346178,C_17,90.38260308231514,186367.6089075527,447989.4956527854,186324.89743135826,447909.84174678434,26
7,782D5207,C_17,28.514057123471655,186367.6089075527,447989.4956527854,186380.42393958534,447964.0235816556,14
7,4B2A5555,C_17,33.64873669080744,186367.6089075527,447989.4956527854,186388.68196128026,447963.2627747984,11
7,55346178,C_18,42.13565443573219,186366.78805729182,447964.51287064346,186336.03810745044,447935.7056847434,12
7,4B2A5555,C_18,26.70240663400202,186366.78805729182,447964.51287064346,186393.04528376,447959.6572987671,9
7,782D5207,C_18,26.618330401864984,186366.78805729182,447964.51287064346,186390.34091161215,447952.11131563014,11
7,55346178,C_19,21.727082656886303,186365.96720977605,447939.5300883058,186365.25372625695,447917.81472365203,19
7,4B2A5555,C_19,30.820839069675817,186365.96720977605,447939.5300883058,186362.13835670103,447970.1121746488,10
7,782D5207,C_19,15.51094913876991,186365.96720977605,447939.5300883058,186364.02096805873,447954.9184503487,12
7,4B2A5555,C_2,15.80912764912951,186386.84579500955,447813.79534126876,186401.19970906555,447807.1701115898,15
7,55346178,C_2,4.206030035205722,186386.84579500955,447813.79534126876,186387.7677739132,447809.691605951,26
7,782D5207,C_2,25.99245863223027,186386.84579500955,447813.79534126876,186362.65855311198,447823.312968869,15
7,4B2A5555,C_20,6.676288366168879,186365.14636500546,447914.547305762,186365.36560917675,447921.2199932522,12
7,55346178,C_20,10.48220780415099,186365.14636500546,447914.547305762,186355.66281339547,447910.082002938,23
7,782D5207,C_20,9.363164908767963,186365.14636500546,447914.547305762,186372.9615081237,447919.70408723404,16
7,4B2A5555,C_21,38.04816217905917,186364.32552297987,447889.56452302285,186349.34712721535,447924.5403762008,11
7,55346178,C_21,22.319254106854427,186364.32552297987,447889.56452302285,186361.65395856064,447911.72331016115,23
7,782D5207,C_21,31.85424762981918,186364.32552297987,447889.56452302285,186375.3540079306,447919.44872640446,13
7,4B2A5555,C_22,30.431122302300366,186363.50468369978,447864.5817400806,186385.86630394755,447885.2217774951,12
7,55346178,C_22,22.11863329405018,186363.50468369978,447864.5817400806,186359.3593093122,447842.8550327833,21
7,782D5207,C_22,29.613504432121733,186363.50468369978,447864.5817400806,186380.07330484194,447840.0370779685,13
7,55346178,C_23,42.460718098490766,186362.6838471643,447839.59895694215,186380.63689858688,447801.1203846446,25
7,4B2A5555,C_23,38.09243824571897,186362.6838471643,447839.59895694215,186397.1170834799,447823.3082820532,21
7,782D5207,C_23,40.04208678902581,186362.6838471643,447839.59895694215,186397.51195732172,447819.841136787,17
7,55346178,C_3,53.196915883638226,186386.02496416416,447788.81256047747,186344.94333020557,447755.0159451022,26
7,4B2A5555,C_3,38.84754037783598,186386.02496416416,447788.81256047747,186406.42872664667,447755.75476457446,16
7,782D5207,C_3,67.82893093676655,186386.02496416416,447788.81256047747,186416.75424120095,447728.3437635255,16
7,55346178,C_4,19.888111149243862,186385.20413606465,447763.82977948117,186371.14773789546,447749.760144248,21
7,782D5207,C_4,85.71362929726229,186385.20413606465,447763.82977948117,186299.6763976796,447758.1877750459,20
7,4B2A5555,C_4,47.435211631189155,186385.20413606465,447763.82977948117,186386.16220966936,447716.404244192,11
7,55346178,C_5,61.87712889780402,186384.38331070956,447738.84699829447,186328.8509131517,447766.14043893706,25
7,4B2A5555,C_5,42.26084400730554,186384.38331070956,447738.84699829447,186386.79059454627,447696.6547724615,16
7,782D5207,C_5,22.343049875709248,186384.38331070956,447738.84699829447,186366.93393298946,447724.8923899184,19
7,55346178,C_6,29.986635115121,186383.56248810005,447713.86421690555,186354.38817113722,447706.93186411017,22
7,782D5207,C_6,29.068973350976474,186383.56248810005,447713.86421690555,186357.89477503052,447700.21966790385,18
7,4B2A5555,C_6,16.392760842290144,186383.56248810005,447713.86421690555,186398.36913606516,447706.8296036205,9
7,55346178,C_7,53.49029903008062,186382.7416682357,447688.8814353113,186329.27939465654,447690.61273368896,22
7,782D5207,C_7,24.713779668950405,186382.7416682357,447688.8814353113,186401.03765350283,447705.4955205594,12
7,4B2A5555,C_7,70.12251210997347,186382.7416682357,447688.8814353113,186397.23690876213,447620.2734568635,9
7,55346178,C_8,31.85513765613759,186381.92085111726,447663.89865351433,186382.02990760232,447695.75360449177,16
7,782D5207,C_8,31.103854512693232,186381.92085111726,447663.89865351433,186365.12693414334,447690.0790682975,13
7,4B2A5555,C_8,34.09401982618696,186381.92085111726,447663.89865351433,186402.74543774896,447690.89381566475,9
7,07610752,D_1,20.452988861161668,186361.04218232975,447789.6333900729,186346.07057872583,447775.6986909774,24
7,78335578,D_1,15.054061519394802,186361.04218232975,447789.6333900729,186365.81752971164,447803.90997319395,27
7,34191966,D_1,28.178549034723783,186361.04218232975,447789.6333900729,186384.93050426175,447774.687531082,16
7,07610752,D_12,60.27129369921303,186352.01322200985,447514.82275793125,186388.2874776108,447562.95598164183,13
7,34191966,D_12,48.76258486481433,186352.01322200985,447514.82275793125,186396.01721426813,447535.8331921969,11
7,78335578,D_12,39.03609864091796,186352.01322200985,447514.82275793125,186313.0045388403,447516.28550687793,19
7,07610752,D_13,46.132480703827866,186351.19242390522,447489.8399719803,186356.45598985237,447535.6711911372,14
7,34191966,D_13,17.67575495776411,186351.19242390522,447489.8399719803,186333.84213518666,447486.4636137781,16
7,78335578,D_13,44.73466395299765,186351.19242390522,447489.8399719803,186362.39853257357,447533.1483232246,18
7,07610752,D_14,86.49633492011229,186350.37162854627,447464.85718583665,186294.93803094685,447531.2554705419,15
7,78335578,D_14,93.94413607724273,186350.37162854627,447464.85718583665,186320.80884467508,447554.0286079016,12
7,34191966,D_14,69.50694854519219,186350.37162854627,447464.85718583665,186301.15724367785,447513.9403827383,11
7,07610752,D_15,107.54240677596987,186349.5508359318,447439.8743994716,186282.06867176428,447523.60925944307,16
7,78335578,D_15,116.43361946144753,186349.5508359318,447439.8743994716,186292.22726281037,447541.2193337579,12
7,34191966,D_15,81.69390186193276,186349.5508359318,447439.8743994716,186377.38406387437,447516.6806819212,11
7,07610752,D_16,24.79244794632069,186343.44697776978,448015.2992892355,186324.71481753222,447999.0582409933,25
7,34191966,D_16,28.734286998322638,186343.44697776978,448015.2992892355,186324.77650048924,447993.4572992296,17
7,78335578,D_16,42.09551448023177,186343.44697776978,448015.2992892355,186326.5794219603,447976.7309356231,24
7,34191966,D_17,19.548715631698727,186342.62612456517,447990.3165045468,186324.27611102856,447983.57637946965,21
7,07610752,D_17,25.630221377025535,186342.62612456517,447990.3165045468,186317.45730152028,447985.4751623393,22
7,78335578,D_17,10.361998891170652,186342.62612456517,447990.3165045468,186333.36782439792,447985.66302208375,17
7,07610752,D_18,32.13300465689427,186341.80527410615,447965.3337196534,186373.66719251487,447961.1686093792,16
